 	se	avevi	visto	tempo	il	tempo	non	fossi	venuto	che	ti	bagna	tutto	</S>
a	0.81623596	0.14163816	0.020964338	0.0055764415	0.0009206645	0.0035462924	0.0004907205	0.0010933256	0.0031907395	0.0010594309	0.00095490774	0.001818835	0.0011606568	0.0013494976
n	0.23128815	0.039390385	0.012620301	0.0030350685	0.0002011532	0.0017636532	0.000220005	0.0010818951	0.005989902	0.0025933	0.009479377	0.0323129	0.02756982	0.6324541
ì	0.00631807	0.71132237	0.18850529	0.017719671	0.0017860441	0.011442205	0.0005024368	0.008529495	0.0011278101	0.0052932766	0.005052889	0.009255573	0.011532772	0.021612069
c	0.0066156494	0.85418934	0.06977979	0.01515704	0.004611953	0.0036637352	0.0058107497	0.013963147	0.00027156487	0.0021410442	0.008588903	0.0017844486	0.0028433155	0.010579382
h	0.012736977	0.8164051	0.13591023	0.022353953	0.00085340725	0.0055627227	0.00017330912	0.0012390346	0.00024184876	0.00012242876	7.433586e-05	0.0010212384	0.0015803884	0.0017251314
e	0.0042622876	0.70370966	0.1779529	0.009665272	0.020682484	0.002372118	0.019854944	0.03086844	0.0005782176	0.0067339577	0.011726492	0.0032575482	0.007981497	0.00035418468
t	0.0025609762	0.049055252	0.84477174	0.07420837	0.0021894197	0.01570474	0.0007240045	0.0012215042	0.00084455934	0.0012107831	0.00077586615	0.0058032684	0.0009038516	2.57272e-05
o	0.056118786	0.08926285	0.48388308	0.079968125	0.051139493	0.032333717	0.012801404	0.044368558	0.0060431794	0.017089363	0.0032845887	0.039018683	0.08161077	0.0030773806
r	0.02009021	0.017696695	0.72902054	0.16068444	0.017585842	0.026763262	0.0043719145	0.008403067	0.0018256651	0.0013493435	0.002301821	0.00087748124	0.00072409987	0.008305651
ì	0.002127077	0.001262941	0.8413476	0.08983181	0.00071147154	0.017962754	0.00010351929	0.00030718662	0.006810809	0.00058420165	0.0002666585	0.017288147	0.0204623	0.0009335605
s	0.000884533	0.0032541426	0.5446211	0.4095366	0.013810091	0.022835916	0.0007912171	0.00096856285	0.0004990089	0.00012160328	3.5882156e-05	0.0017613047	0.0008624206	1.7647193e-05
o	0.0042219693	0.005511056	0.2621913	0.16709019	0.4185775	0.012226609	0.051253967	0.060372155	0.000872293	0.003544705	0.0021864176	0.0013987008	0.004900242	0.005652955
n	0.005445321	0.017098079	0.36195356	0.41014203	0.08003419	0.06214535	0.01741579	0.019291857	0.004529	0.005534581	0.0012469195	0.010712431	0.0036857396	0.0007650497
t	0.005647372	0.00060805125	0.3934418	0.43271545	0.017816775	0.09020373	0.0029361423	0.0019203699	0.0028122657	0.0015167093	0.00031686845	0.010706523	0.03881247	0.00054549775
a	0.013700981	0.0045540873	0.06636294	0.23946166	0.42422336	0.019426886	0.0963927	0.08886576	0.001123408	0.007829436	0.0051571038	0.0071719196	0.023572162	0.00215765
c	0.0047205007	0.008559306	0.045167472	0.6842523	0.12900531	0.09705706	0.0089723645	0.013003694	0.0013670091	0.0015257151	0.0012237072	0.003598158	0.0013307232	0.00021669743
e	0.006759196	0.00031377352	0.13185465	0.44620356	0.0167529	0.26001856	0.011809183	0.004361797	0.015120667	0.0024786897	0.00064665824	0.021901414	0.08069742	0.0010814841
r	0.001371058	0.004813176	0.008932095	0.745596	0.01309137	0.21242191	0.00988672	0.00066570257	0.00042520347	0.0002820616	0.0001977558	0.0003008185	0.0002943674	0.0017217597
ò	0.011595452	0.000338225	0.051119894	0.39291424	0.012911351	0.4046208	0.0082153445	0.0073082317	0.03284524	0.0017360428	0.000529343	0.025581423	0.048328415	0.0019559101
o	0.0003132606	0.0018133366	0.005329993	0.6422844	0.017656969	0.30415007	0.02167989	0.0025425318	0.00043451195	0.00035428134	0.00010021997	0.0016174251	0.0015945581	0.00012862009
c	0.0057491865	0.008871551	0.0076514487	0.1928129	0.0060867933	0.66210294	0.048123077	0.0062493845	0.021437073	0.008197952	0.0036643636	0.017390097	0.010297583	0.0013656538
e	0.010544089	0.0010328296	0.010915468	0.39831775	0.009941695	0.47594923	0.019103652	0.014258037	0.019540733	0.0011321523	0.0004901126	0.010296204	0.028173596	0.00030447618
r	0.00066357426	0.010137863	0.0025835345	0.10530812	0.0017376355	0.8507585	0.0087498	0.0016353576	0.0033945073	0.0026491468	0.0011162955	0.00678705	0.0024633869	0.0020151676
ò	0.03239248	0.00045174846	0.003727853	0.10673101	0.0069750017	0.5345824	0.0195991	0.074121974	0.13175957	0.003843914	0.0009975809	0.021089248	0.0609575	0.002770638
e	0.00045680223	0.004279992	0.001157873	0.07121412	0.0017743575	0.83777004	0.036499683	0.016846102	0.0055384883	0.0056084045	0.0013409127	0.008894716	0.008063635	0.00055480836
n	0.014524179	0.010523478	0.0051154685	0.024378495	0.0007661321	0.49339157	0.018968467	0.028502898	0.28832135	0.019141726	0.008800925	0.05732029	0.024103606	0.00614137
ì	0.020823164	0.0018895598	0.0030011088	0.052099247	0.0022329546	0.47568405	0.018148018	0.14801428	0.19542147	0.0052619134	0.0019462612	0.016162004	0.058467533	0.00084843
c	0.001215651	0.010052099	0.0020183525	0.03230755	0.0007624833	0.7026801	0.025220267	0.040028304	0.056971613	0.0402245	0.008802398	0.041924946	0.036032483	0.0017592015
h	0.00025207442	0.0007208312	0.0009657666	0.052637726	0.0022860358	0.6691693	0.11157018	0.07815757	0.040783595	0.019121068	0.004607641	0.0029434394	0.01644381	0.0003409695
e	7.1951064e-05	0.0017789092	0.00021941295	0.00961407	0.0028095248	0.30912235	0.36774465	0.07612325	0.0420778	0.07922665	0.05590752	0.017947303	0.02672956	0.01062708
è	0.0009857815	0.004666211	0.0036109767	0.011607268	0.0033129014	0.060644355	0.0360597	0.06873941	0.52727234	0.14632776	0.049974896	0.047207944	0.0389367	0.00065369887
r	0.0019422533	0.004688705	0.0036160324	0.0041390937	4.9239887e-05	0.027164716	0.00096623093	0.0014138875	0.7915115	0.017253824	0.004379286	0.11132876	0.029609768	0.0019366535
t	0.00030003526	0.0011092204	0.0020696383	0.013449376	0.00011605606	0.2448944	0.011988173	0.044367276	0.44293398	0.07930758	0.022001695	0.015302693	0.12136541	0.0007943777
o	0.00023622059	0.0031755958	0.00025601842	0.0044832756	0.002989472	0.103444904	0.18813446	0.114430584	0.0699015	0.22978967	0.12709679	0.0315304	0.076283015	0.04824804
