 	dovevo	comprare	il	pane	ogni	giorno	</S>
ì	0.9880234	0.0026343907	0.00012635769	4.499728e-05	0.0012001833	0.0036710587	0.004299625
c	0.9999651	1.9395542e-05	8.839349e-07	2.5849847e-06	4.077906e-06	1.3139953e-06	6.717933e-06
h	0.998946	0.00019997112	1.5274749e-05	0.00012895993	0.00010046486	9.27396e-05	0.000516611
a	0.98717505	0.0076114777	0.00073180336	0.0020528582	0.001645786	0.0007134645	6.953331e-05
n	0.9933055	0.0015960643	8.947139e-05	0.0036937199	0.0011428624	0.00015096548	2.1291768e-05
a	0.9316604	0.058845166	0.00097629806	0.0019727708	0.001392829	0.0024750603	0.0026773768
v	0.9363479	0.014007356	0.0017939163	0.037612036	0.00724179	0.0013864916	0.0016106277
o	0.28194326	0.65225804	0.008777224	0.004967188	0.008878233	0.025291277	0.017884806
r	0.042131864	0.008955071	0.048821233	0.095916055	0.015208694	0.15882102	0.630146
à	0.123745374	0.5307942	0.023279013	0.039115872	0.07253798	0.14779969	0.06272791
s	0.056841828	0.083589	0.25647944	0.55758274	0.012672685	0.008527782	0.024306506
o	0.0013751984	0.015898436	0.8740522	0.032643244	0.016547618	0.020001246	0.039482053
t	0.0817251	0.0030980853	0.5040986	0.26349628	0.06524861	0.067790225	0.014543121
o	0.0017410008	0.0026742218	0.16471155	0.78502107	0.014516649	0.02564993	0.005685535
t	0.16393982	0.0034597367	0.23386936	0.1773614	0.25096142	0.108904086	0.061504144
s	0.0032421409	0.0059209247	0.024893783	0.7705701	0.09476355	0.077725284	0.02288418
o	0.00061682175	0.001446056	0.05293614	0.87760156	0.025925893	0.0342925	0.0071811257
m	0.08703491	0.0056087384	0.030073518	0.2488876	0.22204585	0.33856443	0.067785
ì	0.00039773912	0.002141837	0.008008946	0.8892857	0.029929273	0.06621064	0.0040259166
k	0.003023456	0.0013793843	0.0052645095	0.0037081998	0.88918835	0.095173664	0.0022624813
à	0.00015660802	0.0006529779	0.008281905	0.029849669	0.51789147	0.4408604	0.002307025
i	0.005610652	0.0010035925	0.008278249	0.0049157585	0.37764332	0.6001441	0.0024042442
m	0.029356448	0.0053837723	0.022170026	0.015982507	0.10293022	0.77940804	0.04476901
è	0.0001377902	0.0009235154	0.0010634221	0.015455638	0.030013883	0.9461146	0.006291201
r	0.032398243	0.011686431	0.005666959	0.0024925214	0.2248886	0.7146604	0.008206861
i	0.0002987578	0.000475649	0.00050227717	0.00094763126	0.06946845	0.922349	0.0059582
</S>	0.36370218	0.023767643	0.08078514	0.019200059	0.1527787	0.32776305	0.032003213
