 	questa	canzone	venne	scritta	quattro	anni	fa	</S>
ì	0.9920333	0.0022863005	0.0042965445	0.00016778338	0.00016414492	0.00019545334	0.00016308979	0.0006932787
s	0.99905187	0.00021367606	0.00064032763	2.2351867e-05	8.015752e-06	2.0165191e-05	3.7460333e-05	6.1352207e-06
o	0.994499	0.0040124217	0.0008393442	6.0207338e-05	0.00011779585	0.00012270261	0.00018465801	0.00016386228
t	0.4931637	0.41563964	0.03399354	0.023543943	0.004587023	0.018106867	0.0052920016	0.0056732404
r	0.1815499	0.7067594	0.08849817	0.00054296147	0.001876839	0.0028121874	0.0132428575	0.004717637
a	0.043222196	0.69949365	0.010851744	0.10231879	0.026578104	0.028753635	0.08610945	0.0026724199
ù	0.015689438	0.9714963	0.007586395	0.0034278638	0.0006598347	0.0007528581	0.00030786524	7.954076e-05
d	0.0053352634	0.8808934	0.09002177	0.0035100891	0.0019322205	0.0065269	0.0048901243	0.006890189
i	0.0024803139	0.8430434	0.12043648	0.007672374	0.008064678	0.0042804023	0.013099467	0.0009228817
ì	0.0067507247	0.21330199	0.65611917	0.0104865935	0.021686116	0.072214864	0.015208307	0.0042323046
r	0.0034075899	0.026056722	0.9344988	0.012096495	0.0032115707	0.01090839	0.0031975983	0.006622826
t	0.0016425957	0.073013045	0.859687	0.014368969	0.02611684	0.012801855	0.010398383	0.0019712793
e	0.00024926095	0.039676636	0.0900554	0.39651558	0.11379543	0.16993868	0.16586478	0.02390426
g	0.0034245932	0.01805692	0.53091854	0.0685737	0.120649554	0.19925296	0.057064995	0.0020587358
r	0.00083985727	0.00314742	0.3145758	0.45717177	0.12500623	0.026770584	0.070861585	0.0016267928
a	0.00037594687	0.0024137476	0.009272583	0.86232305	0.0728238	0.01494	0.029031286	0.008819553
m	0.0052862307	0.019829473	0.044557296	0.04599857	0.4021495	0.40275937	0.0759742	0.0034453713
m	0.00016975854	0.0009891042	0.008542088	0.8499889	0.1111077	0.009094496	0.015324813	0.004783153
è	0.009780947	0.021252196	0.010885509	0.15975934	0.349871	0.34865573	0.09208652	0.007708706
n	0.0014308164	0.0072803036	0.00919214	0.017377317	0.74130285	0.19065377	0.031074999	0.0016878836
o	0.00014494082	0.002001206	0.0028361748	0.1531281	0.6780948	0.1409964	0.017323544	0.005474834
t	0.0030164223	0.0062188474	0.0060881306	0.008134735	0.35506386	0.27285942	0.33428404	0.014334518
è	0.00034126657	0.00036799556	0.0043868	0.094539955	0.42538503	0.3687342	0.10032019	0.005924575
s	0.00026608986	0.001131131	0.00027583065	0.0012766692	0.21204583	0.6926956	0.09194829	0.0003604622
s	0.000110564455	0.0007021905	0.00017601282	0.0032737134	0.4359907	0.47869188	0.077845804	0.0032091634
e	4.1177816e-05	0.00056906114	5.8067595e-05	0.0043732724	0.22095242	0.6402366	0.075662486	0.05810685
r	0.001032803	0.0021100205	0.007311827	0.001683043	0.032562498	0.713623	0.23731498	0.0043618777
u	0.00012046569	0.00016925922	0.0009438446	0.012679086	0.13298696	0.38963535	0.4122324	0.051232576
c	0.0042508207	0.017725535	0.0013314331	0.0119139645	0.078129366	0.24741815	0.6359598	0.0032710016
h	8.493357e-05	0.00021913796	0.00029304638	0.0036941536	0.033964764	0.13417378	0.7618103	0.06575986
r	0.00042325602	0.0019274739	0.00046375676	0.0022642356	0.0363281	0.47189465	0.36187562	0.124822915
ò	0.0008428905	0.00091363763	0.00032388547	0.0051775314	0.015879424	0.11650152	0.6793319	0.18102919
n	0.00025723453	0.0012879057	0.002289121	0.002206477	0.011433012	0.16959657	0.808936	0.003993722
u	2.3324204e-05	3.6659356e-05	2.5026893e-05	0.00033955538	0.011766687	0.20168333	0.5806007	0.2055247
a	0.018547697	0.020989563	0.014675256	0.056002945	0.089586124	0.1328109	0.6462383	0.021149121
m	0.0036192213	0.040652573	0.047438633	0.013943644	0.11538733	0.5844203	0.17377333	0.02076496
p	0.0006325593	0.0052684476	0.0031971836	0.021708606	0.04758052	0.2766049	0.58938694	0.055620767
ì	0.0010306766	0.0026812346	0.0020526708	0.002446269	0.019980159	0.5324396	0.43236163	0.007007756
</S>	0.00057520525	0.004303296	0.0038576415	0.011987513	0.016662579	0.08528791	0.816224	0.06110201
