 	la	madre	e	il	padre	non	è	non	è	che	li	dimentichiamo	mai	perchè	ci	hanno	dato	la	vita	e	amore	</S>
i	0.9711955	0.02511784	0.00032424316	8.898177e-05	6.1215615e-05	1.7223832e-05	0.00012202285	9.413269e-06	8.458477e-05	9.983778e-05	1.701494e-05	8.055459e-06	4.6449342e-05	0.000346276	0.00011114345	0.00011029104	0.00013633173	0.00014736463	0.00042031173	0.00070591917	0.0002142949	0.00061562675
m	0.24921891	0.6699105	0.0023434197	9.712584e-05	0.00011996185	0.00013236326	0.00027866574	0.00020860156	0.00027927075	0.0005638756	0.00027948042	0.000111123205	0.00018653773	0.00060208165	0.0004271239	0.000875146	0.0021134883	0.0039763167	0.0060651256	0.04012921	0.01785537	0.004226245
à	0.021506447	0.95088655	0.0010328372	7.023235e-05	5.9374288e-05	1.9384739e-05	0.00012938173	2.3576933e-05	7.229569e-05	0.00036806264	6.0315455e-05	3.7498783e-05	5.7685673e-05	0.0017921083	0.0005203873	0.00101849	0.0009521687	0.00049862603	0.0004062369	0.0022044159	0.013597783	0.0046860995
n	0.20468155	0.7766581	0.0049753636	0.0004198321	0.0005901838	0.0007901389	0.00017687236	0.00058303814	8.721157e-05	9.166046e-05	0.001260088	0.0007004182	8.840072e-05	9.7489734e-05	8.785837e-05	7.265545e-05	0.0005114351	0.00024653485	0.0017229704	0.00066712045	0.0050996495	0.00039151846
a	0.030197997	0.96284986	0.0044466285	5.5469267e-05	2.7277827e-05	2.8372677e-05	6.3530664e-05	8.143325e-06	8.539105e-06	1.1998312e-05	5.0768213e-06	5.508872e-06	3.4402208e-06	0.00013700315	8.472172e-05	9.187296e-05	0.0001656248	1.1656255e-05	1.8512806e-05	5.491544e-05	0.0016230157	0.000100788166
c	0.038800888	0.9165272	0.027772186	0.00090028445	0.0006605354	0.0011862456	0.0007280373	0.000970267	0.0003552616	0.0003297206	0.001642027	0.00068537594	0.00022610958	0.00022417653	0.00019564066	0.00011443071	0.00089795043	0.00035394172	0.0015280202	0.00047406243	0.0049495986	0.00047798015
e	0.0011179061	0.93496436	0.054432537	0.00016767264	2.530375e-05	1.0037922e-05	0.00020859415	5.1741213e-06	3.1814863e-05	7.497575e-05	6.5881927e-06	2.3522377e-06	1.2998142e-05	0.0014785188	0.00036181955	0.0005272774	0.00070022454	0.00010237304	3.154501e-05	0.00042666664	0.005004394	0.00030666008
o	0.113155566	0.26959208	0.1395837	0.08586604	0.047608357	0.06286489	0.0048183226	0.035649564	0.0022103658	0.001611844	0.039834913	0.03564455	0.0027936862	0.0006193818	0.002465142	0.0009556483	0.0007891256	0.0012455757	0.09160915	0.0060116732	0.033062205	0.02200816
c	0.020137293	0.5172696	0.1803109	0.07796193	0.016590498	0.0040008393	0.00092512753	0.0016438415	0.00054094323	0.0014970031	0.0025155272	0.0019671994	0.0011657272	0.0042131855	0.0029632892	0.003915827	0.007171567	0.0029213622	0.011039478	0.014635131	0.103146695	0.02346699
i	0.0061121057	0.21023832	0.7037501	0.016643967	0.0021591496	0.00050863175	0.0019352111	0.00011175448	0.0002396014	0.0006498517	0.00013381359	5.860189e-05	0.00010353052	0.008093341	0.0019615234	0.0033043511	0.0043352316	0.0004882967	0.0002778765	0.0020016765	0.036071263	0.00082174496
ù	0.06122639	0.033701587	0.2841753	0.29201975	0.10460143	0.08262809	0.005316188	0.022000603	0.0012334726	0.000956071	0.015733698	0.014699318	0.0012633125	0.00077965035	0.0022710022	0.00070243987	0.00049644295	0.00065847434	0.038451128	0.0036850914	0.020812113	0.012588428
r	0.021275518	0.03580274	0.100830995	0.056367636	0.20044613	0.30223107	0.02046503	0.07150919	0.0075673256	0.009759363	0.015932731	0.005563291	0.013777452	0.001092421	0.009361504	0.0044175405	0.0037288303	0.018478565	0.035977248	0.028274039	0.025991393	0.011149964
i	0.0016708003	0.014269395	0.64512813	0.058251474	0.123149544	0.122232474	0.017679198	0.004355472	0.00084679056	0.00055931346	0.00017500427	0.00019098677	0.00012138758	0.001117462	0.0008619958	0.0010601425	0.001016296	0.00024398293	0.0008535981	0.001545682	0.0043881782	0.00028268472
e	0.017991109	0.029399171	0.12411681	0.15236196	0.24916121	0.14555322	0.14265758	0.027265584	0.019125326	0.012256036	0.008277873	0.006308108	0.0026122367	0.0034112954	0.0078020385	0.0046965308	0.0058702184	0.0019973044	0.0018877215	0.0017184868	0.027170347	0.008359899
n	0.012730537	0.009948691	0.0037620666	0.026360141	0.50350684	0.12530397	0.02753723	0.05579335	0.008159724	0.010021587	0.02069481	0.013772575	0.0066996277	0.0017978153	0.006665936	0.005655144	0.0032933902	0.010052797	0.029209115	0.022118231	0.07289999	0.024016475
è	0.0128687555	0.073940165	0.024608666	0.016589828	0.12203506	0.018544717	0.25064778	0.0047184965	0.0269608	0.022750465	0.0013789132	0.0011073176	0.0021709173	0.16614158	0.013312336	0.04442133	0.04910329	0.00962447	0.004106601	0.030542038	0.09088349	0.013543004
e	0.0115736285	0.014298922	0.01939345	0.0074018417	0.36857322	0.16658437	0.16441919	0.123104304	0.01048954	0.007870247	0.014985221	0.013129618	0.002395548	0.0021099658	0.0034113317	0.0015239572	0.0022416974	0.0022562228	0.0066880607	0.004342717	0.0441796	0.009027317
n	0.003095231	0.010254047	0.0030433899	0.0011775192	0.14078045	0.08924969	0.3100812	0.20676363	0.05591546	0.040729087	0.013305779	0.021580106	0.013008287	0.0050951685	0.009567884	0.0072678733	0.0048550004	0.006864624	0.003852834	0.008289367	0.032818638	0.012404774
è	0.004486264	0.014957944	0.013028521	0.0013509529	0.07648621	0.066110365	0.62514603	0.021549996	0.06026444	0.016491668	0.0019387194	0.003464355	0.0017799143	0.028452817	0.0027846713	0.0111024035	0.01848428	0.002333841	0.0051749675	0.013732932	0.010251377	0.00062739226
n	0.003017407	0.007575169	0.013398089	0.0009580222	0.027314696	0.017509555	0.69733113	0.05996506	0.0658902	0.019971821	0.018473735	0.017690897	0.004296091	0.0033583192	0.003896588	0.0031665126	0.006500026	0.0019709573	0.0020274522	0.0022000903	0.020377154	0.0031110763
o	0.00025574863	0.0005720101	0.0021555887	0.0012298661	0.092272736	0.048871055	0.622269	0.08462664	0.092954054	0.039093044	0.001529735	0.0034529192	0.0028964684	0.0013612298	0.001497752	0.001129346	0.000461198	0.00047978142	0.0004391368	0.0009744418	0.0012582261	0.00022003366
s	0.005410338	0.007647639	0.02094799	0.010973418	0.014109833	0.008839597	0.45144254	0.016207486	0.23427567	0.07984988	0.009249275	0.010607125	0.020193456	0.005283463	0.0353224	0.026704099	0.01630717	0.0062830783	0.0005871348	0.0009991706	0.0097873965	0.008971814
c	0.00127298	0.005204451	0.0032586548	0.00049387966	0.017818263	0.024553815	0.52120334	0.019616691	0.21511093	0.07576511	0.0030719764	0.00685033	0.010007841	0.032571122	0.0061685317	0.02218696	0.019916628	0.0021650754	0.0014173383	0.0035523153	0.0074964142	0.0002973927
e	0.0010765782	0.00079802104	0.0041710995	0.0004660763	0.018241612	0.13148037	0.40182912	0.18147995	0.15407732	0.030294634	0.010949264	0.024673155	0.012370741	0.002261408	0.0027495122	0.0038554205	0.006140552	0.002614606	0.0041757305	0.0040947907	0.0020764892	0.00012358182
r	0.0018631906	0.0033817685	0.010173437	0.0016684227	0.0054078014	0.01408235	0.33397585	0.012471985	0.36706668	0.10804456	0.021862332	0.028005002	0.032289702	0.006444657	0.009922069	0.008374985	0.012688742	0.0046939948	0.0034975861	0.0034042948	0.010028042	0.0006525197
r	0.00024580932	0.0011041416	0.0005128481	0.00021234227	0.00349025	0.0040675057	0.20635372	0.014574003	0.2710268	0.24398081	0.009136928	0.014616665	0.04538575	0.07077635	0.0137249	0.041165788	0.027541079	0.007052457	0.0013025566	0.00530641	0.016303863	0.0021190431
