 	i	bambini	piccoli	vengono	vestiti	dal	padre	e	dalla	madre	</S>
t	0.99778444	0.002127745	8.128796e-05	5.798376e-06	5.1663653e-07	1.7173353e-07	7.5941344e-08	8.751501e-09	1.21857875e-08	7.951874e-09	3.370661e-08
a	0.90447795	0.093800604	0.0017060053	1.2292682e-05	1.2102212e-06	1.9030737e-06	1.6939563e-08	4.3085637e-09	7.258235e-09	1.3742004e-09	1.4166165e-09
p	0.41921008	0.514661	0.04359037	0.022522086	9.80548e-06	2.9945093e-06	2.021901e-06	1.6557095e-07	5.34281e-07	1.14965346e-07	7.91012e-07
e	0.03316395	0.9541858	0.012418182	0.00013718067	7.5580625e-05	1.6391865e-05	1.3697986e-06	9.651671e-07	6.4574516e-07	4.6172584e-08	8.49937e-09
d	0.044069543	0.9204827	0.034927104	0.0005205227	1.6672864e-07	5.176487e-08	6.0472733e-09	1.2500646e-09	3.3644025e-09	7.1893286e-10	1.1042987e-08
ì	0.0009658478	0.80249876	0.19524615	0.0010235918	0.00021540037	3.706074e-05	5.143964e-06	4.3221403e-06	3.38527e-06	2.9192665e-07	3.023127e-08
a	0.0043752906	0.89620656	0.09446974	0.0049477364	5.0545924e-07	1.8943986e-07	1.7263366e-08	3.9054204e-09	6.1923244e-09	2.9636558e-09	1.6614436e-08
m	0.008831902	0.026387636	0.706531	0.25536516	0.0009603424	0.0018537248	2.9976947e-05	3.8407024e-06	2.7424101e-05	1.8136607e-06	7.1117342e-06
i	0.00010738167	0.03451571	0.9152105	0.045809906	0.0042068553	8.020487e-05	3.299776e-05	2.417234e-05	8.379877e-06	3.5390779e-06	4.3624593e-07
n	0.00071339344	0.037351493	0.8545257	0.10735365	5.2166208e-05	3.1367854e-06	2.658209e-07	3.39201e-08	5.137549e-08	1.5426897e-08	7.052775e-08
c	0.00063656317	0.0054080733	0.8285802	0.13890359	0.024828795	0.0010420277	0.00044358123	6.2639236e-05	8.5052496e-05	7.974044e-06	1.5140556e-06
i	0.004333987	0.025432993	0.9500036	0.008942306	0.002508855	0.008685657	1.46309585e-05	2.9382763e-05	3.876975e-05	7.81054e-06	2.0007026e-06
à	0.00048414856	0.0019508824	0.70811576	0.2888171	0.0005645695	6.346333e-05	2.9484397e-06	2.0200683e-07	6.680746e-07	4.652653e-08	1.1183647e-07
è	0.0010890379	0.0010333798	0.04596687	0.95155036	0.00025596723	9.828489e-05	3.9223064e-06	5.931881e-07	1.159248e-06	2.2665685e-07	3.352945e-07
r	0.0065405327	0.008939848	0.08258437	0.89219546	0.0047685853	0.004911162	3.5366164e-05	3.538264e-06	1.8989125e-05	6.7111966e-07	1.4972912e-06
k	0.0002092432	0.0006888021	0.03876597	0.9280491	0.032048102	0.00019129114	3.808974e-05	5.057728e-06	3.490982e-06	6.3839184e-07	2.1741451e-07
u	0.008838884	0.0072478387	0.36820903	0.5851591	0.027535442	0.0029429905	1.834407e-05	7.10257e-06	5.8868677e-06	9.64227e-07	3.4307828e-05
t	0.0028342765	0.0030410988	0.028618956	0.8439731	0.09176298	0.028914569	0.0007632729	2.149244e-05	6.80285e-05	1.3651301e-06	8.7193933e-07
t	1.5845102e-05	0.0001113557	0.02443725	0.076992266	0.89381486	0.0035464063	0.001021026	5.2325133e-05	7.379431e-06	1.2654949e-06	3.7812384e-08
e	2.4121739e-05	0.00044435647	0.12262894	0.06660738	0.6468834	0.16297245	0.00036513235	6.987489e-05	3.6044519e-06	6.193194e-07	9.533379e-08
n	0.0009776106	0.00024344669	0.0014035713	0.18019234	0.7599081	0.054982025	0.0020677748	0.00011076332	0.0001109333	3.2271994e-06	2.6396077e-07
d	1.850578e-05	8.3799154e-05	0.0024885896	0.047262006	0.91808856	0.023763515	0.008102342	0.00015806516	2.9980094e-05	4.2056186e-06	3.5285015e-07
i	0.0075296713	0.0025121185	0.0067372383	0.03254135	0.66720074	0.27242225	0.0018347336	0.004423064	0.004105807	0.00039683987	0.00029617595
m	0.026065074	0.0077562765	0.003871629	0.03165945	0.71688974	0.13125287	0.045168847	0.012438295	0.018982273	0.0054557626	0.00045970545
è	0.00072539755	0.00034751673	0.00078281586	0.01742607	0.88326526	0.058718782	0.017222704	0.010117583	0.004057465	0.00706247	0.00027394723
n	0.00276449	0.0036512571	0.0040398818	0.08631608	0.8165519	0.04464866	0.039562896	0.0020264008	0.0003192702	9.658602e-05	2.253986e-05
i	0.030779043	0.0030927323	0.002205552	0.32292402	0.54243594	0.07031995	0.010401245	0.008991094	0.0017178823	0.0016044776	0.0055280277
à	0.06227829	0.059001576	0.015231631	0.014264227	0.17029628	0.1951521	0.3551619	0.11065835	0.016953427	0.0009301657	7.207673e-05
t	0.016518684	0.009977949	0.0045677642	0.0155107	0.2229314	0.21492258	0.4699801	0.042338204	0.003086645	4.7750087e-05	0.00011829232
t	0.00010508675	7.5252596e-05	0.00016443664	0.024138084	0.4735674	0.22101177	0.18802354	0.09074744	0.0021094559	4.968043e-05	7.867883e-06
o	0.0019330726	0.0009938128	0.0017601588	0.0046963496	0.048118375	0.8470724	0.00669032	0.08221033	0.0064539164	1.7328915e-05	5.3870568e-05
n	0.0019214924	0.0018864751	0.0015519157	0.0013135839	0.0269315	0.3229166	0.21214299	0.3837367	0.046709746	0.00078955945	9.9521e-05
c	1.678674e-05	1.3345955e-05	1.6607348e-05	0.000229697	0.03835792	0.12643306	0.38469967	0.43052942	0.018017782	0.001658005	2.777078e-05
i	0.004678217	0.0010646731	0.0016019893	0.002916545	0.008578937	0.16064298	0.009998764	0.6407319	0.15820736	0.008297429	0.0032812038
ù	0.0012200343	0.0005668044	0.00043565498	0.0007462773	0.0066392277	0.074861035	0.17092204	0.5246505	0.19253859	0.02030972	0.007110089
r	0.0013104292	0.0020015722	0.0014026457	0.0008346799	0.008424157	0.038895722	0.26040426	0.5152338	0.16845207	0.0020429795	0.0009976866
i	0.00019967188	7.546242e-05	8.974247e-05	0.00093173754	0.004228443	0.008712627	0.057529833	0.7252592	0.18029918	0.020998662	0.001675484
c	0.026958356	0.033686653	0.019584212	0.0028874774	0.013431725	0.054301664	0.068081625	0.25934574	0.26587957	0.24134246	0.014500481
e	2.8761744e-05	1.3182322e-05	1.3928659e-05	3.6209596e-05	0.0002055073	0.00089938246	0.0095503535	0.2744601	0.39149448	0.31206292	0.011235127
à	5.3269283e-05	1.8724671e-05	1.6305414e-05	1.715479e-05	0.00013518352	0.0008548679	0.007451645	0.09302648	0.32172972	0.510752	0.06594464
t	0.0040577655	0.001691793	0.0015050282	0.00082449155	0.0022705058	0.004829633	0.008617476	0.10672253	0.32994735	0.34108508	0.19844835
t	2.4508836e-05	1.2386584e-05	1.3114481e-05	2.5037532e-05	0.00018108438	0.00025487065	0.0050188205	0.16936268	0.2555104	0.5564799	0.013117291
i	0.0013750407	0.00043858253	0.00057885	0.00011140098	0.0002450624	0.0012169901	0.00033592444	0.023423033	0.38880745	0.48715502	0.09631262
m	0.0004467184	0.0003551737	0.0002941862	3.8745795e-05	0.000117114236	0.0017036211	7.890622e-05	0.0015020338	0.024552708	0.3762749	0.5946359
à	2.4841274e-06	8.105825e-07	5.4075076e-07	3.7630141e-07	6.1552555e-06	1.3101903e-05	0.000348967	0.00827267	0.05178142	0.9103228	0.029250726
n	4.3290933e-05	2.5881203e-05	1.4220829e-05	4.2674205e-06	8.625862e-06	6.206938e-05	0.00014264804	0.000750377	0.0035602446	0.9136714	0.08171696
a	0.00021491958	3.294239e-05	3.8055096e-05	3.3836834e-05	1.26610485e-05	1.1104182e-05	4.5456076e-05	0.00063315534	0.006745476	0.6996488	0.29258358
</S>	0.0015620523	0.0019035238	0.001327716	0.0001332483	0.00044253486	0.0022753805	0.0001366965	0.00041396127	0.0010130989	0.12047864	0.8703132
