 	se	avessi	visto	le	nuvole	avrei	capito	che	pioverà	</S>
a	0.9952337	0.00457358	0.00017148619	8.362341e-06	6.8974605e-06	5.348086e-06	2.3855804e-07	3.438151e-08	1.6759847e-07	1.7266879e-07
n	0.69098985	0.278913	0.028721107	0.0005089452	0.0005925291	0.00026640337	4.062741e-06	1.2094584e-06	1.8013128e-06	1.0892556e-06
ì	0.016727723	0.87315166	0.10365852	0.0046923338	0.0007393738	0.0008435909	0.0001571487	2.2721965e-06	2.6013238e-05	1.3249461e-06
c	0.009545901	0.9680862	0.02206891	0.0002258337	5.2807332e-05	1.9442117e-05	8.1763704e-07	3.147878e-08	4.3702123e-08	4.907305e-08
h	0.0020272501	0.8680816	0.12772581	0.0020239833	0.00011620613	2.4166198e-05	7.195399e-07	9.018083e-09	2.8002242e-08	3.0821276e-08
a	0.0051923348	0.6811814	0.31134632	0.0022419745	3.325608e-05	3.7047596e-06	3.508491e-07	4.8829897e-08	6.485069e-08	5.739842e-07
d	0.003566689	0.5158323	0.47090513	0.008667852	0.00069687574	0.00032018428	1.01737805e-05	2.960184e-07	3.9333378e-07	9.6337104e-08
ò	2.7430451e-05	0.17821987	0.7595079	0.061400246	0.0006902625	0.00012706002	2.039973e-05	6.6789465e-07	6.078012e-06	7.71891e-08
n	0.0047414917	0.5640916	0.29766446	0.104961365	0.028306898	0.00023223675	1.3006197e-06	1.887209e-08	2.9708417e-07	2.3684056e-07
t	0.080719866	0.08606655	0.55389804	0.24686903	0.030800166	0.0008603331	0.00022008368	6.8370628e-06	4.7078294e-05	0.00051202497
a	0.0072384337	0.19208936	0.6534455	0.14212681	0.0049817627	7.511892e-05	6.1719375e-06	3.001101e-07	5.15241e-07	3.5988527e-05
t	0.015393293	0.01649792	0.03122561	0.37071696	0.51556814	0.048317324	0.0021530653	2.6335705e-05	9.089376e-05	1.04999235e-05
a	5.9036824e-06	0.012396574	0.23582484	0.57708335	0.16584504	0.008517416	0.00032375808	1.1907554e-06	1.973654e-06	1.7395005e-08
s	0.0002606765	0.00063263974	0.005244418	0.121979125	0.8485702	0.023228096	8.389816e-05	2.91903e-07	5.6366696e-07	1.4762976e-07
ì	6.8049856e-05	0.006472163	0.044473257	0.24444018	0.60958445	0.0919619	0.0029330917	4.4668253e-05	2.1579483e-05	6.94991e-07
n	6.203076e-05	0.00023408336	0.0002959307	0.011132249	0.8103195	0.17757902	0.00037546447	1.522884e-06	3.1190135e-07	1.6694166e-08
n	0.0011211688	0.0012212581	0.011906105	0.08875963	0.85936165	0.036985774	0.00060289603	2.4580298e-05	1.2220462e-05	4.6817436e-06
e	0.0029871815	0.0027335808	0.0073699076	0.059283487	0.86828715	0.05837	0.0009030061	5.969166e-06	2.4827057e-06	5.738414e-05
f	0.0026114995	0.0013787724	0.00037965723	0.033518888	0.7088749	0.23391502	0.0190209	0.00014833755	0.00014100308	1.099609e-05
a	0.0006597314	0.00040018323	0.003254964	0.038379945	0.6596318	0.2606272	0.03166963	0.0036422939	0.0017160455	1.8211338e-05
ì	4.146234e-05	3.8403083e-05	2.6101983e-05	0.0023116851	0.22248419	0.72087765	0.05375867	0.00038909185	6.965788e-05	3.041211e-06
c	0.0054300656	0.003336848	0.000390977	0.010951567	0.13242763	0.81690276	0.030065473	0.00038546592	5.1261213e-05	5.78914e-05
h	0.00072420214	0.00017469756	0.00034456496	0.0043383185	0.13799375	0.7871572	0.06639761	0.0026908065	0.0001587027	2.0133442e-05
a	0.000580458	0.00025583754	0.0002572616	0.0074502123	0.08037225	0.6686357	0.24201766	0.0003456471	2.6049154e-05	5.88387e-05
a	0.0018865949	0.0004632259	5.6698038e-05	0.00067645154	0.011572831	0.1672223	0.80618066	0.0103921285	0.0013783998	0.00017071058
n	0.003127295	0.00027891967	0.00019536537	0.00038168763	0.0055080694	0.07509163	0.84325516	0.068483196	0.0032524352	0.00042625229
o	0.00011274986	0.00010009777	9.389005e-05	0.00021624831	0.0075749177	0.1551514	0.6761229	0.15608698	0.0040244744	0.0005163941
ì	0.00039785748	0.0003051035	4.818556e-05	0.0003465209	0.0017016008	0.05136129	0.62995666	0.29426724	0.020986512	0.000628991
s	0.0013246534	0.0006862463	5.125498e-05	0.0004483459	0.0033285383	0.043949533	0.83185697	0.11373037	0.004180895	0.0004431618
o	0.00025917983	4.097415e-05	5.5881304e-05	0.00024086762	0.0017706101	0.07378138	0.6120615	0.2590559	0.049175717	0.0035580124
n	0.009351897	0.011919536	0.0014888787	0.0061181746	0.0046322984	0.009136511	0.06522226	0.4726641	0.3486864	0.070779964
t	0.00022522235	2.0985455e-05	2.2640688e-05	3.2897773e-05	7.214807e-05	0.0018199628	0.10227992	0.6589367	0.21813765	0.018451823
a	0.00013599801	2.5719175e-05	2.3962622e-05	4.159013e-05	0.00014108821	0.0048289592	0.49161455	0.07767708	0.2974261	0.12808496
k	0.00014711315	4.330449e-05	1.2825393e-05	4.834726e-05	0.0001186942	0.0009455811	0.05934926	0.19510213	0.43075773	0.31347498
a	1.9162635e-05	1.2111325e-05	1.4774179e-05	1.3253748e-05	0.00013303522	0.002740882	0.123521686	0.5689876	0.280822	0.02373553
v	0.00019311521	0.00015989853	2.5464491e-05	0.00014233	0.00016784924	0.00055976165	0.0064980662	0.07708212	0.77518284	0.13998856
r	4.4773522e-05	2.3639192e-05	2.1747204e-05	9.718145e-06	4.750502e-05	0.0005712899	0.006597004	0.16830376	0.6891595	0.13522105
è	2.7555163e-05	2.9555874e-06	4.86622e-06	1.3763772e-05	7.1980653e-06	0.00018950572	0.019521946	0.087154016	0.77796	0.115118265
c	7.591564e-06	3.910207e-06	1.5681713e-06	8.221263e-06	3.1587579e-06	1.8982504e-05	0.0011624518	0.027448531	0.94762397	0.023721695
h	4.0799805e-05	3.7143705e-06	1.0377636e-05	6.975246e-06	2.2067106e-06	1.0005195e-05	0.00028537548	0.019696627	0.9003312	0.07961273
i	0.00036853403	4.8919046e-05	5.579707e-05	9.113492e-05	1.6626527e-05	6.0116792e-05	0.0053638495	0.011038648	0.86873865	0.11421766
</S>	6.8701615e-05	2.6115216e-05	3.5781343e-06	1.4984154e-05	1.0207007e-05	1.3185465e-05	0.00012274562	0.0003596727	0.11468171	0.8846991
