 	quando	Giovanni	venne	a	casa	la	sera	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
m	0.99927586	0.000701844	1.931707e-05	1.1288331e-06	7.209514e-07	2.5103836e-07	1.5414628e-08	5.4644624e-07	2.3269955e-08	3.3619824e-07	1.6314413e-08	6.855196e-08	1.0826179e-08	8.042187e-09	6.0928222e-09	1.1537053e-08	4.3602213e-08
ò	0.08017898	0.7319031	0.17023861	0.0056145266	0.011389396	0.00017986595	1.3897682e-05	0.00013577977	5.2531527e-06	0.0002876612	6.1131645e-06	3.3392233e-05	2.181623e-06	2.1930855e-06	1.1060504e-06	5.9559204e-07	7.363567e-06
t	0.9428963	0.055241536	0.001818751	2.6496773e-05	8.603006e-06	1.9107883e-06	3.007316e-08	4.3605105e-06	1.0259398e-07	1.2656186e-06	3.718558e-08	1.784193e-07	1.73631e-08	1.6547016e-08	7.967018e-08	4.994465e-08	2.37157e-07
t	0.8075923	0.17257272	0.019386336	0.00015235873	0.00024403016	5.836169e-06	3.978768e-06	8.7598863e-07	7.0289457e-07	3.4807388e-05	1.2715535e-06	2.9203243e-06	5.7974626e-07	3.0490315e-07	1.9531637e-07	1.5677044e-07	6.752764e-07
e	0.3064108	0.6570462	0.030413104	0.0015463278	0.00022224861	4.7473884e-05	8.614071e-05	2.5830854e-05	1.3044044e-05	0.0038285234	4.403171e-05	0.00012087417	4.0522467e-05	3.3327724e-05	1.2313677e-05	1.5059218e-05	9.42198e-05
o	0.06492078	0.8316127	0.09856801	0.0037055218	0.00064798025	0.00013269375	1.0487984e-06	0.00035233202	2.4894248e-06	4.5084907e-05	6.127314e-07	3.7998097e-06	2.8587203e-07	2.4666468e-07	9.739175e-07	6.97206e-07	4.689884e-06
G	0.020358777	0.74145997	0.23468146	0.002309601	0.00096186437	7.934519e-05	1.3882989e-06	0.00011940934	1.9855497e-06	2.2647046e-05	3.383632e-07	1.3505131e-06	1.9414004e-07	1.127737e-07	2.1514094e-07	3.65399e-07	1.1037451e-06
i	0.00057049	0.7983033	0.19182132	0.009011047	0.0001782704	7.239247e-05	2.5830452e-05	7.0798055e-06	5.535164e-06	5.4507444e-07	6.793052e-07	2.942772e-06	1.9798644e-07	2.4565293e-07	9.7430636e-08	4.6591907e-08	4.0091102e-08
u	0.0012968231	0.6527634	0.34476808	0.0011322127	3.6994807e-05	1.4946831e-06	5.472141e-09	9.4237026e-07	6.93904e-09	4.702541e-08	1.3863078e-09	7.723169e-09	6.326023e-10	5.3725957e-10	2.29494e-09	3.369128e-09	2.2724437e-08
v	0.0028212953	0.017439436	0.9026329	0.070213564	0.0044848057	0.0015841812	4.8055826e-05	0.0003538179	2.2150512e-05	0.00037193715	2.3060659e-06	2.4191011e-05	2.64095e-07	3.0339055e-07	1.623465e-07	1.9885798e-07	5.463963e-07
