 	ieri	abbiamo	deciso	che	oggi	andiamo	alla	spiaggia	</S>
e	0.9977884	0.0021924877	1.50453125e-05	1.6467465e-06	1.6982843e-06	4.4896532e-07	4.0456193e-08	5.408456e-08	8.67754e-08
t	0.783723	0.21361735	0.0022178593	0.00020044831	0.00022212927	1.7379256e-05	5.516667e-07	5.2801295e-07	6.847673e-07
t	0.4499675	0.539382	0.010529651	0.00010275731	1.6050464e-05	1.278205e-06	5.412756e-07	2.5991375e-07	9.710753e-09
è	0.41501588	0.5455041	0.038335025	0.0011024063	3.5701854e-05	5.2926725e-06	1.3163803e-06	2.5730216e-07	5.881703e-08
d	0.12601247	0.8713509	0.0025683003	5.94831e-05	7.933977e-06	8.829429e-07	2.9986822e-08	1.3062073e-08	2.817662e-08
e	0.04976568	0.8654266	0.08472334	7.883022e-05	5.037665e-06	7.5682095e-08	3.4404085e-08	2.8069206e-07	1.1002122e-08
c	0.018180558	0.9591777	0.021633307	0.00074267306	0.00021036493	3.5994308e-05	2.9023493e-06	1.2304689e-05	4.2032702e-06
i	0.0011989663	0.41148117	0.56784946	0.018809296	0.0006272499	2.8465929e-05	3.5450262e-06	1.4594883e-06	3.896951e-07
d	0.0013908021	0.89317507	0.09916607	0.006159085	0.00010111698	5.7774305e-06	5.729554e-07	1.1632233e-06	4.2854873e-07
è	0.00053536677	0.22807956	0.69696033	0.07221689	0.0019848084	0.00012443538	7.5953605e-05	1.5157899e-05	7.6015162e-06
t	0.0044034077	0.35972747	0.5336777	0.0955948	0.0065713814	2.4179348e-05	2.9224134e-07	4.5802057e-07	3.2399137e-07
s	0.0041582747	0.07422381	0.79947567	0.118019864	0.004029404	1.3416297e-05	9.7987195e-06	6.563087e-05	4.1352605e-06
a	0.030811433	0.2258414	0.7039244	0.038219236	0.0011288134	8.081618e-06	3.7818158e-06	1.7176699e-05	4.563261e-05
m	0.035262108	0.048621364	0.17631866	0.6662302	0.06822626	0.004428974	0.0004254847	0.0004351444	5.181485e-05
o	0.00019059645	0.012652922	0.26521564	0.6044895	0.11448119	0.0026850945	0.00022046725	4.1202045e-05	2.3374458e-05
k	0.00045881505	0.009578577	0.04587674	0.3417628	0.57845074	0.023738518	0.00011985388	1.1841592e-05	2.0852574e-06
a	0.0005715715	0.00044957985	0.02634731	0.3498755	0.60625637	0.013851193	0.002371562	0.00025116547	2.5721036e-05
s	0.0005947537	0.000670801	0.0020941591	0.077001214	0.8605665	0.058752287	0.00029468062	2.3787154e-05	1.7436287e-06
ì	0.00015710625	0.0007071318	0.019691993	0.17424498	0.7125788	0.08881995	0.0036953927	9.3884824e-05	1.0814876e-05
m	0.00020282505	0.00022147733	0.00059666607	0.010114609	0.7291814	0.25873837	0.0009378983	6.4402543e-06	3.1426725e-07
m	0.00093801675	0.00063430297	0.0022001644	0.04587881	0.8249162	0.12343765	0.0018441094	9.749669e-05	5.3263935e-05
e	0.20864592	0.06631642	0.028529765	0.049512636	0.4829182	0.11139898	0.04027849	0.0070554256	0.0053440994
r	0.007205064	0.0034969205	0.0005603686	0.0130654685	0.14594284	0.7717133	0.052476954	0.0052625723	0.00027647818
i	8.967117e-05	5.8757843e-05	0.0005958416	0.015573089	0.37123695	0.48912466	0.12264251	0.0006033357	7.519939e-05
p	0.0001790688	0.00012558971	9.548582e-06	0.00055787637	0.025430549	0.8381956	0.13033976	0.0048062676	0.00035574098
à	0.000103069025	9.3020666e-05	0.00013852045	0.004319659	0.15650335	0.6228827	0.20843256	0.005067329	0.002459822
m	1.4052632e-05	1.4695086e-05	3.9849387e-05	0.0016496452	0.04817477	0.84746933	0.098618455	0.0034372883	0.0005819471
e	0.00071160455	0.00021071141	7.3762094e-05	0.001543926	0.020186592	0.4006966	0.5672	0.0054431986	0.003933573
s	0.0035906262	0.0018190847	0.00028699503	0.0007814606	0.0012605564	0.20676073	0.7149696	0.05900702	0.011523886
t	1.542179e-05	6.9655384e-06	2.4698676e-05	0.00023358862	0.00703076	0.12587032	0.84758407	0.016274024	0.002960138
i	6.0651797e-05	1.1933437e-05	2.1792417e-05	5.808845e-05	0.0010228541	0.0135308	0.62327665	0.34602052	0.015996728
s	0.00037869462	0.0001833069	6.607389e-06	1.9945128e-05	0.0001423908	0.037158098	0.54188526	0.37056905	0.049656592
p	7.946773e-06	4.581798e-06	2.0139101e-05	0.00018335521	0.004665632	0.060732666	0.65841657	0.25925493	0.016714135
i	2.0131882e-05	3.2660148e-06	5.8335613e-06	8.607717e-06	5.8356065e-05	0.0021498178	0.16704999	0.79075277	0.039951194
à	3.1826887e-05	1.5127728e-05	5.594093e-07	3.1557427e-06	4.7469657e-05	0.015241035	0.16729406	0.61611784	0.20124894
g	0.0033035572	0.0009958193	0.00015307523	0.00021960992	0.0054799695	0.06445594	0.3842682	0.3221262	0.21899755
g	4.0802322e-05	2.1109585e-05	4.126912e-05	8.076565e-05	0.0010602911	0.031364754	0.7549936	0.18107356	0.031323772
i	0.00014968833	2.3954086e-05	1.1010061e-05	6.1246856e-06	5.7528637e-06	0.00021474404	0.05084628	0.9166844	0.03205816
a	0.00014203605	4.7321355e-05	4.2350257e-06	3.8357266e-06	2.3274179e-06	6.2591746e-05	0.0025628326	0.23244713	0.76472765
</S>	7.603463e-05	1.6673946e-05	2.6630496e-06	2.2681463e-06	1.2546344e-05	0.00025722996	0.0043972163	0.19360794	0.80162746
