 	vado	cercando	un	forno	che	fa	rustici	</S>
p	0.9994423	0.0005288991	2.6758207e-05	1.1115746e-06	2.326674e-07	2.5547422e-07	2.6275538e-07	2.0500855e-07
à	0.89612806	0.09600513	0.0068677105	0.00082823454	7.2887975e-05	2.5807745e-05	6.7812965e-05	4.4298235e-06
o	0.91798013	0.08146092	0.0005560754	2.1891476e-06	1.04061876e-07	1.4204974e-07	2.499812e-07	1.1252759e-07
c	0.09866906	0.87224746	0.028469816	0.0005148255	2.5421516e-05	4.3721706e-05	2.6677902e-05	3.1121363e-06
e	0.027581418	0.9653454	0.006787646	0.00024972094	1.9889267e-05	6.4822916e-06	9.138603e-06	3.1000135e-07
r	0.045427527	0.9217108	0.03283004	3.0373552e-05	8.912711e-07	2.6928112e-07	5.2545566e-08	4.0005528e-08
k	0.0050867647	0.95143056	0.04275768	0.0006210108	3.38981e-05	1.804791e-05	5.1590232e-05	5.646702e-07
è	0.110137604	0.83232737	0.031069672	0.003656302	0.00044221542	0.0003118786	0.021848587	0.00020642324
o	0.013971173	0.7407347	0.24510436	0.00018038576	6.440326e-06	1.2721715e-06	1.3995435e-06	3.1069825e-07
n	0.019983225	0.23333377	0.7343955	0.011487757	0.00031911547	0.0003818092	9.013375e-05	8.639098e-06
t	0.0039314856	0.23959552	0.6940547	0.056965504	0.0023687868	0.00080006465	0.0022188409	6.509571e-05
a	0.0020757632	0.5038787	0.33062667	0.14843811	0.01467198	0.00014798551	0.00015667964	4.119405e-06
è	0.00061559246	0.093810625	0.8532921	0.05153644	0.000681662	5.7486195e-05	5.444415e-06	6.3027886e-07
n	0.0037876992	0.025365047	0.8672106	0.10064276	0.002703801	0.00017421071	8.83091e-05	2.7598122e-05
a	0.00059843704	0.02553139	0.6942207	0.2570033	0.0213241	0.0004424882	0.0008011658	7.8337674e-05
f	0.055268332	0.038016055	0.13697143	0.5294103	0.21353708	0.025594939	0.0011545229	4.7304657e-05
ù	0.00025398273	0.0015951293	0.02825771	0.6865943	0.26367545	0.014084789	0.005400696	0.00013795408
r	0.0002037984	0.0026849846	0.115226075	0.55385846	0.2808564	0.046933796	0.00022720668	9.327945e-06
n	0.00037307196	0.0019716695	0.03156954	0.55108136	0.26369983	0.14626592	0.004829787	0.00020887135
o	0.02507357	0.051873043	0.025599502	0.43793955	0.10366696	0.29826343	0.052536186	0.00504771
k	0.0047304956	0.0051036444	0.00647747	0.1852451	0.43569294	0.33430403	0.02750512	0.00094118284
a	8.612248e-05	0.00016183192	0.0011042295	0.12352705	0.5459639	0.2850269	0.04401692	0.0001131069
k	0.0009444919	0.00086901116	0.0012218652	0.028885867	0.18306397	0.7582713	0.025638375	0.0011051494
à	0.00018513114	0.00022139376	0.00048888073	0.035912164	0.3116114	0.5196781	0.12932678	0.0025760927
n	0.0013467113	0.0012726516	0.0008582427	0.0061974777	0.04193917	0.8005781	0.1465971	0.0012106198
n	0.0002619159	0.00029474255	0.00021158937	0.004976307	0.014311421	0.47172236	0.49963132	0.008590338
i	0.0012591005	0.0010086623	7.244949e-05	0.0012023338	0.0007985836	0.18569008	0.78766286	0.022305889
r	0.00043103716	0.00044125807	0.00012833886	0.0006311857	0.0014495109	0.25699887	0.68428403	0.055635795
ù	2.8210363e-06	3.0282451e-06	4.047987e-06	0.00036328757	0.006423326	0.20820917	0.7745373	0.010457046
s	1.6565837e-05	1.6355983e-05	7.6629785e-06	3.9808223e-05	0.00017588734	0.029788708	0.96300596	0.006949149
t	3.89664e-06	3.4922357e-06	1.1323301e-06	1.9058243e-05	0.00010546319	0.015084302	0.9660207	0.018761907
i	2.3702081e-05	1.9413328e-05	9.2506434e-07	8.696456e-06	8.108686e-06	0.0045515834	0.98112273	0.014264894
k	7.274901e-05	6.778341e-05	1.802243e-05	3.5054338e-05	1.9074498e-05	0.0023536896	0.44876426	0.54866934
u	1.3294043e-06	1.2389544e-06	1.1863386e-06	1.4086219e-05	0.0002689015	0.03304909	0.952782	0.0138822505
</S>	0.00015690118	0.00012756571	2.590476e-05	4.977427e-05	1.6847149e-05	0.0010446935	0.10402267	0.89455557
