 	io	al	mio	fratello	non	gli	lo	scrissi	mai	una	lettera	al	mio	fratello	</S>
e	0.9990357	0.000890044	4.527663e-05	8.903763e-06	1.7509416e-05	1.3653256e-06	1.4105173e-07	2.4769213e-07	1.5700098e-07	4.4150886e-07	7.2706435e-08	5.733587e-09	1.697259e-08	2.5559675e-08	1.563525e-07
v	0.9159601	0.07167312	0.008007276	0.0021733332	0.0019997049	8.747372e-05	6.270946e-06	3.4198016e-05	1.3673565e-05	3.070634e-05	1.1980398e-05	3.5214998e-07	6.2306924e-07	5.4382184e-07	6.011677e-07
ò	0.53284425	0.1874998	0.2616433	0.005569863	0.002256371	0.0065474766	0.0011055565	0.0017280106	0.0003437403	0.0002652025	0.0001203896	1.3066379e-05	3.254485e-05	1.539233e-05	1.5045966e-05
s	0.045960404	0.6189155	0.109547354	0.16563925	0.058003593	0.0014288794	8.674864e-05	2.7760861e-06	0.00010157547	0.00017756228	3.0672127e-05	7.641853e-06	8.450403e-05	3.887897e-06	9.621756e-06
t	0.0145630725	0.8499938	0.12836616	0.006727137	1.9821035e-05	0.00026876733	5.1107934e-05	6.8725603e-06	2.4040712e-06	5.1589296e-07	1.1488071e-08	1.0482661e-07	9.717834e-08	4.6297255e-09	1.330829e-07
o	0.0069282856	0.81198335	0.14087076	0.03908314	0.00078343856	0.0002051288	1.4956885e-05	0.00011695804	3.932398e-06	2.3161822e-06	1.8400713e-06	5.896688e-07	6.8221925e-07	4.0957892e-07	4.121291e-06
d	0.006915988	0.42333397	0.5389075	0.023059191	0.005942626	0.001685376	2.9339652e-05	1.0866848e-05	3.3545974e-05	6.827316e-05	7.242037e-06	2.0037136e-07	4.6708324e-06	2.5595452e-07	8.799398e-07
e	0.0016591818	0.60931265	0.372921	0.0144879855	3.6799956e-05	0.0004992895	0.000318394	0.0006912012	6.1223895e-05	9.090942e-06	2.2933399e-07	1.5913986e-06	9.291358e-07	1.0130967e-07	3.1140056e-07
r	0.0023735599	0.31842297	0.62276447	0.025795814	0.025184238	0.0052251597	6.96866e-05	0.00015766139	4.8369175e-06	1.2872536e-06	1.776909e-07	7.558293e-09	6.0906395e-08	5.3932467e-09	7.469578e-08
f	0.0004224847	0.12295147	0.47950646	0.3378479	0.0037358925	0.04418042	0.003893251	0.006935687	0.00047008778	3.8259783e-05	2.24358e-06	5.508586e-06	9.128511e-06	5.7246456e-07	6.1532035e-07
ò	0.0019043519	0.2853264	0.49913704	0.07860005	0.0025550136	0.07518585	0.030824093	0.025227519	0.0008266513	7.643342e-05	4.2334552e-05	6.48084e-05	6.1652e-05	0.0001475233	2.0211626e-05
m	0.0024983434	0.08735152	0.13606043	0.65269625	0.09617731	0.024870515	0.00026142542	3.4928613e-05	3.492172e-05	1.1746027e-05	6.236855e-07	1.3531086e-07	6.502451e-07	7.342383e-08	1.1058764e-06
u	0.001553632	0.040624224	0.2727591	0.6410423	0.013485746	0.011446078	0.0016417194	0.016613329	0.00055381295	0.00024853772	2.825375e-06	5.3769763e-06	1.0637798e-05	5.487576e-07	1.2100863e-05
e	0.007441992	0.009320211	0.09774684	0.3876465	0.23576108	0.23076984	0.016135924	0.0057417247	0.006750836	0.0025002786	0.00011884752	1.0122956e-05	4.836158e-05	2.1056956e-06	5.3949207e-06
n	0.001242982	0.0022820027	0.053378724	0.1978154	0.12796538	0.29330212	0.09206489	0.22132088	0.009896554	0.00069223053	1.4024528e-05	3.5556714e-06	1.9893449e-05	5.1798963e-07	8.517862e-07
t	0.0002927382	0.0019019376	0.020863486	0.146467	0.062393133	0.1780698	0.22644185	0.21761918	0.14061476	0.0035726405	0.00046003616	0.00035813288	0.000770528	0.00012930771	4.555318e-05
u	5.4559528e-06	0.0005070384	0.008699142	0.0059327236	0.001137869	0.1346524	0.60308075	0.2153084	0.030268248	0.00022318638	0.00015009768	2.7036256e-05	2.9761572e-06	4.019359e-06	6.2383646e-07
t	8.638705e-05	0.00039199792	0.0313315	0.039293762	0.03853636	0.22872989	0.35775363	0.2548709	0.0473612	0.0015409405	9.117132e-05	3.500885e-06	8.111115e-06	3.3282407e-07	2.4702882e-07
ò	8.092064e-06	0.0003863552	0.023280222	0.012502191	0.002544833	0.097056076	0.4828485	0.14854261	0.22843151	0.0032659853	0.0008857382	0.00020619645	3.0170044e-05	4.992522e-06	6.5251274e-06
g	0.0001657027	0.00013252498	0.0076751933	0.0073665413	0.03636862	0.08806752	0.21184848	0.03061175	0.48206788	0.12947612	0.0060295793	0.00013035248	5.90496e-05	3.1250715e-07	3.4272708e-07
r	2.0722362e-06	0.00010789507	0.0028708063	0.0055118557	0.00046122284	0.16524738	0.33685043	0.052335743	0.42190957	0.013940973	0.00039101928	0.00036275946	7.465421e-06	7.621637e-07	5.2406453e-08
a	9.508921e-06	0.0002006701	0.016767718	0.00036305535	0.00028278906	0.3908307	0.2921138	0.10675234	0.18426654	0.0059271175	0.002267745	0.0001930063	7.1336126e-06	1.3527397e-05	4.404567e-06
z	0.00047245127	0.00051556167	0.002095977	0.00068199675	0.010102436	0.005771055	0.024717053	0.056942683	0.6245854	0.26069328	0.0085668145	0.0026681614	0.00210702	2.895785e-05	5.1156192e-05
z	1.3554567e-06	1.5148831e-05	0.0002500455	0.00085902633	0.00072007853	0.011604412	0.32191178	0.0424607	0.52638257	0.07426254	0.008701479	0.012002923	0.00074377	6.9111746e-05	1.5030484e-05
a	8.433958e-06	7.8871126e-05	0.0029946812	0.000775902	0.00011137269	0.036241226	0.17392008	0.29689208	0.36651593	0.045395255	0.018994704	0.056797016	0.0009973824	0.00025416026	2.2870234e-05
