 	dovevo	comprare	il	pane	ogni	giorno	</S>
ì	0.99827003	0.0017156122	7.745372e-06	1.4595125e-06	9.885309e-07	3.880933e-06	2.1515743e-07
c	0.92143077	0.07558652	0.0022665863	0.00041084635	0.00014330164	0.00016073699	1.2273966e-06
h	0.9091833	0.08911471	0.0016418974	5.914837e-05	7.534597e-07	1.15936984e-07	5.4179147e-08
a	0.80882376	0.1850903	0.0059648077	0.00011015895	2.4819776e-06	6.512317e-06	1.9411516e-06
n	0.06660165	0.8820829	0.050179046	0.0011081427	1.25660645e-05	1.498019e-05	7.402388e-07
a	0.0014127175	0.7918384	0.20601766	0.000683935	4.061929e-05	6.6465227e-06	7.3704214e-08
v	0.0026223257	0.7124466	0.27113053	0.012782535	0.0006219858	0.00038331223	1.286633e-05
o	0.0020684458	0.3203045	0.63293713	0.043167233	0.0010005608	0.00042204137	9.996023e-05
r	0.003283462	0.47172117	0.39592782	0.12515308	0.003751729	0.0001484885	1.4426497e-05
à	0.0010564922	0.034613986	0.41874477	0.53945553	0.0053227902	0.0007732079	3.32751e-05
s	0.0018366902	0.10368141	0.4220367	0.45400384	0.01797862	0.0004544077	8.352203e-06
o	0.0044218577	0.07663385	0.6341774	0.28306502	0.0016353753	5.3294207e-05	1.3200579e-05
t	0.070866086	0.031100288	0.27592358	0.51507837	0.095734306	0.010994697	0.00030263132
o	0.00012733141	0.002684403	0.14257771	0.7626342	0.09090005	0.0010632082	1.2964649e-05
t	0.0019171911	0.0014610789	0.03749635	0.46248153	0.49460104	0.0019788542	6.3992695e-05
s	0.00021262158	0.0004560303	0.032739896	0.7838205	0.17565605	0.0055846325	0.0015302338
o	2.799057e-05	0.0034006112	0.10194511	0.7825365	0.05907625	0.04463151	0.008381958
m	0.00016460658	0.00029950126	0.004207622	0.0747366	0.8363149	0.07256764	0.011709182
ì	0.00028694913	0.00045228307	0.025843905	0.73279095	0.22064278	0.012909332	0.0070738657
k	5.8177022e-05	8.003485e-05	0.001204651	0.0076679587	0.47055987	0.5064467	0.013982601
à	0.0071672164	0.0015761952	0.017553294	0.25970307	0.6672806	0.033887494	0.0128321275
i	0.009629195	0.00058070914	0.005043417	0.024210805	0.60627306	0.33346623	0.02079661
m	0.001309072	0.00011039971	0.0003255092	0.00058267347	0.06251658	0.4842461	0.45090967
è	6.6654015e-05	4.586357e-05	9.5735595e-05	0.00087206456	0.20691821	0.68005097	0.11195054
r	8.558762e-05	2.9031902e-05	0.00013376128	0.00034473266	0.032895498	0.9288527	0.037658628
i	1.0966722e-05	6.108995e-06	1.7672613e-05	8.024037e-06	0.012769481	0.8584634	0.12872438
</S>	0.0016633525	0.00018533647	0.00046458206	0.0006403185	0.0014277952	0.09848682	0.89713174
