 	questa	canzone	venne	scritta	quattro	anni	fa	</S>
ì	0.9972964	0.002567292	0.00012849725	2.9828702e-06	1.8974349e-06	2.2343563e-06	3.6617553e-07	2.986193e-07
s	0.18721555	0.80408484	0.008673989	1.5344207e-05	4.8649817e-06	5.0668154e-06	2.5321202e-07	6.691985e-08
o	0.97667056	0.01970088	0.003610691	7.859485e-06	2.3305759e-06	7.4979857e-06	6.899001e-08	3.9735383e-08
t	0.19838251	0.36578745	0.4354078	0.0001458267	0.00013106348	0.00012454236	1.3565471e-05	7.353857e-06
r	0.074003644	0.86802965	0.0578812	8.1758895e-05	3.0765748e-06	6.746766e-07	1.2039953e-08	9.626548e-10
a	0.035911966	0.96325034	0.00081780826	1.9641338e-05	2.1803996e-07	2.699843e-08	1.0035798e-08	2.7878133e-09
ù	0.02843852	0.62468195	0.34679773	5.2425796e-05	9.91207e-06	1.659915e-05	2.1104236e-06	6.3884835e-07
d	0.0039837793	0.042484134	0.9508953	0.002388989	0.00010868805	0.00012748287	7.349451e-06	4.243298e-06
i	0.0009360115	0.07821572	0.9154697	0.005294887	6.8095855e-05	1.4275341e-05	1.2182112e-06	1.27895e-07
ì	0.048662707	0.063512914	0.8531682	0.02654918	0.0060606785	0.0019435673	8.766164e-05	1.5135144e-05
r	0.008839193	0.0137314545	0.94237936	0.0334965	0.0009913659	0.0005272021	1.7508337e-05	1.7358556e-05
t	0.00022343526	0.006572977	0.839719	0.15209472	0.0012022678	0.00017953424	7.3730366e-06	7.3598113e-07
e	0.004887657	0.060600292	0.88349116	0.050386947	0.00042218517	0.00019904046	2.1599103e-06	1.0500248e-05
g	0.023011355	0.05068098	0.20188987	0.65393764	0.068710044	0.001616582	0.00014183378	1.1692029e-05
r	3.6066176e-05	0.0009907101	0.14121887	0.83755356	0.0201751	2.4273333e-05	1.149856e-06	1.6572024e-07
a	0.00046012472	0.059757154	0.12546588	0.7570632	0.057130896	0.00011840196	2.960341e-06	1.3685468e-06
m	0.0012505654	0.0030286552	0.07804162	0.71026576	0.20693521	0.00044664126	2.9140518e-05	2.3809973e-06
m	0.00010087491	0.00026613876	0.055576794	0.78711605	0.15654634	0.00016902054	0.0001823787	4.237927e-05
è	0.0010466266	0.051766705	0.021396168	0.6160727	0.25488436	0.051741336	0.0027081706	0.0003838915
n	0.0013787101	0.0014316499	0.019232694	0.70863336	0.26582268	0.0029056137	0.00039556273	0.0001997962
o	0.013539051	0.0027400556	0.03331119	0.2720613	0.4360482	0.16622701	0.020115493	0.055957638
t	0.11719845	0.09082045	0.021277322	0.051190905	0.66812986	0.048935343	0.00218113	0.0002666456
è	2.2135293e-05	0.00013600384	0.00031708932	0.10988931	0.8841757	0.0052429456	0.00020879245	8.092381e-06
s	0.0012250306	0.0027122903	0.0009162954	0.005553568	0.9521739	0.03725015	0.00016371234	5.0611375e-06
s	0.00064236135	0.0015721623	0.0022238542	0.027690941	0.56654525	0.39357832	0.003817374	0.00392976
e	0.020170065	0.041803867	0.00891272	0.0049275435	0.45465413	0.46199492	0.0022320573	0.0053046914
r	0.015090495	0.036039867	0.0053582885	0.007923993	0.4767693	0.43620408	0.020112699	0.0025012437
u	1.758277e-05	9.6955686e-05	9.016224e-05	0.013113788	0.87567616	0.070782766	0.03931071	0.0009118578
c	0.0007389106	0.0012937995	0.00024452468	0.0006389456	0.06744612	0.83437204	0.093702555	0.0015631403
h	3.9624145e-05	8.067976e-05	0.000104066305	0.00183689	0.42535207	0.32693404	0.22664444	0.019008186
r	7.171123e-05	0.00094988	4.2083753e-05	0.0002140618	0.008253912	0.777559	0.15678112	0.056128208
ò	0.00021797362	0.0028943906	0.00011499127	0.00091031496	0.027028946	0.8891967	0.050455034	0.029181588
n	0.033214755	0.04842155	0.008766287	0.014583535	0.15901902	0.053711336	0.24870512	0.4335784
u	0.011259771	0.0039315773	0.0034256983	0.00087032496	0.013004302	0.14671406	0.3487898	0.4720044
a	0.14697614	0.34348762	0.042021886	0.0152809	0.03453103	0.036454313	0.11420731	0.26704085
m	0.0056907623	0.022236295	0.002267321	0.0007126228	0.004854269	0.1093184	0.50004524	0.3548751
p	0.00012722472	0.00025057516	7.9852136e-05	8.885377e-05	0.0032249982	0.06444175	0.69233054	0.23945616
ì	0.00027755118	0.0006451696	5.2840795e-05	3.5331363e-05	0.00035851917	0.06360443	0.41178173	0.52324444
</S>	0.006341862	0.011744065	0.0019663633	0.0010582231	0.0018333347	0.00053246133	0.076241896	0.9002818
