 	credo	che	stanno	ancora	svegli	</S>
p	0.99597186	0.00396709	3.1026408e-05	9.251655e-06	1.951576e-05	1.3369112e-06
i	0.9363289	0.013538398	0.03170142	0.0076558506	0.010759384	1.6074739e-05
s	0.9871474	0.012688878	0.00013615112	2.0035615e-05	7.174191e-06	3.9192565e-07
t	0.6750631	0.31329048	0.011473346	4.154336e-05	0.00013138921	2.6798656e-07
è	0.5085147	0.4654291	0.025955712	6.4251195e-05	3.0994324e-05	5.286538e-06
o	0.8601751	0.12503383	0.014736751	5.036936e-05	3.761302e-06	2.2381747e-07
k	0.08493771	0.5354549	0.24172072	0.12320954	0.014613641	6.3491214e-05
a	0.0060222642	0.4190734	0.5625906	0.010459055	0.0018517065	2.9711803e-06
s	0.007543555	0.117261276	0.8494881	0.025551844	0.00014974155	5.5053933e-06
t	0.0025019853	0.14279668	0.75857157	0.086620726	0.009454789	5.427178e-05
è	0.0036032232	0.1832656	0.7692857	0.041786883	0.0018789603	0.00017975998
o	0.0063361973	0.062567435	0.67652625	0.25370568	0.00084863685	1.5839118e-05
n	0.00572738	0.013090227	0.12346655	0.84487325	0.012798838	4.375005e-05
e	0.00041521332	0.018820481	0.42756408	0.3946425	0.15798675	0.00057094096
a	0.0029188101	0.0008715067	0.033704523	0.95615524	0.0062068207	0.00014310684
n	0.0030997775	0.00037227015	0.005761282	0.9747584	0.015910126	9.8211676e-05
k	0.0010722525	0.0013930454	0.0501318	0.5881587	0.354129	0.005115177
ò	0.027259775	0.0030605015	0.032272592	0.38772655	0.53114945	0.01853122
r	0.012994772	0.001066023	0.014274979	0.6501059	0.31973234	0.0018260014
a	0.00015543599	9.2794275e-05	0.0039173225	0.87895507	0.11412983	0.0027495832
a	0.066384025	0.0039615086	0.017976636	0.082575284	0.3548719	0.4742307
t	0.00012822695	1.3483494e-05	0.00012545133	0.06258698	0.8810138	0.056132097
s	3.843165e-05	1.3095765e-05	0.00088244304	0.06527132	0.83906996	0.09472471
ù	1.7048087e-05	9.781847e-06	0.00038789332	0.054672968	0.87698436	0.06792789
n	8.7175984e-05	1.1994881e-05	5.9599235e-05	0.015530022	0.8718639	0.112447366
n	2.0290268e-05	1.370781e-05	8.8273184e-05	0.027384996	0.9630445	0.009448274
i	0.00031902076	4.9055893e-06	3.3643784e-05	0.008900865	0.9614397	0.029301807
t	0.00010841605	2.280836e-06	1.1307655e-05	0.0015092606	0.87689716	0.12147159
i	2.0373077e-06	1.7163985e-06	1.48279305e-05	0.004562331	0.91898763	0.07643152
</S>	0.00021762202	1.02746735e-05	1.5221056e-05	0.00012945598	0.037779246	0.9618482
