 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a	0.99801326	0.0018633369	0.00011888422	3.1519858e-06	7.163529e-07	1.3818119e-07	2.9526234e-07	1.2089146e-07
p	0.7408779	0.21169966	0.044911828	0.002010191	0.00045416827	2.2056376e-05	2.1586347e-05	2.6239159e-06
e	0.13877624	0.8419409	0.018608011	0.0006101774	3.0791023e-05	1.6504071e-05	1.6414426e-05	1.0167479e-06
t	0.046914477	0.9367588	0.016257064	6.9197005e-05	3.7780094e-07	2.1497943e-08	6.247866e-08	2.6659416e-08
à	0.0014831454	0.8776656	0.119599104	0.0012253197	2.055733e-05	4.0720465e-06	2.1327403e-06	6.3958744e-08
c	0.001955776	0.9005691	0.09657674	0.0008955847	2.7948454e-06	4.0293852e-08	3.6560902e-08	1.9160735e-08
i	0.0041181566	0.930047	0.059225585	0.0065664714	4.02863e-05	1.2894836e-06	9.732726e-07	2.642176e-07
a	0.06359245	0.13613123	0.6620295	0.13736773	0.0006453308	0.00010531044	0.00010784729	2.0488775e-05
k	0.0036699784	0.0043283715	0.51031923	0.4806588	0.0009798221	1.5982934e-05	2.6513515e-05	1.3071547e-06
è	0.00012828452	0.014278632	0.7852982	0.19494727	0.005007873	0.00020914657	0.00012569127	4.819989e-06
c	0.0001628276	0.014087133	0.8626902	0.122441866	0.0006155196	2.1482238e-06	3.1568848e-07	4.0017035e-08
c	0.0013512011	0.018186403	0.27791676	0.6594505	0.042938992	6.76466e-05	7.793988e-05	1.0560366e-05
i	0.022513572	0.049656354	0.7076972	0.21786252	0.0019843115	2.9493947e-05	0.00011249773	0.00014413646
a	0.019772233	0.014238584	0.115604036	0.8000929	0.047141753	0.0018791811	0.0012066882	6.4631175e-05
u	0.00308412	0.0003086699	0.009586235	0.9179505	0.06783596	0.00086842483	0.00035513207	1.0967987e-05
s	0.0012581046	0.0012420955	0.015444049	0.61740804	0.35857177	0.005608527	0.00045599695	1.15088715e-05
e	8.937023e-05	0.00039200424	0.010276606	0.2530744	0.61642796	0.11621727	0.003474037	4.8429913e-05
n	0.002730907	0.0007319204	0.0038460006	0.3197193	0.60410315	0.06727605	0.0015478561	4.472186e-05
d	0.00029616902	0.00057393056	0.0028184971	0.16606568	0.693995	0.12449564	0.0108212335	0.00093387003
ì	0.032016415	0.012010427	0.13179614	0.36792675	0.15657927	0.17538923	0.0856695	0.038612265
n	0.0017349455	0.0022551357	0.0042797592	0.058842257	0.8277475	0.09729035	0.0074432613	0.00040675994
n	0.022057725	0.001779683	0.0021629047	0.06702211	0.66021955	0.09268272	0.065639965	0.08843527
u	0.117735244	0.027206488	0.10606161	0.44093683	0.11704328	0.14556536	0.021487197	0.02396405
n	0.054596648	0.066838026	0.045629255	0.03992858	0.19030929	0.5183126	0.050471496	0.0339142
e	0.000891195	0.00039482946	0.0003966376	0.006282701	0.33335623	0.56030625	0.09199939	0.0063727475
i	0.01706351	0.008344328	0.0053552105	0.005335612	0.028822588	0.41626537	0.18622977	0.33258367
g	0.0013297084	0.00035740458	0.00087125105	0.0018841524	0.036003947	0.4588468	0.45155194	0.049154785
e	3.4371256e-05	6.7069675e-05	0.00014105297	0.0019131581	0.035736892	0.54231817	0.37971607	0.040073182
n	0.003360216	0.0012843636	0.0015089028	0.0012728703	0.0023604338	0.18929005	0.53350866	0.26741457
i	4.3472857e-05	5.1271538e-05	6.0304992e-05	0.0002612017	0.0076364656	0.30506924	0.6016788	0.08519918
t	0.00036707672	0.000118831726	0.00012759608	0.000200525	0.0011322551	0.051772956	0.41163176	0.534649
ò	2.0847052e-05	3.4431472e-05	4.529857e-05	0.00011689592	0.0023341535	0.16479853	0.7350322	0.09761755
r	0.00022028653	0.00067023386	0.00079841784	0.00026235773	0.0004657088	0.03459427	0.83475024	0.12823854
i	1.1360513e-05	2.2476736e-06	4.4673397e-06	8.8080415e-06	4.8628597e-05	0.002925343	0.94292027	0.054078795
</S>	0.0013792478	0.001321367	0.0015724862	0.00016770851	5.8551897e-05	0.0004797756	0.05840693	0.93661386
