 	il	abito	della	sposa	corassi	si	chiama	la	sposa	ee	ee	vuole	bianco	</S>
o	0.9913334	0.008660873	3.5713276e-06	1.5454922e-06	1.1002614e-07	9.660027e-08	1.318102e-07	1.0052059e-08	1.4287456e-08	7.022318e-08	6.640537e-08	4.54751e-09	4.2171013e-09	2.4547903e-08
à	0.8199535	0.17284016	0.0029577825	0.003621729	9.345899e-05	3.2888514e-05	0.00043020313	2.3784744e-06	4.9852993e-06	3.229585e-05	2.7245522e-05	1.5440187e-06	4.9773206e-07	1.3223013e-06
b	0.18308266	0.7936836	0.017302057	0.005355543	0.00016404135	2.5329768e-05	0.00032014484	1.6593608e-06	3.908577e-06	3.337696e-05	2.5591296e-05	1.0089847e-06	3.056067e-07	7.9784905e-07
b	0.02795193	0.96458536	0.0073275445	0.00012216266	1.1944475e-05	5.291664e-07	6.466738e-08	1.274243e-07	4.2251656e-08	1.4045235e-08	8.61524e-09	4.0183896e-09	1.0508992e-07	7.142571e-09
e	0.087508604	0.89528	0.01618058	0.0005596119	5.6028657e-05	3.424875e-05	0.00032780567	7.460975e-06	3.0359743e-06	3.0568372e-06	2.1375847e-06	7.504945e-07	1.0499409e-05	2.6215339e-05
t	0.1326061	0.5194849	0.25028312	0.0895344	0.005335643	0.0001488121	0.0017434291	9.478484e-06	3.6077367e-05	0.0004745196	0.00033201574	3.600108e-06	1.204816e-06	6.697711e-06
o	0.0019490275	0.3122274	0.66719645	0.01840887	0.00017095054	4.102731e-05	1.5744916e-06	2.9475473e-06	8.3639924e-07	3.1988043e-07	1.4974319e-07	7.932493e-08	3.9718296e-07	7.87057e-09
à	0.012320811	0.06888259	0.53051627	0.3859161	0.0015783608	9.990275e-05	0.00060232234	2.5883212e-06	5.9210656e-06	4.531864e-05	2.8169407e-05	3.781321e-07	2.9064594e-07	9.573226e-07
t	0.0054923943	0.018312244	0.24084847	0.72641146	0.0026260198	0.00045427735	0.0057825157	6.68068e-06	8.147079e-06	3.634411e-05	1.8131868e-05	8.368481e-07	1.0000223e-06	1.5450953e-06
t	0.00058391306	0.017782405	0.3815449	0.5586689	0.027704095	0.012659188	0.0006866481	0.0003372318	2.4147594e-05	3.2096084e-06	1.1851317e-06	1.0615248e-06	2.9685723e-06	7.608492e-08
