 	i	bambini	piccoli	a	volte	si	vestono	pure	da	soli	</S>
a	0.99763274	0.0021546357	0.00020938566	2.3929178e-06	1.8266067e-07	2.7240304e-07	1.7718403e-07	5.1701634e-09	1.4540379e-08	1.6278149e-08	3.216358e-08
p	0.73957294	0.20403735	0.05399448	0.0021677704	7.709425e-05	5.157504e-05	8.6878186e-05	2.3657708e-06	3.9933143e-06	3.1611414e-06	2.464709e-06
e	0.10696256	0.87546796	0.016946644	0.00034229844	0.00021580578	5.3717587e-05	3.368385e-06	6.3435496e-06	5.593538e-07	6.7706867e-07	6.578864e-08
t	0.043758497	0.9364861	0.019702254	5.2818694e-05	1.4095001e-07	1.0085604e-07	2.8994455e-08	7.044466e-10	2.037517e-09	1.7141357e-09	1.5740605e-08
à	0.0011235246	0.8671505	0.13064027	0.0010197149	4.9157476e-05	1.5066371e-05	1.0954533e-06	4.183495e-07	1.5245435e-07	6.4422736e-08	5.065061e-09
c	0.00155082	0.9103864	0.08742427	0.00063704024	1.0329563e-06	3.9598075e-07	2.9996524e-08	3.4563968e-10	3.167296e-09	3.4079564e-09	7.3733752e-09
i	0.004342419	0.9416929	0.046661988	0.007099429	0.000178368	2.228313e-05	5.580877e-07	3.5915758e-07	3.8718873e-08	1.5293026e-06	7.656145e-08
a	0.0771637	0.12589715	0.707917	0.087028965	0.000943459	0.00094852736	4.6523433e-05	6.3549913e-07	7.3662304e-06	3.0176494e-05	1.6525313e-05
k	0.0063829026	0.005269319	0.5754013	0.409263	0.0027758565	0.0008655257	3.2107557e-05	4.3730196e-07	9.559827e-07	7.0071687e-06	1.5347896e-06
è	0.00013866388	0.013957909	0.7195504	0.2493099	0.014719086	0.002165321	0.00012686224	1.8963836e-05	1.0601803e-05	1.5634887e-06	7.4676313e-07
c	0.00018286756	0.014412382	0.89864814	0.08581133	0.0008404539	0.00010213643	2.6414823e-06	8.361139e-09	4.078745e-08	3.7887567e-08	1.3845691e-08
c	0.0019731314	0.02094925	0.25084463	0.6913451	0.03130534	0.003173555	0.00036539155	2.230922e-05	2.8024024e-06	1.49204325e-05	3.5125975e-06
i	0.045688454	0.05630008	0.7629466	0.12994698	0.0038878222	0.0009770903	5.7618297e-05	1.0484709e-05	2.2148351e-06	1.058446e-05	0.00017202942
a	0.025114613	0.018891294	0.117494754	0.6742343	0.12308216	0.03986071	0.0011438553	1.5825477e-05	7.411076e-05	7.325894e-05	1.5041402e-05
f	0.0052745366	0.00047700756	0.011373309	0.6029984	0.27815792	0.099480554	0.002184163	2.2994218e-05	1.0501108e-05	1.7257073e-05	3.3614874e-06
o	1.5601629e-05	0.0002752469	0.006472174	0.11152131	0.6994147	0.13520008	0.041343715	0.005607988	0.00011848731	1.4499111e-05	1.621739e-05
r	0.0003416649	0.00015197218	0.0029132948	0.1979322	0.37178707	0.4058637	0.020894434	9.35096e-05	1.8153163e-05	3.7080247e-06	2.667907e-07
à	0.00012333605	0.0002688835	0.0011950881	0.075173445	0.5233895	0.3005373	0.08690758	0.012052219	0.00031752017	3.1667467e-05	3.4072334e-06
e	0.00016565836	0.00044717864	0.002549493	0.058015876	0.3144089	0.49150667	0.1315619	0.0012036224	0.00013771372	2.7512224e-06	2.1799097e-07
n	0.009820851	0.0050986214	0.0067284666	0.019095821	0.11682425	0.63232034	0.20259486	0.0067898547	0.00054499356	0.00017495408	7.0644196e-06
d	0.0002305413	0.00014023288	0.00034491907	0.009804521	0.055812318	0.2071096	0.6103968	0.113122545	0.0029954673	2.7104175e-05	1.599973e-05
ì	0.056367896	0.012718234	0.06555323	0.13090128	0.14662078	0.37006387	0.048388343	0.14748086	0.0038548063	0.012604773	0.0054458957
n	0.0015668938	0.0018594695	0.0017709329	0.019776156	0.04194689	0.121281326	0.79360217	0.015586223	0.0023171185	0.00020661234	8.628471e-05
n	0.024109378	0.0014987708	0.001067784	0.029463014	0.0057225926	0.048707902	0.72252643	0.12807636	0.009566992	0.0032650642	0.025995787
o	0.15345006	0.023607427	0.061370622	0.09557343	0.049816515	0.4467319	0.11461814	0.04037748	0.0064213085	0.0009842254	0.007048978
t	0.03830061	0.055426672	0.048483603	0.018035179	0.054952376	0.12971216	0.3293841	0.25136477	0.06088875	0.011515414	0.0019363906
t	1.0586279e-05	7.355889e-06	1.3967627e-05	0.00024947492	0.013048603	0.079008	0.13707101	0.6594083	0.11061988	0.00043791308	0.00012492097
e	4.307874e-05	5.0831728e-05	0.00045826827	0.0013007803	0.03899157	0.17957635	0.047778577	0.61719286	0.09765995	0.014362347	0.0025853533
p	0.0011156547	0.00020884021	0.0004218258	0.0006313445	0.003184453	0.04238586	0.24010384	0.3744624	0.30459085	0.028343821	0.0045510917
ù	1.8941944e-05	2.9314058e-05	6.136494e-05	0.00084569614	0.02017074	0.10172123	0.08693628	0.40279284	0.37039945	0.009247979	0.007776165
r	5.2348805e-05	2.6500307e-05	2.9052204e-05	0.00047206192	0.0027169343	0.012020051	0.17238343	0.057692282	0.71008927	0.03656483	0.007953183
u	0.00035124304	8.0881335e-05	0.00020009294	0.0002398879	0.0013720961	0.019113716	0.13609667	0.32348695	0.48878947	0.012012844	0.018256169
m	0.021912098	0.017555699	0.027349532	0.0027781615	0.0034894103	0.0065933997	0.005211831	0.022327574	0.5417287	0.27763182	0.07342178
a	3.7948776e-05	1.427976e-05	2.052555e-05	4.4490294e-05	0.000308328	0.0012988646	0.025953176	0.12587756	0.7646749	0.07082051	0.010949462
n	0.00016114925	5.4477132e-05	6.29574e-05	3.952361e-05	7.825452e-05	0.00020059288	0.0014099684	0.0017742942	0.19269365	0.50290614	0.30061904
e	9.3651e-05	6.813554e-05	7.307631e-05	4.226252e-05	8.216732e-05	0.00019514968	0.0016898037	0.08793105	0.55731076	0.115676805	0.23683718
c	0.0001843683	7.176786e-05	0.000122122	2.6210153e-05	2.3563427e-05	6.624163e-05	7.2093426e-05	0.00031060196	0.04252286	0.7776537	0.1789465
h	2.3214694e-05	1.7685212e-05	1.5598649e-05	1.2187451e-05	4.2900687e-05	0.00020047686	0.0049946536	0.03566624	0.3916582	0.37890792	0.18846095
à	0.00030180754	6.406432e-05	0.00023389848	4.9171704e-05	5.001854e-05	0.00014125834	0.00022793961	0.0042027473	0.028759953	0.44264984	0.5233193
t	0.00045319062	0.00015509683	0.00019923555	6.429636e-05	8.4488005e-05	0.00021536235	0.0006855924	0.0012972427	0.23804705	0.41359293	0.34520555
u	0.0007924987	6.8473775e-05	0.00019615625	7.4013515e-05	4.155264e-05	0.00021186704	0.00027704047	0.0022193156	0.057055365	0.41082212	0.5282416
</S>	0.005646925	0.00659376	0.010524517	0.00079477165	0.00045715147	0.0006219371	8.194379e-05	0.00014246577	0.0060644457	0.17228359	0.7967885
