 	guardando	le	nuvole	capisco	che	piove	</S>
k	0.9985324	0.0014083114	5.2850046e-05	1.0801167e-06	1.5130308e-06	3.3235879e-06	4.778375e-07
a	0.2737778	0.68059677	0.041383576	0.0030885644	0.00043873265	0.0006696809	4.475845e-05
n	0.36817566	0.6008812	0.030635677	0.00020727179	7.432243e-05	2.2199258e-05	3.5126902e-06
o	0.03960038	0.93782425	0.016947592	0.003330869	0.00029111636	0.0019743245	3.1446023e-05
n	0.038480576	0.48828828	0.47300193	0.00022310567	3.588412e-06	1.5753103e-06	9.758795e-07
ò	0.0039332886	0.7035554	0.26194942	0.019500887	0.0010138828	0.009837545	0.00020947191
n	0.0018705131	0.07910422	0.91855973	0.00044959638	1.3938144e-05	1.72631e-06	2.3248158e-07
t	0.048770513	0.14295529	0.8025174	0.005378724	0.000116521085	0.00017796544	8.358073e-05
a	0.00067818165	0.65660614	0.34079906	0.0018530441	1.9058749e-05	5.012114e-06	3.9489667e-05
t	0.011070166	0.14100409	0.77783686	0.06685824	0.002031212	0.0010931959	0.00010615213
e	2.7236627e-05	0.15865214	0.43967065	0.39656925	0.0049119857	0.00016720431	1.5110124e-06
s	0.0004058351	0.026430583	0.5205178	0.45032588	0.0022579266	5.743338e-05	4.477643e-06
m	4.1289743e-05	0.026276553	0.30235	0.63511264	0.035735495	0.00045010445	3.383296e-05
à	0.00019489262	0.05291379	0.17982256	0.7593489	0.0041028894	0.0021612905	0.0014556643
n	0.0005031776	0.016142603	0.60436416	0.3585954	0.019947592	0.00043091917	1.6157688e-05
t	0.00091728027	0.034020197	0.36639985	0.5210985	0.0725987	0.0039950158	0.00097046717
e	0.00036805667	0.06286768	0.15641275	0.7484985	0.029871618	0.0006204444	0.0013609866
a	0.0038254512	0.005747392	0.014917776	0.8970415	0.07247454	0.0047710324	0.0012222901
n	0.00067841454	0.0005185935	0.004352414	0.7456446	0.23912896	0.0083294595	0.0013474332
o	1.8660658e-05	0.00023210642	0.012968526	0.54776573	0.41120163	0.021702914	0.006110465
ò	0.000979984	0.0011799464	0.0023157538	0.15891321	0.58132553	0.24873325	0.006552304
k	0.0046191486	0.0052486924	0.009168643	0.16389678	0.66499	0.12911727	0.022959411
a	4.2580294e-05	0.00036538567	0.0005347116	0.019556941	0.5082939	0.45995736	0.011249098
v	0.006580772	0.010478199	0.0041642757	0.009658618	0.06400074	0.50073206	0.40438527
r	3.2836695e-05	9.685273e-05	5.9645972e-05	0.001251339	0.07686203	0.8285266	0.09317067
è	1.6712127e-06	3.069192e-05	3.170302e-05	0.0065462426	0.04890019	0.8826828	0.06180673
c	2.3040046e-05	2.7535907e-05	1.823621e-05	0.0008712812	0.032878708	0.94595546	0.020225678
h	6.71019e-06	1.4055501e-05	4.5724887e-06	9.114938e-05	0.008348161	0.9469942	0.044541128
i	5.0936134e-05	0.00026508194	1.8960774e-05	0.0013674463	0.001598065	0.881407	0.1152925
</S>	6.877717e-05	8.483861e-05	1.7801447e-05	0.000106207575	0.00022991475	0.1347313	0.8647612
