 	quando	io	divento	vecchia	vendo	la	casa	vendo	la	casa	a	Trieste	vengo	e	abito	a	Martano	</S>
m	0.99846447	0.0014662059	6.433108e-05	2.7565668e-06	1.765561e-06	5.4932922e-08	1.5858001e-07	1.01996726e-07	7.847775e-09	5.4176873e-08	6.85407e-09	1.47909756e-08	7.9863804e-09	4.587207e-09	1.8928485e-08	3.6943495e-09	5.8103757e-09	6.431699e-08
ò	0.21723914	0.016917769	0.72102845	0.03692535	0.0052131745	0.00016598075	0.0021901166	7.9092264e-05	4.9368687e-06	0.00018234825	6.0686602e-06	1.3775944e-05	7.804861e-06	1.753039e-06	7.917811e-06	1.4089248e-06	8.2830843e-07	1.4011913e-05
t	0.82514614	0.1744963	0.0003317885	1.6577642e-05	6.7799715e-06	3.4287976e-07	8.041519e-07	5.718034e-07	7.007148e-08	2.0836013e-07	9.3137686e-08	8.71975e-09	2.4567876e-07	1.9970942e-08	1.1239731e-08	1.5035e-08	7.843964e-09	1.03565846e-07
t	0.7256216	0.2654526	0.008733709	0.00015256318	9.359212e-06	9.0972105e-07	2.2619797e-05	5.611153e-07	1.2761187e-07	4.5474253e-06	1.0389552e-07	6.010217e-07	1.09401064e-07	5.4488446e-08	2.9727548e-07	3.196131e-08	7.673363e-09	2.5788188e-07
i	0.5319904	0.44442755	0.021749238	0.001452585	0.00010436248	2.5783189e-05	3.6281428e-05	9.075505e-06	8.789471e-06	3.0526044e-05	9.948205e-06	2.8979171e-05	1.1340217e-05	8.569863e-06	6.040072e-05	4.382174e-06	2.1528253e-06	3.9561848e-05
i	0.15283206	0.78871745	0.049903553	0.0061353217	0.002219603	6.5185675e-05	5.131469e-05	4.6490943e-05	2.6654902e-06	6.753373e-06	3.3262402e-06	3.2013972e-07	1.0972873e-05	4.8013493e-07	3.404556e-07	3.859391e-07	3.3155118e-07	3.4097081e-06
v	0.034899987	0.9317768	0.032589417	0.00054244633	0.00017191902	4.430487e-06	9.303236e-06	4.0715495e-06	1.2379573e-07	4.7185162e-07	1.06142075e-07	4.97383e-08	4.1670953e-07	2.4630417e-08	3.695426e-08	2.24106e-08	4.7497565e-08	2.7568836e-07
ò	0.00830619	0.7169086	0.25325456	0.019136356	0.0013167454	0.0002750438	0.00050618604	0.00021135372	1.7567005e-05	3.9976087e-05	5.957371e-06	1.3467036e-05	1.5044072e-06	1.7333797e-06	4.0046925e-06	4.5194713e-07	6.282314e-08	1.6758781e-07
e	0.00216762	0.45399538	0.53873044	0.004986998	0.00011597302	1.0852648e-06	1.4358075e-06	6.780819e-07	3.954215e-08	1.7393918e-07	3.27011e-08	8.10478e-09	4.7062912e-08	1.31973765e-08	1.13117204e-08	1.1975438e-08	3.4891883e-09	2.0832758e-08
g	0.004734191	0.4874561	0.494865	0.012107188	0.00072973303	7.3964075e-06	8.713308e-05	4.2296383e-06	2.2596213e-07	7.45375e-06	2.9628941e-07	1.00110135e-07	5.2350464e-07	4.9927557e-08	7.919469e-08	3.0133712e-08	8.744389e-09	4.033269e-07
h	0.00013494169	0.09733757	0.8290533	0.07332403	0.0001312091	4.9616024e-06	9.061763e-06	5.750164e-07	1.0196676e-07	3.356564e-06	3.0677587e-08	7.8177163e-07	6.951934e-09	1.8505812e-08	1.777035e-07	3.404894e-09	1.3624311e-09	2.2217723e-09
è	0.0004311662	0.007962542	0.9704799	0.020813292	0.00019695229	4.7584246e-05	4.175459e-05	5.401304e-06	1.4833967e-06	4.4862504e-06	1.4468507e-06	2.675574e-06	1.8600338e-06	6.3351433e-07	3.507637e-06	2.6640436e-07	1.0969412e-07	5.038075e-06
n	0.00020737812	0.0506003	0.9105484	0.038077693	0.0005514702	5.4916068e-06	7.753719e-06	8.44446e-07	4.417813e-08	5.010244e-07	3.3258477e-08	7.3808093e-09	4.476322e-08	7.126474e-09	7.472129e-09	5.6305414e-09	1.5492602e-09	1.8683984e-08
n	0.0032964605	0.2358918	0.5579633	0.19995911	0.0020573984	0.00043570972	0.00016356997	5.07055e-05	2.63528e-05	6.371927e-05	8.084419e-06	4.6212903e-05	4.520388e-06	3.6023491e-06	2.133008e-05	6.659311e-07	1.3466985e-07	7.238344e-06
o	0.0007607043	0.0045511164	0.958209	0.036101434	0.00025434225	3.296401e-05	2.1874657e-05	2.4325093e-06	1.8253088e-06	3.593014e-06	2.2266724e-06	1.7178436e-06	2.454772e-06	8.7764306e-07	3.5596954e-06	3.1724133e-07	3.6891347e-08	4.9594073e-05
m	0.007828765	0.048862863	0.18561637	0.69758254	0.050894134	0.002988645	0.005475524	0.0003867819	2.2139027e-05	0.00029117512	1.6978192e-05	3.4286309e-06	2.272748e-05	1.7489335e-06	2.0517855e-06	1.3532123e-06	4.200444e-07	2.4227504e-06
e	0.00031246315	0.018765168	0.14768946	0.7946544	0.028926795	0.0068071196	0.0010272941	0.0016518884	6.5332075e-05	5.342638e-05	1.2991305e-05	1.17978825e-05	1.0793593e-05	2.8248728e-06	3.7877696e-06	1.2012684e-06	1.4740484e-06	1.7411637e-06
v	6.792573e-05	0.0066758264	0.03523166	0.60999656	0.3424833	0.0051604137	0.0003205763	6.0459988e-05	6.3984896e-07	2.249287e-06	1.1645584e-07	2.6383866e-08	1.0548979e-07	7.867275e-09	6.332853e-09	6.06317e-09	3.0262222e-09	3.8470322e-08
è	0.0002128245	0.0028315396	0.017926458	0.8626132	0.095205024	0.016030952	0.0023820396	0.0023587726	0.00015529983	0.00016706665	3.8683113e-05	2.71462e-05	2.7545277e-05	8.4258845e-06	4.5685e-06	4.9789346e-06	4.033141e-06	1.3916354e-06
k	0.00010504748	0.006069475	0.01777068	0.47836304	0.49228904	0.0051751477	0.00019907998	2.0867938e-05	9.03132e-07	5.9603362e-06	1.5848865e-07	2.6301873e-07	8.166104e-08	3.0943294e-08	6.517009e-08	1.8731361e-08	9.2334815e-09	8.0641804e-08
k	0.01289312	0.06486751	0.0124229	0.47687218	0.34350204	0.084292874	0.0016256656	0.0012623345	0.0006112308	0.0002730499	0.00024256627	0.00017744124	0.0002157351	7.990234e-05	0.00022302479	1.891254e-05	3.5086155e-06	0.00041599083
i	0.016537385	0.0044727167	0.28051448	0.47439906	0.18915659	0.028997067	0.0036689371	0.00023309709	0.0001026479	0.00011798959	6.293427e-05	2.268483e-05	4.906938e-05	1.763927e-05	4.11269e-05	5.822669e-06	4.86175e-07	0.001600303
a	0.006464891	0.004649043	0.013812755	0.1820951	0.6010365	0.14062083	0.043806262	0.0041359677	0.000305618	0.0027393606	0.00013016094	6.343453e-05	8.558221e-05	1.2990442e-05	2.2977114e-05	9.799745e-06	1.9549982e-06	6.844496e-06
e	0.0021524583	0.0006086033	0.0012405168	0.022022296	0.6736785	0.28327876	0.014895596	0.0017989506	9.3490766e-05	0.00016488187	2.5080859e-05	4.9515984e-06	3.070323e-05	1.0731125e-06	1.2539018e-06	7.0607416e-07	5.3323765e-07	1.6738178e-06
p	0.00027383576	0.00010064261	0.0019987249	0.017360361	0.63956296	0.31014317	0.025549676	0.0046676123	0.00010315936	0.00021074833	1.1409256e-05	7.76999e-06	8.4797475e-06	2.9123999e-07	6.6414776e-07	1.659475e-07	1.9374455e-07	7.937055e-08
u	6.739326e-05	2.1996591e-05	0.0003271376	0.008304706	0.20802553	0.63601804	0.09889343	0.041574366	0.0047035157	0.0012702685	0.00039807687	0.00017287013	0.00013881261	4.0019233e-05	1.9519688e-05	1.9783862e-05	4.053638e-06	4.9274513e-07
l	4.4776618e-05	3.4905304e-05	7.633492e-05	0.0015815101	0.3767051	0.33900696	0.21908651	0.061867893	0.0012894308	0.00027595233	2.3738286e-05	1.7818426e-06	4.5496e-06	1.9765895e-07	1.2840258e-07	1.3479684e-07	5.6547343e-08	2.611671e-08
