 	se	la	pasta	aveva	voluto	sale	lo	avevo	messo	</S>
s	0.9782436	0.020481335	0.0009930996	0.00027451428	4.484698e-06	1.0221512e-06	1.5580082e-07	1.5771774e-06	1.99156e-07	1.9445723e-07
i	0.19882673	0.7728349	0.018566132	0.009687389	8.063648e-05	3.6761603e-06	3.3415637e-07	1.292033e-07	7.755607e-09	9.2759445e-09
i	0.35618088	0.551384	0.08861304	0.0036337741	0.00010254454	3.0295778e-05	3.0448205e-06	4.9661976e-05	1.2092047e-06	1.5517081e-06
p	0.028569313	0.88027436	0.08236277	0.0084668	0.0002496734	4.832723e-05	4.843878e-06	2.2623963e-05	8.1131714e-07	4.9226895e-07
à	0.0009552056	0.68029326	0.107729115	0.20664953	0.0040790937	0.0002003144	5.8685106e-05	3.3175336e-05	1.3865252e-06	1.6829944e-07
s	0.025950119	0.27521402	0.58136374	0.11740763	6.1806684e-05	1.2888833e-06	2.4147843e-07	1.0111584e-06	2.096032e-08	1.5197195e-07
t	0.00262493	0.18245241	0.5587875	0.2556284	0.0004907246	1.3587136e-05	2.2463e-06	9.4981935e-08	1.4941552e-08	2.9271552e-08
a	0.0019651295	0.06340482	0.72666925	0.2078197	0.00013067215	8.773946e-06	6.8093306e-07	6.723081e-08	7.466596e-08	7.5008865e-07
ì	0.05386348	0.19221887	0.15184489	0.57757413	0.02252631	0.0010853071	0.00021620982	0.0006545855	7.968602e-06	8.275153e-06
c	0.018607652	0.0537182	0.2145191	0.67519844	0.037332956	0.00055485166	4.40494e-05	2.2454013e-05	7.179146e-07	1.6450177e-06
h	0.0008862997	0.009562868	0.013496676	0.78781223	0.18091759	0.007247457	4.6860216e-05	2.6676451e-05	1.5427582e-06	1.7956163e-06
e	0.00048632277	0.008625919	0.022721935	0.9370216	0.03029029	0.0008428317	9.9326935e-06	1.643272e-07	3.776088e-08	1.0284485e-06
t	0.016535848	0.0033593748	0.014255673	0.2776245	0.6656398	0.020357037	0.0014081263	0.0008094657	6.8813797e-06	3.338702e-06
e	1.0045575e-05	0.0007673192	0.0010547922	0.035375655	0.9005273	0.061139103	0.0011025596	2.1802882e-05	1.3852709e-06	4.281548e-08
l	0.00038109056	0.0013556594	0.00019976498	0.041859843	0.87153924	0.076338656	0.008086116	0.00023554773	2.8443249e-06	1.1795995e-06
ì	4.991059e-05	0.00040575204	0.0011316466	0.010381449	0.8801594	0.10247657	0.005151953	0.00021833486	2.1686861e-05	3.333024e-06
s	0.00018170323	0.0012700285	0.00012894646	0.010855756	0.7796111	0.15452465	0.04526781	0.008153538	5.720488e-06	7.2925366e-07
o	0.00070952694	0.0015609623	0.00035475637	0.006788052	0.19458169	0.7776464	0.01826611	8.006453e-05	5.123389e-06	7.334529e-06
n	0.027422378	0.029580493	0.0020797222	0.021630011	0.05334633	0.36224353	0.39737934	0.10488459	0.0013464974	8.700993e-05
t	0.000103873535	6.9786955e-05	4.0448802e-05	0.00025245038	0.069118366	0.8364587	0.09247727	0.0014363772	3.9391747e-05	3.3513045e-06
a	2.130073e-05	4.9099937e-05	2.1030317e-05	0.0011921697	0.13095222	0.58930945	0.27739325	0.0009589892	6.507626e-05	3.7333673e-05
à	0.00021851473	0.00018211262	1.43897005e-05	0.00048724454	0.011980318	0.4240305	0.5457474	0.017199526	9.241904e-05	4.755941e-05
l	0.0036535456	0.00064712885	0.00031311868	0.0034969794	0.011772416	0.6242134	0.34363398	0.012064694	0.00011978023	8.4984706e-05
a	8.850545e-05	6.785851e-05	3.5701643e-05	0.0005931532	0.01337248	0.758741	0.21321781	0.0136415865	0.00021863088	2.3253157e-05
t	0.01409488	0.021192571	0.0013270802	0.026041694	0.009459987	0.009902567	0.19859813	0.6703461	0.044788044	0.004248856
o	3.3285138e-05	1.609087e-05	1.0921331e-05	7.870365e-05	0.0018644475	0.15133095	0.6380769	0.15085198	0.05276871	0.0049680015
ì	4.40198e-05	5.1803534e-05	1.4078289e-06	9.068907e-05	9.785051e-05	0.0016971049	0.068920374	0.8588424	0.065493084	0.0047612893
c	0.0058280877	0.0046815774	0.00024102785	0.004323057	0.0013318658	0.004910094	0.16322595	0.7083974	0.05976379	0.04729725
h	0.00011858699	3.5191246e-05	5.6663725e-06	4.944455e-05	0.00012320881	0.011471901	0.03139219	0.29779595	0.6496892	0.009318623
a	0.0031494957	0.0035436847	8.944926e-05	0.0010173811	0.00074407924	0.009889269	0.09712309	0.3096256	0.31805003	0.25676796
v	0.00076550775	0.00030999532	2.1642954e-05	0.0002554697	6.4202206e-05	6.366346e-05	0.0012965528	0.017741917	0.21441627	0.7650648
à	3.3393277e-05	2.8917226e-05	8.267852e-06	9.446416e-06	3.458405e-05	0.0010099118	0.0043133004	0.07179434	0.8545557	0.0682121
l	8.8213965e-06	1.024977e-05	1.3744075e-06	2.6772796e-06	3.9235683e-06	1.3179516e-05	0.000286082	0.025019452	0.9584285	0.016225753
o	0.00019362256	0.0002252666	4.2501783e-06	2.8894297e-05	1.234355e-05	6.564027e-05	0.0003123457	0.017402358	0.62450206	0.35725322
n	0.00045933772	0.00090131914	5.5445264e-05	0.0016990895	0.00030524615	2.4038258e-05	0.0004703943	0.0020147075	0.1688344	0.82523596
t	0.00046267832	5.249138e-05	2.5121015e-05	1.8690604e-05	2.5041556e-05	5.7651436e-05	0.00015042254	0.007718038	0.7889681	0.20252177
a	0.00033392065	0.00010282238	1.1616093e-05	5.5110228e-05	4.8634654e-05	0.0001156459	0.0010594169	0.011451549	0.40449184	0.5823294
</S>	4.2213534e-05	6.3401036e-05	1.4298356e-06	6.477327e-05	9.411795e-06	3.3115887e-06	4.345852e-05	0.0007391039	0.077936016	0.92109686
