 	vivendo	la	mia	figlia	la	avevo	portata	alla	chiesa	</S>
z	0.9987041	0.0012805227	1.0857947e-05	3.7403765e-06	3.0306947e-07	4.7030292e-07	1.7028688e-08	5.8949774e-09	9.42358e-09	3.7300136e-08
ì	0.969981	0.022173544	0.006155865	0.0016590896	2.2584874e-05	6.985887e-06	5.408857e-07	1.1965315e-07	1.6361606e-07	2.3080078e-07
s	0.6203974	0.37654543	0.0024855908	0.00056829175	2.1607968e-06	9.291203e-07	1.1771723e-08	1.0510124e-08	1.3230155e-08	1.9821393e-07
o	0.27810338	0.6970913	0.023417369	0.0013771673	8.060279e-06	1.5129586e-06	4.4780285e-07	2.2075002e-07	1.9774963e-07	3.9727806e-07
n	0.045641687	0.5401737	0.20945492	0.20110871	0.002512326	0.0010502954	5.8460723e-06	1.1756711e-05	8.633708e-06	3.2054326e-05
t	0.017304221	0.694016	0.2879	0.00074624916	2.572997e-05	7.1013087e-06	3.3920378e-07	2.1166207e-07	9.566988e-08	2.2432008e-08
a	0.10339633	0.4189828	0.47562125	0.0018380645	0.00015039362	7.48468e-06	2.5388304e-06	5.7768744e-07	4.0293483e-07	1.7375586e-07
e	0.006482114	0.37404495	0.57715195	0.04210655	0.0001979474	1.5547008e-05	2.8647594e-07	1.01179914e-07	1.0292823e-07	4.552104e-07
k	0.004961199	0.053936936	0.7590016	0.17811798	0.003601448	0.0003297685	4.5162495e-05	4.346108e-06	1.3625256e-06	1.9431927e-07
i	0.0011353644	0.044947658	0.8576955	0.0807604	0.01460203	0.0008117563	3.686275e-05	6.954456e-06	3.1701081e-06	1.8400543e-07
a	0.00057035015	0.014852571	0.47442797	0.5022943	0.0077430913	0.00011004008	9.83798e-07	2.6333362e-07	1.3178533e-07	2.7516023e-07
t	0.0008032768	0.002696105	0.0983668	0.86337095	0.03419792	0.00053957896	2.2606147e-05	1.7047286e-06	6.87767e-07	2.9499046e-07
è	0.00053064985	0.004699997	0.33683532	0.49657091	0.15261096	0.008449412	0.00023212074	5.3753694e-05	1.3492062e-05	3.3570786e-06
r	3.1178795e-05	0.0002993748	0.02462904	0.9301828	0.044036277	0.0008174226	3.5016287e-06	2.1723234e-07	2.7157009e-08	4.9260418e-08
a	8.298336e-05	0.0017026844	0.1758502	0.7842402	0.037227325	0.0008411045	5.3636213e-05	1.5571671e-06	1.4796507e-07	2.4381908e-08
m	0.0034674737	0.0075172074	0.017609302	0.2700962	0.6616026	0.038831457	0.0006097012	0.0002038447	5.0455918e-05	1.1685977e-05
u	0.00034807253	0.0010690489	0.02189102	0.13532978	0.74009734	0.08751257	0.012106259	0.0007541688	0.0008435451	4.824004e-05
i	3.112142e-05	0.0003026038	0.0054914216	0.1773844	0.56871325	0.24555202	0.0022734571	0.00023699163	9.588189e-06	5.1874918e-06
n	0.0005485765	0.0007083881	0.0010890677	0.087185055	0.61147267	0.27069527	0.027059888	0.0011316043	0.000106384505	3.0370613e-06
ì	0.00083580747	0.00048566834	0.0023982774	0.037857343	0.48493734	0.37854978	0.088401705	0.005707825	0.0007510365	7.524549e-05
c	0.00046512057	0.00031656155	0.0009121864	0.05794247	0.12758905	0.7956752	0.016194973	0.00089562085	7.875433e-06	1.0736898e-06
h	0.00024907777	0.00028454937	0.0007150842	0.06475273	0.11470753	0.5689669	0.24841346	0.0016713109	0.00019008132	4.928954e-05
a	0.0007409212	0.00080274703	0.0028539174	0.28454143	0.04314738	0.14062172	0.5122049	0.01455793	0.00021221413	0.00031695503
p	0.0006721476	0.0004656099	0.000677017	0.043300297	0.056016337	0.396147	0.45356536	0.04593072	0.0021331187	0.0010924609
à	2.1252114e-05	2.3241326e-05	5.8505022e-05	0.00040934942	0.016288	0.1572572	0.75616676	0.057933237	0.0114221005	0.0004203108
r	3.6652917e-05	0.0001132481	0.0006543858	0.018862566	0.02254279	0.5284099	0.2956401	0.07806269	0.053668074	0.002009468
o	0.00017723882	0.0004398017	0.00047707392	0.01941219	0.007985886	0.06058531	0.67907643	0.19788541	0.02481853	0.009142156
n	0.013540109	0.007945816	0.007935949	0.009019582	0.009411642	0.023964707	0.07489621	0.6927392	0.12764245	0.03290443
t	4.9014987e-05	4.3778316e-05	6.361499e-05	0.00024173614	0.0009913247	0.021010146	0.65543914	0.23010448	0.0883701	0.0036867326
a	2.001108e-05	7.653906e-06	1.4035984e-05	0.0002811701	0.00034730264	0.005758756	0.3110158	0.49630654	0.1640128	0.02223598
s	6.0603288e-05	0.00011932466	8.123471e-05	0.00023974462	0.0003604305	0.00330472	0.052022733	0.45680594	0.34041405	0.14659119
t	1.079644e-05	5.5604733e-06	1.1962143e-05	3.8828486e-05	0.0018103912	0.024484372	0.1405004	0.39510426	0.41196907	0.026064327
i	6.147788e-06	2.3178454e-06	4.396484e-06	2.549838e-05	0.00022476816	0.0043434477	0.1716376	0.37142694	0.41428122	0.03804772
n	1.1566439e-05	2.20216e-05	1.2822321e-05	5.0996154e-05	5.0620343e-05	0.00083143974	0.028206635	0.19586307	0.5156758	0.25927508
a	1.3240083e-05	5.757318e-06	1.2473685e-05	3.086637e-05	0.000637116	0.011410536	0.062835634	0.31875223	0.5687534	0.03754868
g	5.402085e-05	8.7720706e-05	5.1136645e-05	5.7717298e-05	8.351591e-05	0.00044808118	0.00288555	0.10847513	0.8411878	0.046669297
l	1.6148375e-05	8.92889e-06	1.2256553e-05	1.32039995e-05	8.666735e-05	0.0039261496	0.020467311	0.16371578	0.7512677	0.060485885
i	2.4745793e-06	1.4388573e-06	2.575134e-06	1.6961121e-05	1.6516677e-05	0.00026135845	0.023965195	0.16899607	0.7528818	0.05385555
s	1.3129564e-06	3.4355285e-06	2.0116386e-06	4.7144727e-06	4.1842786e-06	2.3248731e-05	0.00046335006	0.0117690535	0.4976943	0.49003437
ì	3.906622e-06	1.7178002e-06	3.5588253e-06	2.8316767e-06	4.6080473e-05	0.00086721237	0.006998353	0.1265514	0.81602484	0.04950005
a	5.4256975e-06	5.8477926e-06	6.639657e-06	1.1659608e-05	1.7574499e-05	7.868821e-05	0.00016578291	0.011827233	0.93195385	0.055927258
</S>	5.6013276e-05	5.7781024e-05	4.5055815e-05	0.00013776078	1.6611726e-05	1.4375374e-05	3.417215e-05	0.00040450663	0.06408443	0.9351493
