 	la	donna	è	capace	pulire	deve	pulire	la	casa	ogni	giorno	</S>
e	0.99117553	0.008785747	3.1182353e-05	6.2741906e-06	2.9261082e-07	1.0661938e-06	1.1038226e-08	2.7793412e-09	6.1462413e-09	2.7764482e-09	1.0793267e-08	3.2633366e-08
j	0.9496584	0.031897098	0.013128865	0.005047716	4.5433753e-05	0.00021902224	1.228696e-06	3.8283508e-07	4.650528e-07	2.799103e-07	4.770279e-07	7.286888e-07
i	0.93950665	0.052473556	0.00080986903	0.006798148	0.00039608002	4.968596e-06	3.2018597e-06	2.6134052e-07	6.998082e-06	5.8179964e-08	1.3533622e-07	5.2648414e-08
n	0.27591994	0.70358884	0.02036691	0.00011965263	2.4577503e-06	2.033086e-06	2.5578624e-08	1.2898812e-08	9.437494e-09	1.8537127e-08	8.1945785e-08	7.419625e-08
è	0.4019324	0.4828557	0.017757984	0.088816	0.007975511	0.00023166089	0.00017490475	2.3453953e-05	0.00021209432	6.987218e-06	1.0021174e-05	3.2324733e-06
k	0.04286366	0.3604601	0.5916618	0.00485192	7.829489e-05	8.205766e-05	6.5604064e-07	2.7765637e-07	2.453105e-07	1.9416211e-07	5.350395e-07	2.2638108e-07
a	0.070119075	0.8312553	0.09571728	0.0023852435	0.00029695113	0.00021526233	3.2461016e-06	2.5213234e-07	3.8323014e-06	2.0575341e-07	1.2510111e-06	2.1441429e-06
è	0.04106212	0.038150802	0.84138334	0.07449507	0.0028848972	0.0019585046	1.7517337e-05	4.5059865e-06	1.6263026e-05	6.8216973e-06	1.548464e-05	4.5273255e-06
n	0.0023597195	0.0032291939	0.98954976	0.0046176487	8.9131565e-05	0.00014924706	9.37254e-07	3.77675e-07	1.7253047e-06	7.4375174e-07	1.2430484e-06	2.687363e-07
e	0.012785073	0.017498521	0.957504	0.0095137535	0.0016691576	0.00067017874	8.5344196e-05	1.5780255e-05	0.00022865747	9.679035e-06	9.826753e-06	9.998002e-06
k	0.044543266	0.0057453695	0.31093886	0.5958731	0.030853314	0.011715309	0.00012111617	2.3815073e-05	0.00011935813	2.145192e-05	3.6867008e-05	8.133717e-06
a	0.0059451833	0.0016009503	0.31539452	0.6401597	0.0338685	0.002581587	0.00017422199	2.708503e-05	0.00017097252	2.9801378e-05	4.029981e-05	7.12849e-06
p	0.0027853793	0.0006509207	0.06266739	0.86209595	0.06760273	0.0041687377	1.3108954e-05	2.3554041e-06	8.49022e-06	1.5249807e-06	2.8806935e-06	6.1206237e-07
à	0.000301547	5.608963e-05	0.023246955	0.7889069	0.18565269	0.0010039725	0.00052681234	0.00014638784	5.488016e-05	2.7115673e-05	6.652746e-05	9.999491e-06
c	9.219692e-05	9.163408e-05	0.022275547	0.89746106	0.067443356	0.01263045	4.511131e-06	2.909797e-07	8.286829e-07	2.874582e-08	8.2605816e-08	4.385865e-08
e	0.00075561786	9.4251125e-05	0.020296888	0.81582654	0.13494113	0.027998379	7.285128e-05	7.736515e-06	4.7672243e-06	7.4712585e-07	6.282581e-07	4.8957867e-07
n	0.008448044	0.0015977944	0.0072066085	0.2682532	0.6831548	0.03067732	0.00043213202	4.2745512e-05	0.0001540976	8.912698e-06	2.1478958e-05	2.8978125e-06
a	0.0007691621	9.895913e-05	0.0028086002	0.64619464	0.33562973	0.013981651	0.0003548685	4.681779e-05	4.7785146e-05	1.5536765e-05	4.930121e-05	2.9340142e-06
p	0.00090647425	0.0002663241	0.0008193249	0.0580722	0.86767083	0.07179787	0.00039809322	2.5973211e-05	3.7812864e-05	1.529646e-06	3.1277475e-06	3.0022954e-07
