 	il	medico	mi	ha	detto	di	non	mangiare	dolci	però	a	me	mi	piacciono	e	li	mangio	</S>
o	0.9984779	0.0011923587	0.0003145527	1.7357851e-06	1.0876544e-05	2.7450963e-07	2.0191303e-06	1.620588e-07	2.8475952e-08	1.9139376e-08	1.1824806e-08	2.4080265e-08	8.4713236e-08	1.07261e-09	1.0919082e-09	1.1191524e-09	2.5485434e-09	1.2923922e-08
m	0.6463805	0.30209714	0.039714225	0.0044546667	0.0024799723	0.00031800548	0.00442794	6.497723e-05	4.322969e-06	4.1483527e-06	2.7332985e-06	7.2487987e-06	4.173286e-05	3.439372e-07	2.954379e-07	3.3710026e-07	6.8486764e-07	8.266108e-07
e	0.28729472	0.71075344	0.000158882	0.0007740968	1.9971085e-05	0.0002571701	2.6600344e-06	0.00014983928	0.0004875312	8.500238e-05	1.07868955e-05	1.3087162e-06	3.1511138e-07	5.60633e-07	2.5075392e-06	3.1393944e-07	7.784368e-07	7.201777e-08
s	0.13921896	0.7443845	0.11015899	0.00065622915	0.00515568	1.4367e-05	0.00040972355	7.523284e-07	2.6371042e-08	1.9014395e-08	4.2367194e-08	4.015547e-08	5.7301304e-07	1.3104027e-09	1.3712433e-09	2.3628606e-09	1.5463549e-08	2.9166431e-08
s	0.025862476	0.94484746	0.009222297	0.016321132	0.0025447737	0.0009968263	3.6069257e-05	0.00011187175	3.3674856e-05	1.7544951e-05	4.1323146e-06	7.9493657e-07	1.6811106e-07	1.0370612e-07	4.310071e-07	8.19615e-08	2.0006242e-07	1.6609587e-08
è	0.21512526	0.6156108	0.04606802	0.06207992	0.05126781	0.0033240078	0.0063738534	9.082532e-05	4.595031e-05	6.4787873e-06	1.760327e-06	1.7050287e-06	2.9018263e-06	2.003154e-07	2.1802379e-07	1.3523172e-07	1.4463362e-07	3.4043467e-08
r	0.016622664	0.8483431	0.09594824	0.01640236	0.016312988	0.0006611532	0.005692467	1.1144023e-05	1.6617012e-07	1.2883562e-07	3.0903055e-07	2.325169e-07	4.9816063e-06	3.818213e-09	4.273399e-09	6.6045196e-09	2.8821946e-08	1.8602742e-08
e	0.0069597983	0.962844	0.000589456	0.028497696	4.7324116e-05	0.0010158797	1.0459574e-05	1.7413007e-05	1.6708325e-05	1.046826e-06	5.2221683e-08	7.454741e-09	6.518929e-09	9.634297e-09	1.016698e-08	7.041696e-09	8.1051475e-08	1.5564153e-08
m	0.07615571	0.086093254	0.5624975	0.18926515	0.039401043	0.016274039	0.026489004	0.0030806698	0.00012420303	4.8077083e-05	5.5848046e-05	2.9374809e-05	0.00047084756	6.2022826e-07	6.161391e-07	1.5430378e-06	6.5618674e-06	5.9076156e-06
u	0.014769109	0.28739515	0.034033105	0.45021874	0.015183446	0.17552188	0.002310656	0.016432256	0.0025399954	0.001227065	0.0002240587	5.3083997e-05	2.3172266e-05	8.790169e-06	1.5764723e-05	6.536468e-06	3.3591692e-05	3.6571412e-06
p	0.0033615234	0.026454441	0.041356873	0.61765176	0.033062425	0.15973663	0.10804518	0.010119001	0.00016555625	1.6895854e-05	1.0733719e-05	1.8937453e-06	1.6253995e-05	3.5856278e-08	7.8237285e-08	6.125321e-08	2.2482078e-07	3.4793769e-07
e	0.0026948254	0.016610082	0.013827553	0.37120384	0.026234768	0.50088704	0.010748179	0.041905332	0.0121343685	0.0028366805	0.0005255865	8.8183304e-05	5.2866075e-05	5.3964424e-05	0.00010678355	3.1512944e-05	4.9662704e-05	8.705521e-06
n	0.0024920865	0.012063828	0.017572254	0.4798925	0.016023938	0.24897847	0.14652242	0.07461131	0.0017375175	6.6034816e-05	2.0380863e-05	2.3517466e-06	1.6327953e-05	3.430495e-08	6.658038e-08	5.1843255e-08	1.9303594e-07	2.1866829e-07
a	0.0018135526	0.0019998865	0.029960843	0.1556548	0.07307293	0.4961156	0.06362915	0.15238947	0.017426442	0.0054459684	0.0016739398	0.00037351693	0.0002574961	2.902539e-05	5.960732e-05	2.69357e-05	6.253737e-05	8.308637e-06
m	0.004117658	0.0010415609	0.010362377	0.06336961	0.014055214	0.32142544	0.30465922	0.27810794	0.0024304914	0.00019434669	7.404169e-05	2.694923e-05	0.00013208625	2.8629444e-07	2.8707913e-07	5.29763e-07	1.2149419e-06	8.1446086e-07
i	0.0006863476	0.0006585883	0.0018144918	0.052725576	0.016733197	0.47871968	0.044267472	0.29088864	0.10290454	0.008334326	0.000982705	0.00027319812	0.00027414385	0.0002366398	0.00025085435	0.00010065164	0.00010370198	4.5278295e-05
n	0.00095381716	0.0004937866	0.0014117497	0.044700507	0.00087655074	0.17418566	0.060010843	0.6772023	0.036613327	0.003085603	0.00031409398	3.903053e-05	0.00011212928	1.1443196e-07	1.8125331e-07	8.600558e-08	1.559683e-07	1.6383339e-07
f	0.0015989142	0.0011659614	0.0014278644	0.011602584	0.0061066295	0.106392585	0.042176004	0.5887058	0.2040299	0.030593337	0.0046100337	0.0007183088	0.0005225863	7.540217e-05	0.00013149857	4.8827947e-05	8.225824e-05	1.1576681e-05
à	0.016522951	0.017471565	0.00012356055	0.0027591868	0.0005974029	0.023234615	0.0011685638	0.10889129	0.79709923	0.025670689	0.0013785773	7.506186e-05	6.631872e-05	0.00022724138	0.00029066252	0.00016260264	0.004186942	7.3552066e-05
o	0.0018433734	0.0013848215	0.0019023453	0.023109697	0.0041763247	0.3038102	0.038108043	0.60720074	0.01578896	0.0020611447	0.00039187842	0.000100500176	0.000110777524	8.320537e-07	1.1691938e-06	9.074153e-07	6.042456e-06	2.1920107e-06
g	0.03652209	0.010529419	0.00080057024	0.002798046	0.004435344	0.02359122	0.14975964	0.54297876	0.13873743	0.06201799	0.02106961	0.0023848326	0.00425712	1.4146113e-05	2.9175582e-05	1.7423796e-05	4.9532075e-05	7.637693e-06
l	3.1390766e-05	3.229475e-05	2.1186705e-05	0.0006024556	0.00038580032	0.02053262	0.0020897682	0.27838516	0.5256934	0.16284618	0.00881552	0.000514475	3.7143884e-05	5.9640793e-06	4.823111e-06	6.6587216e-07	1.0578733e-06	4.431041e-08
i	0.0013423353	0.0011021354	1.4627011e-06	3.8543898e-05	2.8121489e-05	0.0008354023	0.000105998704	0.034997847	0.8985062	0.060895402	0.0018883352	7.9303405e-05	2.5108035e-05	4.34956e-05	2.8532077e-05	6.3391217e-06	7.081307e-05	4.711667e-06
