 	Marìa	però	sta	ora	sta	seduta	nel	giardino	e	non	può	rispondere	al	telefono	non	può	parlare	al	telefono	</S>
e	0.9987472	0.0012178392	2.6266835e-05	5.9202225e-06	1.4146906e-06	7.642302e-07	1.699442e-07	2.9152098e-08	2.0993344e-08	3.0600358e-08	7.197304e-08	5.848053e-08	1.0934957e-08	1.1715351e-08	7.3127473e-09	2.7426427e-08	1.7700437e-08	8.856817e-09	1.5817559e-08	6.8139066e-08
M	0.7986012	0.19493546	0.0049448996	0.0013332632	6.2948726e-05	9.338659e-05	1.7556176e-05	7.12115e-07	6.095412e-07	2.0991913e-06	3.3336858e-06	1.1056055e-06	2.411156e-07	2.8786044e-07	3.757854e-07	8.4008866e-07	2.9895037e-07	2.0813728e-07	2.689898e-07	9.2378735e-07
a	0.6265233	0.36199093	0.010404833	0.00096743385	8.953971e-05	4.0151e-06	5.3101036e-07	8.209533e-06	1.247035e-06	2.0531164e-07	6.873413e-06	2.2532959e-06	1.2572731e-07	1.2980705e-07	1.4033434e-08	2.418528e-07	3.3386172e-08	3.0064253e-08	1.6373983e-08	2.7993902e-08
r	0.7724531	0.22578469	0.0017556932	5.1623165e-06	2.6511654e-07	7.2025745e-07	2.3271389e-07	4.1974637e-09	2.2763438e-09	2.3302958e-08	3.3255073e-08	1.3452336e-09	9.961182e-10	5.3932875e-10	4.0796273e-09	9.755375e-09	2.6178015e-10	4.4677995e-10	3.9074527e-10	1.509519e-08
ì	0.18597162	0.7828249	0.028804298	0.0019626664	0.0003693957	2.0202799e-05	6.579339e-07	2.036667e-05	5.82893e-06	4.5090744e-08	1.1275573e-05	6.3438956e-06	5.1502883e-07	6.3943315e-07	1.970529e-09	1.2597822e-06	4.075879e-08	3.3862868e-08	1.5763323e-08	2.376768e-08
a	0.09083202	0.8717479	0.037205964	0.0002094835	2.6150626e-06	1.0027873e-06	8.1142923e-07	1.2461394e-08	9.079484e-09	5.2454524e-08	2.1727814e-08	3.6927892e-09	2.7316105e-09	1.8664312e-09	6.0197447e-09	7.0320647e-09	3.2031827e-10	1.4552702e-09	9.1484575e-10	8.899016e-09
p	0.026300682	0.66419065	0.30437878	0.0036265443	0.0005300972	0.00073372485	8.0445585e-05	1.3109631e-05	3.2421517e-06	1.2261007e-05	0.00010908915	1.7042205e-06	7.0472214e-07	4.0950977e-07	1.5123705e-06	1.547045e-05	7.285893e-08	1.7422613e-07	7.7716e-08	1.2941443e-06
e	0.0051357015	0.74032325	0.24850446	0.0056502903	0.00034977344	1.7882023e-05	2.255393e-06	6.5445943e-06	3.2634105e-06	7.473833e-08	2.1800058e-06	2.8449695e-06	4.172284e-07	4.3282606e-07	1.7070434e-09	3.550284e-07	6.200801e-08	4.4550475e-08	2.8467092e-08	2.1079828e-08
r	0.004639016	0.6508401	0.33881587	0.0056463354	4.9897735e-05	6.253408e-06	2.2588981e-06	4.108096e-08	1.9034221e-08	1.0019475e-07	1.1343152e-07	1.0253142e-08	3.688552e-09	2.2192677e-09	8.501353e-09	1.7548764e-08	5.184128e-10	1.5549233e-09	1.4494363e-09	2.6861146e-08
ò	0.00082872604	0.2433022	0.69071215	0.0630226	0.002001645	6.3466476e-05	7.153466e-06	2.1839312e-05	1.1277318e-05	1.9633433e-07	1.622703e-05	7.249844e-06	1.0128342e-06	1.2704684e-06	5.134052e-09	2.5507418e-06	1.651301e-07	1.4562914e-07	5.858255e-08	2.8799052e-08
s	0.002022428	0.238595	0.655208	0.10384543	0.00030678094	1.5627842e-05	5.881707e-06	1.4683953e-07	6.101529e-08	1.5290958e-07	3.509032e-07	5.9291768e-08	1.2735461e-08	1.3542949e-08	1.851663e-08	5.824008e-08	2.6537397e-09	7.042183e-09	4.665816e-09	1.5851894e-08
t	0.0012658681	0.08928555	0.8269602	0.080873825	0.001383586	0.00016271771	1.7858401e-06	1.2372389e-05	3.689652e-06	8.3147114e-08	2.5976675e-05	1.0763516e-05	1.9878494e-06	2.0786997e-06	1.2185551e-08	8.612472e-06	4.330926e-07	1.9568878e-07	1.4016504e-07	9.080322e-08
è	0.001310721	0.06621028	0.8813699	0.04953946	0.0011656198	0.00027916217	5.231294e-05	2.221242e-05	3.229668e-06	2.35746e-06	2.1479489e-05	2.065019e-06	4.3184527e-06	1.5724736e-06	2.3291028e-07	8.6761065e-06	1.1780642e-06	1.254909e-06	7.815581e-07	3.2114672e-06
i	0.0072776536	0.061949126	0.62431145	0.29575908	0.0084649725	0.0014222167	0.00028789454	0.00014371867	2.6319995e-05	2.2087654e-05	0.00024913094	1.5844425e-05	6.7227415e-06	5.257607e-06	4.2614934e-06	4.6168236e-05	4.7196056e-07	1.6088836e-06	9.595857e-07	5.0426165e-06
à	0.0063789324	0.006238291	0.17803833	0.7367993	0.05629721	0.01270211	0.0029392955	0.00013902679	2.8307271e-05	0.000116486815	0.0002584727	8.016095e-06	3.796363e-06	2.2345012e-06	7.837522e-06	3.7337384e-05	4.722891e-07	9.652446e-07	6.980379e-07	2.8804325e-06
r	0.0026938447	0.0020533288	0.08619784	0.7654024	0.094568335	0.034735583	0.0140191475	6.31229e-05	1.2747924e-05	0.00013998139	8.6080865e-05	2.2088354e-06	1.5693206e-06	8.732444e-07	4.8048055e-06	1.5622658e-05	3.0779228e-07	4.743385e-07	3.680792e-07	1.4145797e-06
t	2.4542363e-05	0.0008690002	0.08615395	0.6368514	0.2684188	0.0072177444	0.0004340702	1.781768e-05	6.1092637e-06	5.4311965e-07	1.9657955e-06	2.4666267e-06	4.5318714e-07	4.678552e-07	3.5906234e-09	5.405015e-07	1.571066e-07	5.232716e-08	2.8038002e-08	7.69283e-09
