 	la	macchina	si	è	rotta	e	vuole	riparate	dal	meccanico	</S>
e	0.9991353	0.00083625177	1.2597873e-05	7.504627e-06	6.621181e-06	3.914412e-07	1.0949059e-06	6.8848266e-08	1.6621035e-08	1.6578323e-08	5.4938283e-08
m	0.7141189	0.27707618	0.0042016665	0.0025925061	0.0018632403	3.4431378e-05	0.00010662961	4.8322067e-06	6.8393183e-07	3.0130118e-07	5.981002e-07
à	0.8774499	0.10202168	0.016073707	0.00016125756	0.0018659951	0.0015458316	0.0008044572	1.0850429e-05	6.528431e-05	7.3964463e-07	2.849162e-07
k	0.19111702	0.7660116	0.034148067	0.007522759	0.0011949701	1.0353514e-06	4.1076605e-06	1.927326e-07	4.2264638e-08	4.3447937e-08	1.6979033e-07
i	0.09906216	0.8081745	0.08156974	0.0030633213	0.0069205808	0.0009000808	0.00016017778	8.12652e-06	0.0001276547	4.1222925e-06	9.436687e-06
n	0.07086664	0.30495247	0.35542062	0.1306273	0.12634708	0.0022870204	0.008919007	0.00039139052	0.00014776095	2.4021314e-05	1.6719854e-05
a	0.01124182	0.27117446	0.6018822	0.09678125	0.012711074	0.0028438442	0.003124843	0.000109473454	0.00010896651	1.8539338e-05	3.5088078e-06
e	0.003837182	0.050265502	0.46357745	0.19289972	0.28435796	0.0033897874	0.0016408864	2.2531742e-05	6.9881535e-06	9.677495e-07	9.828094e-07
k	0.0065569016	0.024447296	0.2192584	0.2112472	0.4798466	0.050656214	0.00784093	9.358633e-05	4.9761093e-05	1.7476209e-06	1.3741901e-06
l	0.0028717092	0.019247033	0.17838025	0.14799191	0.088250324	0.47483087	0.08319228	0.0040127137	0.000887752	0.00031575185	1.9443023e-05
à	0.05339061	0.13692954	0.18958957	0.0088241175	0.018225666	0.42470342	0.033659343	0.0041199857	0.12537776	0.0039797667	0.0012002466
s	0.008235135	0.016463123	0.14972822	0.007748683	0.5913029	0.1605637	0.06504356	0.00057164824	0.00033768686	3.9383867e-06	1.3498072e-06
t	0.0007689867	0.018830871	0.04725402	0.004069125	0.6667575	0.25404543	0.008219822	3.5330635e-05	1.54431e-05	7.953533e-07	2.628688e-06
i	0.0012886609	0.0040303795	0.035643682	0.0029886183	0.4896846	0.4563853	0.009834616	0.000102464335	3.2725904e-05	2.0653802e-06	6.869293e-06
c	0.010928237	0.0075070523	0.016005635	0.005286724	0.22130205	0.45544344	0.2742298	0.006856977	0.002358597	6.619979e-05	1.5397103e-05
e	3.1273874e-05	3.671955e-05	0.005842924	0.0015745586	0.013311902	0.6018995	0.37282404	0.0043893056	2.4570212e-05	6.0928192e-05	4.2589877e-06
e	0.00024033489	0.00020790168	0.0018082479	0.0003521965	0.018027585	0.1680025	0.80207086	0.009182975	0.000103838735	2.8692236e-06	8.078189e-07
t	0.003252397	0.0010215444	0.00062030804	0.0005321904	0.006195401	0.10011866	0.8417786	0.044786192	0.0015501099	0.00013729781	7.3845326e-06
è	3.9479823e-05	2.3800809e-05	0.00043437642	0.00028704753	0.0047543393	0.12916285	0.6925345	0.17008635	0.002589649	8.337594e-05	4.185524e-06
l	0.00014950674	5.2789408e-05	0.00020416408	3.798386e-05	0.0064800386	0.014606391	0.8299351	0.14501923	0.0035071052	7.2702414e-06	4.2883644e-07
i	0.00034632595	0.0006219218	0.0013807362	0.00050483923	0.013324529	0.040287584	0.6118634	0.33049947	0.00083678105	0.00030959162	2.4825558e-05
t	0.05483788	0.008662117	0.0071787816	0.0014671762	0.011466787	0.017879134	0.10674419	0.6845147	0.100623764	0.0062662386	0.00035926854
i	8.601485e-06	6.839492e-06	2.4176687e-05	1.0398898e-05	0.0001762499	0.006193188	0.14983128	0.8251479	0.017167047	0.0014197853	1.442002e-05
a	0.0023213425	0.00032103722	0.00028071055	1.47595165e-05	0.0004430529	0.0018034327	0.044801056	0.70042616	0.24651438	0.0029181861	0.00015581689
m	0.0019446306	0.000512488	0.00020127914	1.1130652e-05	0.00060366496	0.0014127615	0.031184092	0.852346	0.10930519	0.002363293	0.00011539567
m	0.00045592207	0.00015739386	0.00016482895	3.2422126e-05	0.00020449383	0.0008461484	0.04099583	0.72656727	0.13025652	0.08225987	0.018059311
è	0.00033617966	0.00035134758	0.0001299514	4.088084e-05	0.0015426128	0.0005701178	0.0018328435	0.050173577	0.91470784	0.023319464	0.0069951992
n	0.0019165844	0.001409855	0.0007746427	0.0024143374	0.0035830818	0.0016342185	0.0135805	0.8077526	0.049688864	0.11174697	0.005498328
i	0.030532883	0.024322774	0.0036273778	0.0018071556	0.016458882	0.0014563202	0.010075142	0.40858042	0.16771978	0.1896547	0.14576457
à	0.0732197	0.018665353	0.014515856	0.0017931109	0.03817872	0.015029255	0.015764752	0.075081706	0.36366606	0.2598484	0.12423704
t	0.015373153	0.0062140897	0.002387033	0.00014495115	0.008386436	0.0012682813	0.0063307625	0.10967139	0.26354554	0.40110353	0.1855749
t	4.4468714e-05	2.273975e-05	1.9284642e-05	1.6712489e-06	1.8186507e-05	8.408979e-05	0.0012669608	0.07281666	0.11760204	0.80038893	0.0077348743
o	0.0009661501	0.00039647883	0.00010737385	5.246125e-07	0.0003805982	0.0001345245	0.00037851004	0.003104636	0.36412537	0.5769572	0.053448565
m	0.00033399055	0.00010257464	2.7509743e-05	2.6118967e-06	0.00030004577	1.9641959e-05	5.797728e-05	0.0004842569	0.030952241	0.602473	0.36524624
à	2.6114608e-06	1.8299513e-06	1.4350295e-06	2.4772876e-07	4.5948954e-07	2.6154785e-06	1.3496272e-05	0.00087184453	0.048391394	0.921053	0.029661123
s	2.4943023e-05	1.3415672e-05	6.118319e-06	7.428577e-06	1.3831753e-05	4.5954066e-06	8.75828e-06	0.000462748	0.0021128855	0.9287109	0.068634346
t	5.2034076e-05	8.575631e-05	1.360429e-05	1.0471011e-06	1.4566684e-05	9.892586e-06	1.7853414e-05	0.00023866222	0.001436561	0.9072984	0.09083161
o	0.0003788823	0.0002657401	4.9056616e-05	4.1337083e-07	0.000108681386	3.9071943e-05	6.232982e-05	0.00030521723	0.028721498	0.86123747	0.10883153
r	0.00018096506	3.6837406e-05	1.5545667e-05	1.9540041e-06	0.00010125492	1.2584895e-05	1.8189014e-05	4.070454e-05	0.0011080435	0.1869885	0.81149536
a	1.0887635e-06	8.8995944e-07	5.8653166e-07	9.066312e-08	2.2755023e-07	9.24129e-07	3.1291995e-06	0.000108299435	0.01000118	0.9431679	0.04671565
</S>	0.00020062168	2.7641378e-05	2.1248485e-05	2.1794583e-06	4.776129e-05	2.1822381e-05	2.260753e-05	4.359403e-05	0.0010153006	0.27700147	0.72159576
