 	se	avevi	visto	tempo	il	tempo	non	fossi	venuto	che	ti	bagna	tutto	</S>
a	0.7553159	0.22611836	0.01505936	0.0007036052	0.00048020526	0.00022710738	0.00012788625	0.0015670095	0.00012503628	6.891344e-05	0.00014237071	2.5040263e-05	3.904985e-05	1.9460353e-07
n	0.83245003	0.14814128	0.0044294097	0.0005984078	0.0016506515	0.0005799381	0.0019816544	0.0073225736	0.0001639331	0.0003549563	0.0012360514	9.550677e-05	0.00029462602	0.0007010122
ì	0.008813646	0.93809956	0.038224827	0.004416843	0.00011251719	0.0012490778	3.5076453e-05	0.005337158	0.0004257952	0.00018318657	0.0001528692	0.0011440974	0.0017964882	8.8876905e-06
c	0.007467116	0.76814055	0.04676886	0.0033768073	0.014268132	0.002939442	0.020327369	0.07684171	0.0016536979	0.0028256408	0.012971293	0.0026299832	0.011007985	0.028781367
h	0.028717682	0.9336164	0.032673698	0.00046907316	0.0005191441	0.00012656838	0.00027423765	0.002097901	3.8638558e-05	2.4484365e-05	0.00026695483	3.2166787e-05	0.0002634309	0.0008797245
e	0.039301857	0.87021446	0.020329693	0.003723272	0.00095548196	0.0035604583	0.00036850813	0.030951874	0.002254014	0.0004272699	0.0036626703	0.0038771622	0.020191709	0.00018157627
t	0.0038913283	0.5955803	0.33522436	0.041941848	0.0025342654	0.0028666519	0.003543372	0.010612172	0.0013150222	0.00044809165	0.0008846745	0.0006107931	0.00011113615	0.00043601033
o	0.0060929335	0.3423819	0.55926776	0.06974974	0.0009925858	0.00472114	7.2220864e-05	0.007607129	0.0016146667	0.00059635483	0.00033551615	0.0027664937	0.0037948596	6.6702764e-06
r	0.019572567	0.07552103	0.7415711	0.14955674	0.006123551	0.001422409	0.0020503367	0.0034355018	0.00010672453	6.6045446e-05	0.00017940022	3.7992737e-05	0.00017645658	0.00018014824
ì	0.021680264	0.1090914	0.44787952	0.26068732	0.0020451203	0.019681906	0.0002661735	0.08540222	0.006587604	0.0035463958	0.0021442305	0.023063956	0.017846545	7.735085e-05
s	0.004916177	0.017860584	0.7143878	0.19300754	0.028033035	0.0024957326	0.008341058	0.02164581	0.000610777	0.00043703953	0.0031539644	0.00063008704	0.0020388963	0.0024414915
o	0.03482304	0.045527913	0.5113838	0.19067146	0.074318275	0.019596368	0.021426516	0.01217357	0.0035275803	0.006110314	0.022973182	0.0034207276	0.0143025145	0.039744817
n	0.00086961844	0.00012326556	0.016514227	0.74227613	0.17411579	0.030753436	0.025163617	0.0049099647	0.0010663976	0.00059322227	0.0015990613	0.00058293564	0.0008081506	0.00062419026
