 	quando	io	divento	vecchia	vendo	la	casa	vendo	la	casa	a	Trieste	vengo	e	abito	a	Martano	</S>
m	0.90811896	0.079492494	0.0036313203	0.00085307634	0.0011567809	0.00087211217	0.00056258467	0.0011061422	0.0010937674	0.0004131633	0.00033378162	0.0014785425	0.00034485845	0.00014588557	0.00014702065	0.00018964548	5.1521914e-05	8.349559e-06
ò	0.8739162	0.04967711	0.019281268	0.007452472	0.014758203	0.00095315167	0.0041695526	0.0059484555	0.0007470286	0.004381279	0.0004566976	0.015559833	0.0001379302	0.00015571306	0.00036816127	6.796064e-05	0.001968761	2.4205272e-07
t	0.9956761	0.003371753	0.00028290795	0.0001654824	4.889374e-05	1.9221949e-05	2.984377e-05	3.9185823e-05	1.4378724e-05	3.0464269e-05	1.1683868e-05	0.00019711678	8.362308e-06	6.6669754e-06	7.722366e-06	8.981498e-06	4.4527005e-05	3.6813286e-05
t	0.99296784	0.0016331887	0.0034536873	0.00042780323	0.00048534418	0.00010211558	0.0001836456	0.00018154086	0.00010760065	0.0001538446	4.7493406e-05	4.567745e-05	4.6487425e-05	4.1984313e-05	5.6214772e-05	2.3509081e-05	2.8499455e-05	1.3585474e-05
i	0.1492068	0.25508255	0.123908594	0.04236938	0.18610147	0.0121942265	0.037985247	0.050025035	0.007204103	0.032484494	0.005421941	0.0696111	0.0016947623	0.0012025757	0.00219	0.0014280152	0.021851234	3.8567992e-05
i	0.22586352	0.60751426	0.11130112	0.03330294	0.0040332894	0.0015492594	0.001595517	0.0033309327	0.0012472047	0.00148735	0.00033683615	0.007255	0.000237271	8.56457e-05	7.597702e-05	8.321428e-05	0.00027600696	0.00042474063
v	0.0045995913	0.938569	0.038367435	0.006204018	0.0021426182	0.00028806616	0.00029147958	0.0011478511	0.0002511925	0.00028411715	0.00015373626	0.006864835	0.00012061973	2.1809137e-05	4.1977e-05	0.00014896011	0.00038566833	0.000117009484
ò	0.009854306	0.23216775	0.35070628	0.06467301	0.10158804	0.012223994	0.04794508	0.052185435	0.006253882	0.040097907	0.00459807	0.037881624	0.0012267069	0.0028223342	0.0030702397	0.00064872525	0.032004286	5.235569e-05
e	0.1574217	0.6943363	0.11421825	0.014084319	0.0012908643	0.00040897273	0.0006336275	0.00089837203	0.00039734752	0.00061046984	0.00026235118	0.012369586	0.00026043082	0.00016217685	0.00017359374	0.00024549692	0.0012084238	0.001017787
g	0.0007251982	0.5364805	0.37838382	0.058021173	0.005616886	0.0015380032	0.0015080721	0.00319794	0.0016406408	0.0017217307	0.0009615565	0.0066465125	0.0008970225	0.00020381199	0.00039799194	0.0008706558	0.000761771	0.0004267593
h	0.0035450528	0.11361964	0.6570425	0.03471309	0.090932205	0.0050068838	0.011874865	0.022010107	0.0024746193	0.007585337	0.0021326796	0.027949361	0.0009823914	0.00066355267	0.00084249215	0.00086091075	0.017623004	0.00014133833
è	0.013944132	0.15686029	0.5429823	0.04905864	0.062644415	0.020627363	0.013441683	0.024660729	0.015435631	0.009390566	0.0117849475	0.04397806	0.007599528	0.003682747	0.0030281607	0.0068099583	0.013582073	0.0004888777
n	0.027041059	0.12048729	0.7569355	0.035916734	0.0017554788	0.001241235	0.004673816	0.0011282784	0.002053546	0.0044000163	0.0017116156	0.023437716	0.002845107	0.0026199971	0.0024084072	0.002756209	0.0042921915	0.0042958357
n	0.007173404	0.073632464	0.8727456	0.014138282	0.00893754	0.0009089049	0.005396214	0.0017378437	0.0007550012	0.0029263047	0.0005217262	0.0018327766	0.0005725507	0.001311397	0.0015657153	0.00079869904	0.004238223	0.0008074202
o	0.00932743	0.0088326335	0.415079	0.05512137	0.13548023	0.016063968	0.04486253	0.030498099	0.009788823	0.02590308	0.0072839526	0.1466614	0.0034454109	0.0027908802	0.0026040308	0.003358794	0.08229014	0.0006083275
m	0.00014551723	0.013766767	0.66598004	0.26063743	0.023478363	0.008162816	0.0041464777	0.008495862	0.0035702812	0.0026596133	0.0011029338	0.005407949	0.0007239779	0.0001693775	0.00012322993	0.00018175141	0.0009968939	0.00025072365
e	0.0019647582	0.0071925605	0.65881336	0.2286808	0.014548811	0.0085795345	0.017781565	0.009636355	0.0070776334	0.017655006	0.004346487	0.0015149859	0.0016236136	0.008932883	0.009252091	0.0006900601	0.0017042399	5.235771e-06
v	1.8854817e-05	0.0045132013	0.6517248	0.28286305	0.03343898	0.0074189845	0.0035055329	0.005678089	0.0016290525	0.0018075681	0.0009773294	0.0033036086	0.00060475775	0.00020662998	0.00017476172	0.00019618824	0.0018370937	0.0001015037
è	0.0018559198	0.0071827644	0.48968422	0.4425135	0.024282716	0.0028043415	0.010417922	0.007768879	0.0011057521	0.0074936072	0.0005633417	0.0013123543	0.00014095474	0.0005791558	0.00086379016	6.0756713e-05	0.0013631616	6.905248e-06
k	0.00020483333	0.009073116	0.69109404	0.2759132	0.0054801186	0.0008643285	0.0020550063	0.0009061964	0.00062548014	0.0013012674	0.00037574433	0.00803688	0.0005233663	0.00024779045	0.00022909483	0.0003163134	0.0021546911	0.00059847656
k	0.003051334	0.00541554	0.83513045	0.13597526	0.009932932	0.00056285993	0.0028142664	0.0007738944	0.00032132037	0.0012771719	0.00019893041	0.0006474451	0.0002518556	0.00071551424	0.0007114575	0.0003263496	0.0013645837	0.0005288707
i	0.01562214	0.0060222624	0.20334804	0.2606152	0.1413318	0.015058263	0.044596553	0.020809446	0.0067061284	0.023521358	0.0060640224	0.11699679	0.0033599206	0.0029265324	0.0031966919	0.005224526	0.12272973	0.0018706117
a	7.293399e-05	0.0008309168	0.036488082	0.63017887	0.18888156	0.06377565	0.017430488	0.020892812	0.0103593	0.006618732	0.004264235	0.012322134	0.002711777	0.00052519434	0.00028285352	0.00043612285	0.0035619405	0.00036630646
e	7.551417e-06	0.0002860177	0.023744239	0.64751273	0.25595158	0.0230605	0.00790367	0.010192296	0.0024775497	0.0022127854	0.001374352	0.018387102	0.00089477835	0.00014470528	0.00019889938	0.0006653092	0.004880128	0.000105664076
p	6.3492043e-06	0.00027887538	0.006828063	0.42556626	0.38944596	0.069223054	0.019143132	0.025782607	0.0058458075	0.0040481975	0.0027657892	0.04017089	0.0018897628	0.00026798077	0.00040793951	0.0014882738	0.0066786306	0.0001624098
