 	noi	ti	amiamo	a	te	di	pocchi	giorni	e	non	ti	possiamo	dimenticare	mai	di	questo	che	trocammo	bene	a	te	</S>
e	0.9152328	0.07977668	0.00030529904	0.0015023162	0.00049204845	0.000691636	4.6576013e-05	0.0005264234	0.00023958443	0.000112464906	0.0002298057	0.00026899567	8.007795e-05	4.3908926e-06	0.0002176099	0.0001700743	5.804594e-05	1.490706e-05	7.5794046e-06	7.086747e-06	1.5370904e-05	2.2573606e-07
m	0.5746635	0.39716214	0.0006137921	0.0066349953	0.001568348	0.0021304444	0.00012545353	0.006912139	0.0010738466	0.0007579306	0.0011711178	0.0038448924	0.00029058647	0.00030246656	0.0008834275	0.0005746648	0.0002940034	0.00011312024	5.1110746e-05	8.548182e-05	0.0001745606	0.0005719824
ì	0.6300855	0.18274789	0.0003324704	0.019582635	0.0034131801	0.00684649	0.001346097	0.0009868083	0.019857394	0.00015768889	0.0030173906	0.00013205817	0.047837447	7.533128e-05	0.004666145	0.06539234	0.0024977385	0.0048124418	0.0030905285	0.00081785023	0.0022801564	2.4349014e-05
s	0.9352121	0.049147833	0.00016111387	0.00061814114	0.0005786572	0.00095306954	0.0003101103	0.002836064	0.00052656495	0.00045464828	0.00043422618	0.0023560526	0.00017373908	0.00056862645	0.000882314	0.0030371763	0.00020555237	0.00018067507	0.00061931484	0.00012272045	0.00012187439	0.00049935724
e	0.37779844	0.13875146	0.005799075	0.025289373	0.013965458	0.033779465	0.0021588826	0.14210886	0.009341375	0.018822262	0.019631052	0.094567046	0.001270525	0.022501566	0.048312332	0.03431681	0.0041739107	0.00019121541	0.0012213982	0.0008861523	0.00069197814	0.004421341
g	0.047095664	0.9274607	0.002316134	0.007675364	0.0023185275	0.0019300713	0.00011950971	0.0037300263	0.00034644327	0.00090079167	0.00051314256	0.004050879	7.84924e-05	0.000381024	0.00036735408	0.00031540528	7.7809025e-05	2.0290614e-05	5.4867796e-05	3.894466e-05	2.0439265e-05	0.00018823547
a	0.095927015	0.261054	0.0014949267	0.16530614	0.017653666	0.031006088	0.0045809546	0.0023067414	0.052438647	0.00063615805	0.012728345	0.000367841	0.06450451	0.0003534363	0.016569257	0.21874705	0.008645403	0.019617047	0.013980271	0.001095197	0.010846764	0.00014061207
p	0.0036516096	0.83813196	0.02869158	0.09954957	0.01213389	0.0044175843	0.000100583115	0.004603088	0.00078016944	0.0012982008	0.0008051819	0.0037646813	0.0002643323	0.0003987869	0.00043784518	0.00056831277	9.896518e-05	1.841056e-05	6.12308e-05	4.9894497e-05	2.3147753e-05	0.00015097686
ù	0.043730445	0.21244426	0.0042441203	0.4274313	0.020442931	0.023985172	0.0031800151	0.0021119525	0.033125207	0.000699899	0.008758534	0.00047116884	0.037990555	0.0004834729	0.01091739	0.13524684	0.0063339635	0.012090824	0.008377122	0.00078837184	0.006942825	0.00020359695
m	0.07955402	0.15682676	0.1767415	0.30042422	0.031773537	0.02766014	0.0024655724	0.059653305	0.0036517123	0.00874445	0.0049850983	0.08741968	0.0006959356	0.008038189	0.009865178	0.019765016	0.0010435729	0.00024726897	0.0031762456	0.004522053	0.00087386166	0.011872609
e	0.06099434	0.31107986	0.08497056	0.38171193	0.03228747	0.023414375	0.0012267798	0.019744314	0.002303301	0.0046006944	0.0036463449	0.02474831	0.00083726086	0.009124	0.010249225	0.022962058	0.00068436255	4.924183e-05	0.0002814147	0.0003173819	0.00010689266	0.004659821
