 	se	si	era	vestito	il	mio	fratello	l	avessi	portato	con	me	</S>
a	0.72490233	0.24556209	0.027322091	0.0011685168	0.00026999065	0.00023081724	0.00010774386	0.00016375215	0.0001952484	4.3660555e-05	1.4855364e-05	1.8682125e-05	2.1561887e-07
n	0.88338953	0.09957381	0.012715199	0.00027850244	0.0002643183	0.0008218793	0.00024716175	0.0010086802	0.0005966102	0.00014452625	8.667345e-05	0.000120687226	0.0007522902
ì	0.01710356	0.5571454	0.39695454	0.0240697	0.00050138537	0.00018399171	0.0020282846	0.00022366595	0.0007537676	0.00085187564	8.823288e-05	8.768437e-05	7.900487e-06
c	0.0094004525	0.35245484	0.480871	0.02112408	0.005055393	0.013225432	0.0019698765	0.008434877	0.042490274	0.0062672165	0.0031620099	0.0037458395	0.05179865
h	0.107030064	0.5192076	0.35531938	0.011634474	0.00063455314	0.000997381	0.00013247231	0.00034602958	0.0021970589	0.00011636858	7.583276e-05	9.972773e-05	0.002209028
e	0.13265349	0.22279099	0.5455463	0.053359855	0.003367624	0.003890796	0.0038337656	0.0033651886	0.02251398	0.0059410925	0.00136364	0.0008434176	0.00052988547
n	0.0029033853	0.32589906	0.30911478	0.3419866	0.005514572	0.004234674	0.0021130778	0.0011521389	0.005577485	0.0008213096	0.00019609208	8.8380315e-05	0.0003984367
d	0.0031100134	0.024330974	0.68379563	0.27671826	0.0048493594	0.00059613306	0.0033535988	0.00034313806	0.0011294056	0.001481224	8.6034735e-05	0.0002020734	4.1407366e-06
i	0.034987833	0.04331601	0.54407007	0.35953772	0.0035121136	0.00096349366	0.0033213866	0.0009614137	0.0045129047	0.0037564524	0.0003437897	0.0006906903	2.610947e-05
s	0.009039857	0.01768408	0.05456054	0.5748599	0.28077874	0.03349657	0.021762414	0.004303457	0.001790538	0.001033547	0.00022528511	6.251224e-05	0.00040260772
ò	0.009360953	0.011856715	0.5360007	0.42376247	0.013677224	0.0007952887	0.003100315	0.00017273592	0.0005134129	0.0005747792	5.3897882e-05	0.00011667673	1.4802169e-05
n	0.007931095	0.012014335	0.10649771	0.41886467	0.29066652	0.06730306	0.0032648803	0.0057841726	0.054345053	0.0025645152	0.0014236101	0.0013477962	0.027992643
t	0.020123439	0.008649323	0.105117895	0.6763006	0.11256798	0.04629828	0.0062482413	0.0073016747	0.00393379	0.0018094245	0.0025560486	0.0020721387	0.0070210746
a	0.006244363	0.012893439	0.03669064	0.84406096	0.036378108	0.007461567	0.022122951	0.002644524	0.016520789	0.009418075	0.0015554139	0.0033341115	0.0006750787
o	7.245337e-05	0.00015709967	8.545711e-05	0.015710574	0.5817053	0.29998073	0.09095185	0.007940617	0.001583513	0.0011595956	0.00033415307	7.0899965e-05	0.00024777337
a	3.3522723e-05	6.643155e-05	6.0261835e-05	0.0042209798	0.5474296	0.34008384	0.087143235	0.017224511	0.0024811719	0.00084546726	0.00017725422	5.614048e-05	0.00017758146
d	1.494964e-05	3.5517667e-05	1.802514e-05	0.0016535431	0.33755144	0.50541294	0.11432255	0.03468685	0.0045262123	0.0011130119	0.00031511253	9.6200165e-05	0.00025361133
e	0.0033880346	0.017100053	0.0952164	0.05720265	0.022748977	0.06781532	0.5983976	0.026513182	0.06007646	0.03813226	0.0043438384	0.007827825	0.001237438
r	8.266422e-06	1.43266e-05	4.6050086e-06	0.00014742822	0.04429565	0.45564467	0.44628957	0.049625244	0.0025703788	0.0009995849	0.00021623622	4.729864e-05	0.0001366202
f	0.0025301143	0.017035207	0.04817782	0.02260626	0.0059323935	0.03273304	0.71986055	0.036784995	0.06882744	0.036111098	0.0029452771	0.005868286	0.00058751204
ò	0.0026471105	0.014917379	0.024305027	0.08894862	0.031399187	0.04101092	0.5258096	0.023285078	0.19532609	0.045040697	0.002112178	0.004990886	0.00020725369
m	0.0039085075	0.0014961758	0.0008793362	0.010772593	0.05947521	0.16778411	0.07398792	0.044538554	0.58178556	0.01946163	0.009737009	0.0030021872	0.023171175
m	0.01235948	0.0060037207	0.0037180292	0.028337885	0.0434293	0.3826381	0.3907957	0.090216644	0.037042495	0.0033234186	0.00060633343	0.00023385233	0.001295061
u	0.0051526087	0.0045891753	0.001231994	0.03940315	0.029408209	0.03653313	0.7656526	0.016507259	0.085130215	0.0106921345	0.0013210422	0.0038909065	0.00048757196
o	1.7171499e-06	3.4228347e-06	1.3388503e-06	6.967964e-05	0.0035958805	0.20994459	0.2996873	0.3321269	0.11351278	0.027875368	0.009535721	0.0018999499	0.0017453128
n	1.9384806e-06	5.5953797e-06	2.0685618e-06	1.2183554e-05	0.0024089713	0.094433345	0.23040424	0.60446477	0.026823204	0.03263274	0.0067478456	0.00091633305	0.0011468324
ì	0.00030034687	0.0017443781	0.0034546233	0.0026892985	0.0012478284	0.007004027	0.15614763	0.1410071	0.40785807	0.2690076	0.005190595	0.0043078354	4.074063e-05
c	0.00012251115	4.642023e-05	3.3790027e-05	0.0004264026	0.013659842	0.041261073	0.014084413	0.07442596	0.75369763	0.07779337	0.010587871	0.0015153058	0.012345455
h	0.0059673516	0.0022741281	0.0007251788	0.0050616055	0.011513928	0.04782674	0.3001944	0.44192934	0.15403101	0.0265237	0.0031730197	0.0006690574	0.000110579036
a	0.0031592727	0.0045149396	0.0013689883	0.01284846	0.0075633186	0.007200648	0.22361968	0.029384792	0.56989366	0.12098863	0.006814466	0.012470304	0.00017287744
p	6.6892676e-06	3.4534228e-06	8.522954e-07	2.1957982e-05	0.0016621484	0.03918417	0.022759764	0.087940775	0.29162407	0.33013585	0.19619207	0.018441211	0.01202686
à	8.843139e-06	0.00036443357	0.00085538754	0.0015093299	0.00031788854	0.0015959665	0.011624216	0.010182017	0.21547246	0.5970677	0.09479545	0.06617385	3.2465472e-05
r	0.00023010909	5.4777804e-05	2.0396774e-05	0.0004369565	0.021813413	0.10944321	0.025494	0.05308512	0.29833037	0.27805445	0.16151197	0.019085104	0.03244018
o	0.055665266	0.02418652	0.0076626106	0.011162608	0.01523584	0.016579406	0.08949333	0.051867425	0.13651857	0.2872638	0.119495764	0.07952675	0.105342165
n	5.95908e-06	7.868132e-06	4.3459327e-06	2.0484273e-05	0.0008241377	0.008703181	0.0041998387	0.019587424	0.0033760364	0.21768892	0.5906945	0.10564915	0.049238175
t	0.0004354172	0.008243495	0.014955739	0.01348677	0.0025996761	0.001660027	0.0085988315	0.0045655468	0.032798693	0.4098365	0.22696999	0.2751402	0.00070914725
a	0.00018596613	0.0026821308	0.0065872553	0.008132934	0.005618705	0.0023354683	0.014974642	0.007487874	0.10910863	0.5233255	0.1951668	0.12421869	0.00017542408
m	3.497739e-06	1.2673634e-05	5.479188e-06	2.84312e-05	0.0007884653	0.006452446	0.005594259	0.008291384	0.0002797954	0.049995653	0.27740276	0.5698072	0.081337996
a	3.5628054e-06	0.000119863726	0.00025670836	0.0007665212	0.00020266075	0.00076576136	0.0067242915	0.002627859	0.05479674	0.4542543	0.2667262	0.2127111	4.4409935e-05
m	7.557776e-07	1.6581084e-06	9.522323e-07	5.466091e-06	0.00019732559	0.004247886	0.0027859379	0.005748179	0.00044522705	0.06610005	0.15458243	0.73034924	0.035534903
è	2.5790782e-06	3.0092111e-05	6.4705244e-05	0.00024858143	0.00015693781	0.00043085008	0.002876587	0.0009092618	0.037581813	0.42658147	0.23907338	0.29201958	2.422881e-05
n	7.721017e-06	4.7602116e-06	1.9942202e-06	1.5411852e-05	0.0005150019	0.01868642	0.009489888	0.011651309	0.0026098003	0.041470576	0.20820157	0.5343434	0.17300215
a	0.008830603	0.0043049194	0.0037361397	0.0009570051	0.0012133687	0.004413346	0.0077767503	0.008219088	0.011480595	0.08040735	0.25381085	0.33230802	0.28254196
</S>	4.4424236e-05	3.1128588e-05	1.966319e-05	7.302822e-05	0.0012725511	0.00591949	0.0031008977	0.0038707843	0.00033599066	0.012287099	0.24811001	0.4386767	0.28625822
