 	voglio	che	Maria	venga	domani	</S>
i	0.9890205	0.01052836	0.00038851178	4.167922e-05	2.0886138e-05	2.1117154e-08
t	0.8935932	0.038569976	0.04876288	0.009587092	0.009180781	0.00030590172
è	0.8838675	0.11555846	0.00029235397	4.7654703e-05	0.00023328014	7.417796e-07
l	0.95429313	0.023540309	0.0031613149	0.0045854407	0.012424039	0.0019957777
o	0.8449876	0.09216459	0.00096614833	0.00450184	0.056914974	0.00046501268
i	0.019843437	0.7950474	0.11218025	0.02804672	0.044709623	0.00017252998
M	0.0001400625	0.17806034	0.6873928	0.031277083	0.1030266	0.000103196355
a	0.013126679	0.9693611	0.0063036876	0.0029618393	0.008235284	1.1277126e-05
r	0.00020118308	0.014874642	0.92444324	0.05142179	0.008953955	0.000105271494
ì	0.052587677	0.9113912	0.01781294	0.0042484268	0.013910421	4.942518e-05
a	0.025614573	0.0024662018	0.14566857	0.20350291	0.613972	0.00877569
n	0.00057249493	0.017571315	0.3798432	0.3389497	0.2578131	0.0052502486
a	0.09427887	0.21166976	0.22719897	0.20000012	0.26333633	0.0035159376
r	1.0376616e-05	0.0005058066	0.3450415	0.6047109	0.048789434	0.0009419861
t	0.36139172	0.6092815	0.013256679	0.0038010771	0.011484939	0.0007841625
i	0.12333668	0.7392681	0.07931307	0.013580478	0.044331983	0.00016962067
à	0.00060656306	0.015864355	0.32239679	0.54683745	0.03587583	0.078419074
v	6.502382e-05	0.000520268	0.09092147	0.30866426	0.5776394	0.022189552
v	0.0010388742	0.0025603934	0.0015359937	0.0071296915	0.9849086	0.0028265691
r	0.30930027	0.30326757	0.021931054	0.050511148	0.31072593	0.0042640795
i	0.2257137	0.6679753	0.053439982	0.034116823	0.018041266	0.0007129439
</S>	0.0018583136	0.004287348	0.026033457	0.030618083	0.0024372507	0.9347656
