 	è	pericoloso	di	nuotare	di	notte	</S>
è	0.90174276	0.097555906	0.0005991091	5.746181e-05	2.886373e-05	1.558237e-05	1.8978317e-07
p	0.49498728	0.38726705	0.023316279	0.020369956	0.013943272	0.004370891	0.055745315
e	0.042218618	0.87867683	0.0644233	0.0041929497	0.0031122605	0.006911048	0.00046501725
r	0.026304455	0.9520685	0.017903062	0.0013617048	0.00033644037	0.00070061773	0.0013251805
i	0.062034864	0.6395028	0.23115449	0.011870279	0.005145454	0.050247524	4.4526747e-05
k	0.0114614805	0.9133246	0.06724502	0.003329681	0.0007374208	0.0017840727	0.00211776
o	0.03723024	0.62442607	0.28056115	0.011462313	0.003912294	0.042385716	2.2255063e-05
l	0.008688628	0.5860128	0.37993607	0.014443897	0.0020754184	0.0060077994	0.0028354703
ò	0.021529594	0.27807942	0.66017824	0.014051281	0.0029445698	0.023177164	3.9776474e-05
s	0.020652696	0.25436425	0.6631623	0.024287641	0.0064931856	0.013421582	0.017618366
o	0.011064273	0.11737027	0.82677346	0.0272283	0.006774545	0.007496107	0.0032930616
n	0.0003056351	0.002337764	0.37952983	0.5595189	0.030233547	0.019881286	0.008193018
a	0.021033622	0.01301005	0.41085824	0.44663703	0.053916108	0.054464325	8.061215e-05
n	9.7677956e-05	0.00029404796	0.060289573	0.85895395	0.062043495	0.016548024	0.0017733311
a	0.017970214	0.011898379	0.10502511	0.6298755	0.14092942	0.094193116	0.00010828256
r	5.6175006e-05	0.00012710597	0.012115942	0.78648263	0.1783187	0.021532614	0.0013668537
è	0.022166219	0.089276284	0.044558164	0.31579614	0.30709997	0.22068168	0.00042158464
t	0.0014615142	0.003409321	0.06525025	0.09360394	0.5188849	0.2728412	0.044548925
s	0.001975871	0.010190034	0.038412105	0.20499383	0.57705235	0.14673936	0.020636441
i	0.007152636	0.04254649	0.077094354	0.05587928	0.24159805	0.5739784	0.001750754
à	1.8020422e-05	8.4625986e-05	0.00038025572	0.06423297	0.7168293	0.19167738	0.026777485
t	1.775083e-05	3.6777557e-05	0.0019220609	0.014211747	0.3952209	0.561682	0.026908776
s	0.0005976839	0.0013412333	0.0014760477	0.010429096	0.4737202	0.5090309	0.0034048718
e	0.002930207	0.012689961	0.020938858	0.008999226	0.15133122	0.80262834	0.00048219552
n	5.954419e-05	0.00022414509	0.0006332356	0.01709671	0.12671417	0.50000566	0.35526654
ì	0.0064487667	0.00691853	0.0038580052	0.010247905	0.08641168	0.88544476	0.0006703939
t	5.147427e-06	1.5838825e-05	0.00050503615	0.006892905	0.033419237	0.8945222	0.064639695
t	0.0007865685	0.0027973668	0.002837073	0.0035200792	0.023406925	0.95298463	0.013667405
a	0.0035808983	0.013248132	0.028899265	0.010212896	0.033742934	0.90996045	0.000355364
</S>	8.029996e-05	0.0005508503	0.00085288205	0.0065517765	0.010835095	0.06645389	0.91467524
