 	la	macchina	si	è	rotta	e	vuole	riparate	dal	meccanico	</S>
e	0.9014924	0.09515807	0.0028788242	0.0002135472	7.284824e-05	4.3727185e-05	7.5358716e-05	1.5626196e-05	3.7912512e-05	1.1489095e-05	9.430693e-08
m	0.77238894	0.20035532	0.016731575	0.0018212122	0.000274036	0.00043934936	0.002643403	0.0012934173	0.0012374755	0.0003840173	0.002431192
à	0.12253489	0.81170523	0.007698486	0.0010524234	0.017593667	0.010317818	0.0031035123	0.00077224243	0.014932747	0.010266347	2.2723045e-05
k	0.37558705	0.605985	0.0077617564	0.000813997	0.0006902389	0.0012886436	0.00045843588	0.001143921	0.0017970585	0.0006605463	0.0038134013
i	0.50427115	0.4558768	0.0018203482	0.00020940763	0.013700493	0.0008486948	0.003672333	0.005223735	0.0082923565	0.0007868919	0.0052978285
n	0.012690963	0.84627974	0.12823318	0.0081624435	0.0010040019	0.0012317201	0.00032490227	0.0005354991	0.0002695338	9.638703e-05	0.0011716593
a	0.030027095	0.5258907	0.12727259	0.018600311	0.2742968	0.011689235	0.0025444261	0.00030161033	0.0064818114	0.0028747725	2.067436e-05
e	0.001337743	0.19682612	0.71425915	0.07828515	0.0065018684	0.0014574464	0.0005429295	0.00018203308	0.0001407029	3.696985e-05	0.0004299044
k	0.00015759826	0.030571276	0.7654118	0.18753627	0.009505135	0.0024155942	0.002832992	0.000583431	0.00068324775	5.8145994e-05	0.00024449392
l	0.011665733	0.05938665	0.026353296	0.014547496	0.8296277	0.02477848	0.005641153	0.0015022164	0.020581102	0.0056382865	0.00027796294
à	0.16599245	0.37299433	0.010024268	0.00514737	0.36838627	0.04238113	0.001398846	0.0009156925	0.02412723	0.0085928	3.9594583e-05
s	0.015437362	0.037576687	0.019043423	0.017382719	0.82300454	0.0318899	0.007958953	0.012728655	0.006830111	0.0024523286	0.025695307
t	0.0013439887	0.0062565925	0.007105142	0.0075206524	0.89389384	0.012248353	0.028071165	0.015768511	0.02628613	0.0007866329	0.00071900635
i	0.007740452	0.018588454	0.0043078405	0.004252317	0.5002318	0.28525302	0.013390868	0.012422309	0.12211615	0.03125137	0.0004454059
c	1.3543703e-05	0.00012375231	0.0075047123	0.032404393	0.018003317	0.91288245	0.014552608	0.008483136	0.0022298521	0.002636229	0.0011661721
e	0.0032804077	0.0047397115	0.0019727952	0.001468136	0.10925973	0.8187832	0.010382173	0.0024601216	0.02476353	0.022873554	1.6557937e-05
e	1.3046391e-05	0.00017502085	0.004246885	0.0053231437	0.026484193	0.9271889	0.024852244	0.0064190873	0.0023727003	0.0026184043	0.00030651334
t	7.846843e-06	5.3599662e-05	0.0050806366	0.027737314	0.0049870056	0.73382825	0.1906215	0.031867683	0.0037790851	0.0011459076	0.00089110783
è	0.006926494	0.0038413573	0.0039325575	0.003048627	0.22135366	0.43077615	0.29469934	0.013021531	0.018435648	0.0038185434	0.00014613537
l	3.532118e-05	0.00032435684	0.0030711493	0.0019707233	0.010985373	0.032928318	0.8142577	0.11525722	0.012271828	0.00048241485	0.008415732
i	0.0002768176	0.0003141212	0.0007569588	0.0008182303	0.015895586	0.033266142	0.83272505	0.09634841	0.018222677	0.00040151546	0.00097446487
t	1.2880434e-05	4.5819183e-05	0.00039027282	0.0016932071	0.00022539252	0.07871899	0.18408139	0.68882066	0.021212343	0.015394831	0.009404225
i	0.005483492	0.0028490825	0.0032327406	0.003611456	0.007988621	0.18946123	0.5166846	0.061418552	0.18445599	0.02472873	8.542753e-05
a	8.8301385e-06	3.217878e-05	0.00035757513	0.0013985527	4.8168476e-05	0.025752272	0.20399904	0.55850154	0.16396867	0.0437931	0.0021401162
m	6.4205765e-06	2.3322114e-05	0.0002614466	0.0017120803	8.7609566e-05	0.026491981	0.15297133	0.64994496	0.14971346	0.017199527	0.0015878279
m	0.0025723858	0.0017686478	0.0007049037	0.0015224452	0.0018033645	0.13977288	0.05842904	0.34426072	0.3171563	0.13190338	0.00010593282
è	0.00022413056	0.00054346706	0.0032374111	0.00925841	0.011069649	0.10567	0.0719338	0.24462935	0.44623816	0.10707459	0.00012100374
n	8.373731e-07	2.341788e-06	8.139246e-06	3.983647e-05	3.578913e-05	0.0028573174	0.012928638	0.6297713	0.29892987	0.04166623	0.013759615
i	0.0012378194	0.0037892628	0.0005020841	0.0006133184	0.008527664	0.009313797	0.058183484	0.30810192	0.57922256	0.024911683	0.0055963662
à	2.3923127e-05	6.514811e-05	0.00014878841	0.00025272812	3.8380684e-05	0.0009542845	0.007791689	0.3083078	0.17638935	0.46570897	0.040318917
t	1.5309681e-06	4.028816e-06	0.00019383231	0.0006074571	9.8608536e-05	0.00084334816	0.034346756	0.15846777	0.72901154	0.048378266	0.02804691
t	0.00059879164	0.0005409647	0.000113153954	0.0001676318	0.0015703677	0.00197871	0.01894405	0.15598585	0.7449749	0.072031125	0.0030944103
o	0.0037845024	0.0069319485	0.0009124374	0.00055586395	0.025183994	0.010557387	0.01014213	0.061226204	0.59060097	0.2891047	0.0009998502
m	1.16526335e-05	2.6456966e-05	5.387275e-05	7.134837e-05	1.6810369e-05	0.0002809383	0.0010928279	0.036888205	0.117894754	0.7668885	0.07677465
à	0.0020350371	0.002519359	0.00027810925	0.00043342615	0.00088281085	0.022379337	0.0007582718	0.038115542	0.34470618	0.5878173	7.461909e-05
s	7.387146e-07	2.0186812e-06	1.9316301e-05	9.5954914e-05	3.1138425e-05	0.00065353845	0.011146991	0.08268129	0.5858373	0.24436173	0.07516997
t	0.0032256222	0.006218777	0.0011208161	0.0007557101	0.017785035	0.009564224	0.009567974	0.05585963	0.5805899	0.30701387	0.008298423
o	0.0090870075	0.012789534	0.0023861444	0.0016060767	0.08324067	0.028742965	0.0076368568	0.016292846	0.3869514	0.45045084	0.00081568165
r	1.782506e-05	3.6157606e-05	4.9536964e-05	5.429277e-05	2.2170365e-05	0.00018010692	0.0006288052	0.009534923	0.04919726	0.7015375	0.23874143
a	0.018023727	0.03171618	0.009419755	0.004877583	0.012474531	0.016530009	0.0028274548	0.0046589207	0.14552175	0.753625	0.00032508955
</S>	1.7102799e-05	3.3425735e-05	5.4948872e-05	6.97531e-05	1.8508978e-05	0.00015956248	0.0005356009	0.006634828	0.036159784	0.7996143	0.15670215
