 	il	medico	mi	ha	detto	che	non	devo	mangiare	dolci	perché	mi	fanno	male	a	me	mi	piacciono	e	li	mangio	</S>
o	0.89626753	0.10048864	0.0024675014	0.00018670181	6.384288e-05	9.635768e-05	3.5412737e-05	2.6993027e-07	6.344932e-05	2.504003e-05	0.0001281175	2.8473989e-05	1.8606379e-05	3.1302727e-05	1.629913e-05	9.019295e-06	1.4588028e-05	3.3930005e-06	1.40706e-05	1.7031387e-05	2.4186866e-05	5.6184653e-08
m	0.84577674	0.088168606	0.013920224	0.0063299667	0.001222157	0.007379637	0.0023609884	0.0015333121	0.011289628	0.0011891733	0.005037085	0.0019024077	0.00033681432	0.00081914954	0.002340959	0.0025104156	0.0016277798	0.00031959912	0.0011929256	0.0009154245	0.0013759354	0.0024510976
e	0.012335969	0.8773027	0.030320114	0.0025197878	0.0005163915	0.0015685789	0.00011425564	3.3614701e-06	0.00078656984	0.0019318208	0.031611267	0.0028878162	0.0018184418	0.031475626	0.00049371034	0.0003498818	0.0012039369	0.00018491993	0.0015062119	0.0008274995	0.00022376252	1.7320246e-05
s	0.076998405	0.892341	0.024818342	0.0006131154	0.0006975943	0.00035864004	0.00016999673	0.0001056017	0.00042376269	0.00033376718	0.0016820338	0.00016520466	4.765655e-05	0.00029684365	6.7830515e-05	8.762966e-05	5.169992e-05	4.7432608e-05	0.00016719541	8.243994e-05	5.9496426e-05	0.00038427743
s	0.009110788	0.9362411	0.040803302	0.00039541276	8.999012e-05	0.00017692201	1.1465678e-05	3.7943676e-07	3.7992668e-05	8.747181e-05	0.008255123	0.0002654448	0.00013391428	0.0038269844	4.7249465e-05	6.755199e-05	0.00012239892	2.4720746e-05	0.00015126939	0.00010183008	4.1236603e-05	7.362385e-06
è	0.046531375	0.9294736	0.0139045	0.0003146768	0.00027965335	0.00021228596	6.106685e-05	1.1856998e-06	8.9777954e-05	0.00022251812	0.0064530834	0.00030330534	6.223887e-05	0.0015257442	0.00010197527	6.9302754e-05	7.7690194e-05	2.7248452e-05	0.00014034376	7.7594974e-05	5.6151133e-05	1.4631075e-05
r	0.045133613	0.7621403	0.10486967	0.008282198	0.0016751885	0.0006021426	0.0018833482	0.034008805	0.0054365266	0.0007514966	0.0023104309	0.00095296063	0.0016290614	0.00113539	0.0010213926	0.0017549681	0.0013603349	0.001669428	0.001761259	0.0012521761	0.001387791	0.018981693
e	0.025341425	0.45957446	0.26076436	0.026173616	0.0022831091	0.0055710264	0.0030295416	0.0008480583	0.01507036	0.005381667	0.05286621	0.009794461	0.018654952	0.040953886	0.0021745528	0.013662671	0.009668339	0.006937822	0.014275938	0.0046949135	0.006952701	0.015325878
m	0.00077911984	0.013361929	0.7707669	0.14484642	0.04315376	0.008982829	0.0042499714	0.0007321611	0.00708231	0.00054591714	0.0025156485	0.00034862524	0.00011219213	0.00028143486	0.0002819247	0.00014950642	0.00010717286	9.1855334e-05	0.00017557494	0.00017398677	0.00043919173	0.0008214435
u	0.014421856	0.15092407	0.5005319	0.025125025	0.0059423307	0.0046460093	0.0001801412	8.698752e-06	0.00094073795	0.0058214027	0.11981416	0.013638345	0.007768753	0.13365318	0.0007417009	0.0014825638	0.004988597	0.0006554845	0.005604943	0.0025049816	0.0005277394	7.73061e-05
p	0.00051302474	0.0052886433	0.5103003	0.2656067	0.17290446	0.025100376	0.005820796	0.00030413948	0.004555091	0.0010466113	0.005421958	0.0005681594	0.00015513878	0.00049802294	0.00032223496	0.0001433847	0.00012236563	0.00010413887	0.00019150434	0.00018631946	0.00033394556	0.00051277725
e	0.011813744	0.053561613	0.3449326	0.037923466	0.02144841	0.009746204	0.0002961659	5.2704087e-05	0.0008964365	0.0032615883	0.30165887	0.010385957	0.004168787	0.17840084	0.0015333846	0.002757456	0.005840808	0.0006359555	0.0061625433	0.003528189	0.0007169215	0.0002774254
k	0.000102074846	0.00035121458	0.09053483	0.34179515	0.4775769	0.05709944	0.012018402	0.00057704287	0.011078171	0.0013100671	0.0038322923	0.0006378215	0.00017323878	0.000433762	0.00047133127	0.000207613	0.00017007283	0.00012386976	0.00020381947	0.00020229546	0.0004481393	0.0006524363
a	0.009372036	0.043185964	0.37394536	0.113532305	0.072240785	0.04111907	0.0011527376	0.00017162912	0.0026372012	0.0064275414	0.20886964	0.01030972	0.005253742	0.084449254	0.0017713169	0.004740782	0.0058272593	0.0013517789	0.007481179	0.0036080868	0.0016503293	0.00090227375
e	3.3700508e-05	7.505711e-05	0.019257879	0.18429482	0.6495343	0.11131919	0.016381605	0.0005328921	0.011681953	0.0013268935	0.003041978	0.00050285325	0.000116624615	0.00030925398	0.000366475	0.00014129112	0.00012439988	7.7735356e-05	0.000117618816	0.00011916335	0.00028271784	0.00036173218
n	2.4881578e-05	4.2773947e-05	0.014079406	0.1981218	0.62639743	0.10695558	0.02475747	0.0010330512	0.017577486	0.0030801399	0.0016412018	0.0009494038	0.0003214753	0.00034798196	0.0009362101	0.00058749237	0.00036467117	0.00029276774	0.00042611756	0.00032896004	0.0009209368	0.00081281766
è	0.004731029	0.007851263	0.04732412	0.16668911	0.118065774	0.39048433	0.022510264	0.0021422359	0.031221634	0.012335125	0.13389966	0.0079029165	0.0028695222	0.032874506	0.0045332327	0.0026202705	0.0041345716	0.00083933654	0.0023649517	0.0023168505	0.0017054897	0.0005837304
n	0.0007241952	0.0011856781	0.009519649	0.045952123	0.055528075	0.086830884	0.116315484	0.3850826	0.24011861	0.00525741	0.014060444	0.001677703	0.0020743418	0.0019119265	0.0037736944	0.0022958526	0.001529935	0.0014012988	0.0023870517	0.0018856052	0.002762279	0.017725188
