 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a	0.97831875	0.013914064	0.0046391203	0.0018434081	0.0007204227	0.00041468436	0.00014763749	1.8883751e-06
p	0.9658889	0.031037582	0.0008863879	0.0013699015	0.00027801565	0.00032301628	6.530278e-05	0.00015085192
e	0.88903856	0.0007069526	0.0361054	0.035801545	0.02969686	0.0067574526	0.0016617371	0.00023143578
t	0.93053085	0.038347464	0.011941565	0.009152275	0.0035332004	0.0026423084	0.00071110995	0.0031413292
à	0.9562419	0.0031295004	0.024041269	0.009432086	0.0045157867	0.0019183675	0.0006461398	7.487983e-05
c	0.26448405	0.4858743	0.019145798	0.05233963	0.015442367	0.017065944	0.006491812	0.13915607
i	0.9473245	0.017515687	0.010901111	0.0092033325	0.0020702237	0.00060273206	0.00021816853	0.012164212
a	0.23635896	0.09184805	0.16950357	0.19129124	0.11064504	0.058195915	0.015409797	0.12674744
k	0.0053229094	0.30444592	0.61621886	0.052119613	0.010372985	0.006337282	0.0023614839	0.002820931
è	0.042363487	0.0026538912	0.76479137	0.11562248	0.05465157	0.014516552	0.0052216793	0.0001789209
c	0.039763495	0.04556348	0.5135976	0.26620582	0.05684943	0.021864966	0.006700051	0.049455214
c	0.061253306	0.030187435	0.7585261	0.12987138	0.013254184	0.0019752756	0.00044623285	0.0044860826
i	0.306999	0.0026538435	0.4507543	0.2074241	0.02248828	0.004245623	0.001395115	0.0040398105
a	0.00037323975	0.004209189	0.18289118	0.55338675	0.2258817	0.015354396	0.008377984	0.0095256595
u	7.151494e-05	0.022574054	0.074490085	0.6234588	0.22371131	0.018381689	0.016654288	0.02065824
s	0.0001009028	0.033074472	0.069699936	0.5437804	0.30863085	0.030926032	0.009972164	0.0038152458
e	0.046827648	0.0040429235	0.044364158	0.37532943	0.50232863	0.021406958	0.0052981693	0.0004020298
n	0.00012538026	0.03256406	0.008290584	0.15623833	0.6429389	0.09713019	0.04617194	0.01654058
d	0.11457007	0.0067911046	0.016683722	0.111887984	0.6628123	0.07720451	0.008900013	0.0011503174
ì	0.08903561	0.060228996	0.110549696	0.10300248	0.44460273	0.1387359	0.049179513	0.0046651815
n	0.00013822022	0.042795196	0.022922661	0.19728884	0.4783556	0.09985221	0.03856196	0.12008529
n	0.011733201	0.005800797	0.0130208125	0.14385173	0.6724584	0.07883454	0.012357768	0.06194277
u	0.28403753	0.0074540596	0.012814245	0.03802125	0.14538863	0.12132283	0.10290954	0.28805187
n	0.00013284481	0.0030741955	0.00029654196	0.0026744222	0.03795339	0.41867432	0.36769032	0.169504
e	0.03124756	0.0044923997	0.0065446617	0.008107083	0.13338594	0.6315098	0.1843957	0.00031686103
i	5.534895e-05	0.002075867	0.00012386167	0.00082430936	0.012862693	0.3021844	0.5931715	0.08870202
g	6.158014e-05	0.0017440801	0.00016491194	0.0012447684	0.029868316	0.57370496	0.3250069	0.068204395
e	0.065243855	0.001239045	0.007171245	0.010906462	0.074990585	0.6302991	0.20859186	0.0015578932
n	3.0544586e-05	0.00076752884	5.9359856e-05	0.0003849689	0.0031410092	0.08576722	0.83261293	0.07723641
i	0.24520637	0.0092892535	0.06802625	0.03552025	0.09773991	0.25163537	0.28729302	0.005289582
t	4.3073313e-05	0.0007826087	7.043226e-05	0.00046834964	0.0027151546	0.07316533	0.8147799	0.10797523
ò	0.12989333	0.010266312	0.027924782	0.015355006	0.0625719	0.22000434	0.5193073	0.014677009
r	0.00016440306	0.079806015	0.008844753	0.03287146	0.081161	0.133606	0.23606643	0.42747983
i	0.114503324	0.014410488	0.030077878	0.020255225	0.055259302	0.2176616	0.33733347	0.21049862
</S>	0.00017426371	0.00014153561	7.895092e-05	0.0008282398	0.0012868918	0.020326838	0.23441696	0.7427463
