 	se	vuoi	restare	sempre	magro	non	magniare	la	sera	</S>
a	0.7646904	0.2325316	0.002024812	0.00027813338	0.00013786745	1.2785695e-05	1.551816e-06	0.00010201264	0.00022065136	1.9983935e-07
t	0.83327144	0.1313665	0.005404601	0.0027296355	0.0022513769	0.0010053928	0.0038432844	0.0068613207	0.010657846	0.0026085812
e	0.064172745	0.8006808	0.06986803	0.053737096	0.0051088445	0.000114467875	4.422639e-05	0.00053673226	0.005688755	4.8343325e-05
l	0.16633882	0.7778951	0.029163357	0.0060147336	0.0015776873	0.0004224313	0.0014678361	0.0056163366	0.008840155	0.0026636426
ì	0.06608939	0.4836986	0.23221286	0.20014507	0.007937457	0.00024871316	8.2873594e-05	0.0024932625	0.00684095	0.00025084632
s	0.000627417	0.9775408	0.013518208	0.0016123386	0.00030070829	0.00022817198	0.0013789025	0.00081693876	0.00071352755	0.003263003
i	0.005600333	0.83997715	0.09119652	0.0253798	0.0027879002	0.0012719911	0.0037466276	0.016159082	0.0010287351	0.01285179
n	0.025765406	0.012396615	0.8399937	0.08551845	0.0064016157	0.0010613215	0.0016414883	0.006004724	0.014724895	0.006491782
a	0.0280553	0.012011004	0.80473745	0.13988642	0.0079089245	0.000109286884	4.1292235e-05	0.00060656166	0.0066183964	2.5341678e-05
m	0.0103667695	0.0011273166	0.81238014	0.14734124	0.004618387	0.0004890745	0.00099676	0.00219326	0.019059107	0.0014279371
ì	0.0059443973	0.00569848	0.68906456	0.28965074	0.0052476586	7.773774e-05	1.9367033e-05	0.0009930324	0.0032734636	3.060135e-05
n	0.0008965336	0.0049895425	0.53554744	0.44080985	0.0049649663	0.00057972036	0.0011438578	0.001916346	0.006268237	0.002883507
i	0.002072555	0.019213663	0.394986	0.5141326	0.013236779	0.0037250672	0.012867094	0.021681925	0.0028581053	0.015226229
p	0.0004975974	8.623599e-05	0.040939424	0.8106262	0.0659052	0.0051253894	0.0036315818	0.007562333	0.060770564	0.004855538
à	0.0024571489	0.0021384493	0.035221696	0.89162415	0.055338632	0.00029254972	5.487539e-05	0.002025916	0.010812601	3.4102453e-05
n	0.00036126742	0.00021491799	0.030161144	0.9071166	0.039571058	0.0026491128	0.003446372	0.003940686	0.0077548656	0.004784052
t	0.0014953392	0.0028909887	0.039910126	0.8592734	0.060042266	0.0043068994	0.010769708	0.010168093	0.0026101223	0.008533193
a	0.0028635066	0.028869415	0.07535718	0.75744414	0.076750666	0.0012911907	0.00089638843	0.014951481	0.040206283	0.00136985
l	0.00011675412	3.0234007e-05	0.0011695042	0.13032289	0.5950924	0.09475624	0.011519653	0.02581901	0.13130143	0.009871872
e	0.0025200786	0.012523625	0.01822361	0.26962933	0.6174326	0.0053885123	0.00034888118	0.024493473	0.0493853	5.460694e-05
t	2.798233e-05	7.816486e-06	0.00023156393	0.019973494	0.6317582	0.15522438	0.02792876	0.028172327	0.13082428	0.0058511747
t	0.0013329542	0.0027593938	0.004081614	0.11980256	0.83850056	0.0067610666	0.0008774217	0.0052735345	0.020577982	3.2862343e-05
ò	0.00073457067	0.020008847	0.017476844	0.258727	0.6355116	0.0030109785	0.00019233255	0.014743134	0.049551666	4.3037944e-05
m	0.00083189923	0.000271561	0.014885625	0.12411122	0.39468664	0.103171244	0.14958222	0.0755	0.06489759	0.072061956
i	0.009079653	0.0018512327	0.012351307	0.11521597	0.70298487	0.040898103	0.036863748	0.058575675	0.015977515	0.0062018614
f	2.7390627e-06	1.0805633e-05	7.220053e-05	0.00075608987	0.06611377	0.51664585	0.16581418	0.14323306	0.0915871	0.015764218
à	0.0015975302	0.096613124	0.069732115	0.088038586	0.21524855	0.10227782	0.01523818	0.23190257	0.17895757	0.00039397442
i	2.7181626e-05	4.4951343e-05	0.00079812086	0.007321361	0.034584783	0.058199167	0.2784462	0.40618488	0.1453412	0.06905215
t	2.585298e-07	8.844182e-06	7.4772315e-06	2.7210943e-05	0.00241345	0.13297714	0.3313387	0.40129203	0.119017966	0.012916862
o	0.0012874657	0.01906439	0.012075587	0.010732775	0.030805465	0.02395282	0.021775	0.23680413	0.64222133	0.0012809538
v	6.948723e-07	2.4942285e-06	8.5639695e-06	2.2315653e-05	0.0014073583	0.008903036	0.015780097	0.11752361	0.85085607	0.005495819
r	0.0015489355	0.026716018	0.02479103	0.016631724	0.017620327	0.04234425	0.029896848	0.35023844	0.4880531	0.002159331
à	0.0007804655	0.016284015	0.0058391737	0.017153548	0.02963494	0.0069160676	0.0004654771	0.10505417	0.817589	0.000283121
i	5.9311387e-05	0.00011291512	0.00049048907	0.004456862	0.03598118	0.080488384	0.24822952	0.23705572	0.14974296	0.2433827
</S>	2.14581e-06	0.0007022453	5.7279445e-05	0.00014400874	0.0004929048	0.013512826	0.33949316	0.49954975	0.08078394	0.065261744
