 	le	melanzane	vogliono	girate	</S>
e	0.9789827	0.020112127	0.00084841327	5.6546236e-05	1.1476282e-07
m	0.6469806	0.06624269	0.26386273	0.004062842	0.018851189
a	0.061203398	0.7881117	0.019797541	0.13082175	6.55315e-05
r	0.50962776	0.47114098	0.012143164	0.004100304	0.002987792
a	0.032451473	0.935042	0.01660275	0.0157715	0.00013225774
n	0.088399544	0.83840245	0.04398322	0.004788314	0.024426455
g	0.014310675	0.9705229	0.008657393	0.006424897	8.411519e-05
i	0.20137313	0.77078134	0.011018789	0.0153750945	0.0014516969
à	0.06554409	0.8193102	0.033455517	0.057941835	0.023748368
n	0.6170759	0.2209527	0.10604736	0.007855748	0.048068225
e	0.15737458	0.5667303	0.24974512	0.01867609	0.007473916
e	0.00086315436	0.10569292	0.59643483	0.19219333	0.10481573
t	0.000569308	0.07085322	0.89164084	0.026579726	0.010356836
è	0.016959563	0.2879228	0.52530366	0.1688999	0.0009141031
l	0.0013455002	0.0021817798	0.97699124	0.0063824095	0.013099046
u	0.0069484264	0.01233937	0.95290816	0.018075414	0.009728551
n	0.00012761231	0.0006052452	0.124817796	0.73598444	0.13846487
v	0.0059146043	0.011643431	0.06562683	0.91643894	0.00037621713
o	0.02245704	0.044369426	0.058451243	0.87451357	0.00020870211
t	1.5985957e-05	0.0002240248	0.022937983	0.9459871	0.030834803
i	0.01048177	0.043352727	0.026288241	0.919765	0.00011226781
m	9.038723e-06	6.991064e-05	0.004090464	0.96329325	0.03253742
m	0.0011265685	0.0071132635	0.0018652042	0.98984283	5.2181542e-05
è	0.0023925107	0.02282485	0.0315986	0.94307894	0.0001051267
n	1.4626213e-05	7.727341e-05	0.009633952	0.77635807	0.21391608
e	0.015527298	0.0091843465	0.053826366	0.36315304	0.5583089
</S>	0.0003577945	0.00062618265	0.005239399	0.23826662	0.75551
