 	mia	sorella	ancora	non	è	venuta	qui	</S>
t	0.95250505	0.047008894	0.0004166962	2.729899e-05	3.4723257e-06	1.739524e-07	3.8260754e-05	8.171861e-08
i	0.17294046	0.81641793	0.0061901594	0.00035010657	0.00014720166	1.7870536e-05	0.0038551576	8.105335e-05
n	0.3188182	0.6667181	0.0067432052	0.003314777	0.000153877	0.001246396	0.0006024155	0.0024029883
a	0.04091677	0.9546922	0.002830023	8.728348e-05	6.870863e-05	7.101692e-06	0.001382873	1.5157342e-05
d	0.118271604	0.86294615	0.006113622	0.00506912	0.00025171583	0.0025047865	0.0005111682	0.004331851
r	0.0049139597	0.98890454	0.0041199382	0.00010053073	8.063201e-05	4.814367e-05	0.0017252598	0.00010709578
e	0.042720683	0.9416423	0.011672226	0.00087053416	0.00020965011	0.00015658716	0.0021348346	0.00059325993
f	0.014619197	0.8939967	0.07512493	0.007987735	0.0005561339	0.0013741141	0.0026047758	0.0037362874
f	0.007030211	0.9805535	0.011272592	0.00010836465	7.84754e-05	1.834736e-05	0.00087676686	6.1721e-05
ì	0.026978208	0.9595106	0.011632056	0.00014800201	8.779523e-05	2.5963707e-05	0.0015311929	8.613079e-05
m	0.4028465	0.3206302	0.03021899	0.002147011	0.010040036	0.05031256	0.011615706	0.17218894
m	0.13177386	0.8080908	0.040843774	0.0014447621	0.00081876834	0.0017922644	0.0019183571	0.013317384
u	0.1262147	0.7988022	0.03120607	0.00076633354	0.0017818937	0.00092483097	0.034388095	0.0059158877
a	0.0003340152	0.012469643	0.91532093	0.03944343	0.0041971435	0.012768883	0.007563286	0.007902555
n	2.5566318e-05	0.0003989303	0.5812387	0.4043793	0.005673164	0.004845439	0.0027798652	0.00065895106
k	0.0031800848	0.0074898927	0.5860563	0.17215094	0.107424386	0.0010706243	0.12248424	0.00014360562
ò	0.13513885	0.21980853	0.36487177	0.039005563	0.06947918	0.0015567698	0.16898142	0.001157924
r	0.012644547	0.006112519	0.04550473	0.02834758	0.20141819	0.32380268	0.038275428	0.34389436
a	0.0126428455	0.025892338	0.20980684	0.19700322	0.35050026	0.017146667	0.16346726	0.02354063
e	6.873343e-05	0.00045409604	0.029450018	0.5221933	0.10373492	0.23114757	0.09883462	0.014116816
n	3.0184241e-05	0.0001938569	0.01327623	0.45154724	0.0326972	0.10259276	0.39630607	0.0033564956
ì	0.0030581623	0.0028797078	0.0057354546	0.016316025	0.041056678	0.005509403	0.9241512	0.0012934313
r	0.00047550345	0.0006722853	0.01797054	0.028069338	0.011150835	0.22565584	0.49228364	0.22372209
t	0.0031659333	0.004171502	0.0033799803	0.0038811543	0.08262273	0.03604477	0.80952334	0.05721058
e	0.10437311	0.103529856	0.011336062	0.0016415457	0.043288667	0.011727851	0.7190469	0.005056035
e	0.00016680089	0.0006627087	0.009272007	0.025784234	0.0051190658	0.32082328	0.46339664	0.17477526
t	0.00048150425	0.005663765	0.0053959256	0.0401614	0.0072705257	0.030663671	0.8713771	0.038986024
t	0.034157626	0.029715685	0.009724883	0.011035585	0.014530716	0.0022585394	0.8869524	0.011624518
ù	0.20264828	0.28873855	0.09715719	0.037727606	0.03878588	0.013901306	0.3159936	0.005047652
</S>	3.53731e-05	9.899405e-05	0.013801007	0.052024785	0.030953078	0.36580226	0.24497229	0.29231223
