 	questa	canzone	venne	scritta	quattro	anni	fa	</S>
ì	0.75884223	0.22709474	0.01344224	0.000100848185	0.0003479951	0.00011433756	5.3982978e-05	3.6014108e-06
s	0.95576	0.027174538	0.012725328	7.846661e-05	0.00048849086	0.00048705534	0.0003263218	0.0029598828
o	0.84903926	0.10818965	0.012567507	0.0017996964	0.019475685	0.0075661736	0.00079537556	0.00056669663
t	0.5597207	0.38702452	0.04677275	0.0007738961	0.0012431465	0.0013281561	0.0003053786	0.0028314316
r	0.17518374	0.77568066	0.01555924	0.009552825	0.0042657736	0.011921313	0.007823648	1.2716526e-05
a	0.35071453	0.52217156	0.02507839	0.0055647725	0.024930233	0.061040904	0.010496476	3.0995357e-06
ù	0.06669254	0.8707593	0.058850598	0.0007916155	0.0007184696	0.00072933856	0.00023465387	0.0012234781
d	0.04930925	0.8446815	0.09583035	0.0005944717	0.0009153313	0.0006510168	0.00022693277	0.0077912607
i	0.019382033	0.62445116	0.095078364	0.042432632	0.15292825	0.043162633	0.014801909	0.007763094
ì	0.0014383284	0.41922846	0.5369723	0.015824333	0.00521733	0.009535205	0.0035724994	0.008211551
r	0.00075118075	0.14498858	0.8294179	0.0056902017	0.0054222886	0.0025807205	0.0006811861	0.010468008
t	0.0055136695	0.05447124	0.2517207	0.24674276	0.33188623	0.06908542	0.027527653	0.013052342
e	0.025908323	0.08993372	0.09035953	0.22748686	0.16699784	0.29962817	0.09942658	0.00025904292
g	0.00025823663	0.0020656497	0.28349426	0.5633271	0.046696533	0.06508663	0.032764714	0.0063069123
r	0.009358598	0.01293524	0.01799091	0.7093391	0.083913095	0.1089763	0.057425596	6.112821e-05
a	0.012005253	0.05623742	0.027875302	0.63985896	0.120792754	0.120264925	0.022941364	2.4030664e-05
m	4.1415133e-05	0.00022944697	0.03469243	0.7762976	0.090024926	0.055667397	0.035363063	0.007683632
m	0.0031721378	0.0051114312	0.0049241125	0.90174603	0.06137887	0.015788913	0.007862941	1.5619162e-05
è	0.0004790154	0.010933681	0.12756094	0.7675717	0.07683864	0.012812622	0.003799976	3.4611398e-06
n	8.880553e-05	8.7791e-05	0.0030956545	0.37406626	0.5661407	0.050775755	0.004631567	0.0011134392
o	0.015656995	0.0076092742	0.0077740634	0.29757252	0.6149855	0.045732427	0.0060244305	0.004644705
t	0.0001784567	0.00030131606	0.009219572	0.25729313	0.36870992	0.29967317	0.053230785	0.0113937
è	0.002136114	0.0025356824	0.0019077645	0.21948835	0.54535156	0.21468341	0.013867659	2.9428655e-05
s	1.114549e-05	4.5048368e-05	0.010869862	0.0075854566	0.6976903	0.27051887	0.005656335	0.007623007
s	0.00064088905	0.00063119916	0.00040280257	0.08463812	0.8650337	0.040879168	0.004711483	0.0030627144
e	0.0076829963	0.010644823	0.00504584	0.19444562	0.31009063	0.33845654	0.13312091	0.00051264756
r	6.7341985e-05	5.2502688e-05	0.00027844758	0.0064429683	0.10674191	0.6178953	0.2307867	0.037734836
u	0.016070437	0.020539196	0.0031487185	0.030189943	0.07866468	0.6875329	0.16378345	7.0697075e-05
c	1.134451e-05	1.50861315e-05	0.000108944754	0.0016398164	0.032785103	0.73954844	0.20773286	0.018158404
h	0.0035407979	0.00166193	0.000137948	0.08626315	0.14135523	0.6530567	0.1139019	8.231628e-05
r	0.00025950768	0.00014424657	0.00051014614	0.015593873	0.12909585	0.80955833	0.044830654	7.342091e-06
ò	0.0010189643	0.001206516	0.0015936099	0.022850528	0.051670328	0.81581974	0.10581972	2.0501597e-05
n	8.019864e-06	4.6410723e-06	4.1849235e-05	0.004913468	0.10609443	0.7258364	0.10820341	0.05489778
u	0.011083447	0.0057481695	0.0020759539	0.0053913146	0.08889093	0.6211731	0.1371074	0.12852967
a	0.00020570723	9.6691765e-05	0.000425842	0.0004987974	0.0036970936	0.26347032	0.6453174	0.08628817
m	0.00015404825	9.820135e-05	0.00022137976	4.708626e-05	0.0004324419	0.10558205	0.868807	0.02465783
p	0.0058416664	0.0071155857	0.0016135952	0.004871678	0.0035272504	0.22137246	0.7553316	0.00032621718
ì	0.0030203988	0.0074451924	0.003997655	0.0067630983	0.0036618833	0.34146088	0.63356394	8.699954e-05
</S>	8.027625e-05	4.641905e-05	0.00019190006	0.024537899	0.14006166	0.4075779	0.3081496	0.11935429
