 	la	mia	mia	mamma	mio	padre	mia	mamma	e	mio	padre	eh	non	sono	stati	mai	in	Grecia	</S>
e	0.88654363	0.10863563	0.0024669543	0.00020196475	0.00022628104	0.000730617	0.00018778637	5.4405013e-05	8.851842e-05	9.911343e-05	0.00026757334	0.00015903925	8.306184e-05	0.00024159778	2.4411274e-06	4.5547083e-07	3.9451284e-06	6.7809874e-06	1.1161538e-07
d	0.7434701	0.15530583	0.014909181	0.0027650516	0.010646051	0.023768045	0.0055316747	0.0029983323	0.0020469776	0.0055611213	0.0053899926	0.0036239643	0.007416246	0.008406216	8.105308e-05	0.0017955722	0.00090339757	0.0006207761	0.0047603846
i	0.24063723	0.19436653	0.0035607552	0.0019631004	0.0015809604	0.19688791	0.0025234248	0.0029639981	0.015309617	0.0044361884	0.14424628	0.15147303	0.002068788	0.0020315794	0.003325135	0.0016421257	0.0032492795	0.027417824	0.00031629973
k	0.17811131	0.64591765	0.042660374	0.014638712	0.02856883	0.022275351	0.013973662	0.0064630583	0.0026781284	0.007876496	0.009968074	0.0056322785	0.0074835136	0.009237654	0.0001390741	0.0007346251	0.00043092927	0.00064299855	0.0025673194
ì	0.2009715	0.33802944	0.0060878727	0.002672284	0.0011677027	0.15911213	0.0019127827	0.0032680861	0.01741302	0.004192054	0.094485655	0.1553045	0.001331068	0.0013220226	0.0021375783	0.0008083482	0.0019610864	0.0077523277	7.063497e-05
m	0.07898811	0.66721076	0.10643752	0.015934201	0.024225375	0.018518604	0.010159413	0.0052204463	0.0034170474	0.0064440616	0.014823186	0.006024425	0.0027388397	0.014923903	0.0013140439	0.002858139	0.0020623445	0.0026981798	0.016001467
m	0.2830199	0.5120927	0.09090439	0.006970167	0.014015906	0.022031385	0.0065620756	0.002624536	0.0025851033	0.0047378084	0.032886438	0.013128188	0.0007465528	0.0013975237	0.0004291694	0.0017392215	0.00093345315	0.00016695657	0.0030284908
u	0.10977757	0.31998459	0.12753338	0.015683478	0.008058585	0.09964145	0.0066474746	0.0055135624	0.033448897	0.0071652336	0.09891045	0.13745289	0.00026593969	0.0025118224	0.005400592	0.0009467958	0.0016937274	0.019070262	0.00029328355
e	0.0004635995	0.082233615	0.58248174	0.25322396	0.02544945	0.024430795	0.0076516503	0.004393562	0.0023668332	0.00398867	0.005063518	0.0038472016	0.002300834	0.0011910581	0.00010927804	0.00018071038	0.00010003693	0.00017600582	0.00034748463
m	6.069546e-05	0.013736393	0.67330134	0.21976008	0.060332213	0.012594384	0.00595814	0.0020781439	0.000868966	0.002729705	0.0012495706	0.0010273376	0.0029252104	0.0027037552	7.872946e-06	0.00018555958	6.548377e-05	6.530784e-05	0.00034992743
