 	io	dopo	torno	vecchia	vendo	mia	casa	che	ho	Venezia	a	Venezia	e	vengo	da	vivere	qui	a	Kalimara	</S>
e	0.95725864	0.036787592	0.002563273	0.0005152062	0.0004421572	0.00037329548	0.00026781822	0.00012429761	4.3210643e-05	0.00057877705	0.00015192562	0.00036991955	0.0001679716	0.00010967772	8.3193765e-05	7.257147e-05	4.0734772e-05	2.7330172e-05	1.8898643e-05	3.3802935e-06
v	0.9294876	0.05541991	0.01142146	0.000592113	0.0011685139	0.00025824294	0.00019807009	0.0001727748	4.9015314e-05	0.00046495098	0.0001535784	0.00026060315	4.5681023e-05	3.220339e-05	3.131071e-05	3.1307754e-05	1.7975359e-05	3.0319987e-05	8.3188665e-05	8.1181206e-05
ò	0.49591926	0.23533405	0.114997245	0.038745943	0.04355381	0.00088053546	0.030251846	0.0029148	9.255077e-06	0.022141188	0.0016080221	0.0076789986	0.0031997643	0.00069670763	0.0005154249	0.0007865244	0.00060071127	0.00013575717	1.8380046e-05	1.180615e-05
d	0.009582675	0.7406525	0.24361096	0.0017335111	0.0001877524	9.880278e-05	0.00016708697	3.922786e-05	9.005443e-05	0.0014234013	0.00010284234	0.0010848144	7.168517e-05	9.278653e-05	7.4860654e-05	0.00010952639	0.00021045486	0.00021894698	4.988883e-05	0.00039827166
ò	0.0126527045	0.9699398	0.015233065	0.00038619508	0.000106206084	8.122046e-05	0.00027898097	4.512327e-06	6.450377e-06	0.0006258601	3.4333592e-05	0.00028502702	6.266948e-05	7.2780764e-05	2.7384796e-05	1.4652197e-05	2.8927889e-05	1.2325897e-05	4.362904e-06	0.00014245501
p	0.0021793873	0.8587796	0.13515416	0.00053843623	6.137297e-05	6.348599e-05	7.9114696e-05	1.1405915e-05	7.998081e-05	0.0008983519	6.9026195e-05	0.0007998902	3.9548617e-05	7.5383716e-05	6.310576e-05	8.612597e-05	0.00016433597	0.00020265477	4.30364e-05	0.0006115665
o	0.17062053	0.35689202	0.10428163	0.0778447	0.10030225	0.006890179	0.076783046	0.0071582193	0.00030299532	0.038130105	0.0060247444	0.024570726	0.00693592	0.0032215489	0.0052247033	0.0073432084	0.0055502597	0.0010225585	0.000110072404	0.0007906484
j	0.019301334	0.20001148	0.70354646	0.059631504	0.0032464757	0.0007996088	0.0012284556	0.00023515125	0.00013791081	0.0066086426	0.00027781253	0.0040909294	0.00017841709	9.529173e-05	3.7307524e-05	4.4640146e-05	8.6677595e-05	6.006393e-05	7.491533e-05	0.00030706264
u	0.09648515	0.055771925	0.19795278	0.25657678	0.08646102	0.011905643	0.10385975	0.033864565	0.00014430728	0.055735234	0.013549993	0.033536427	0.02859411	0.005517636	0.0052942233	0.009877771	0.004239844	0.0004799983	3.278989e-05	0.000119987104
r	0.005173099	0.04832659	0.82084125	0.10084034	0.005899833	0.0014085913	0.0020093338	0.00034755527	0.00015252603	0.007932505	0.00043612949	0.0056563877	0.0002822631	0.00012947507	3.8767135e-05	4.5414236e-05	9.5710144e-05	5.740722e-05	9.350265e-05	0.00023337605
ì	0.049761437	0.024341876	0.25341076	0.385967	0.09442179	0.0050598476	0.06801011	0.013202644	0.00011573505	0.046080127	0.0058809	0.028545137	0.011580693	0.0027821667	0.0024821965	0.005583989	0.002362174	0.00027564078	3.6262976e-05	9.948936e-05
z	0.0006276201	0.08746917	0.89553905	0.013379062	0.00012530352	5.704489e-05	0.00015883824	9.4194065e-06	2.1765374e-05	0.0014284479	3.61163e-05	0.00084825733	2.1871074e-05	3.1035124e-05	1.773486e-05	1.5581409e-05	3.4865487e-05	3.2826018e-05	1.2463676e-05	0.00013363293
o	0.013289592	0.10268251	0.788184	0.050648324	0.013598792	0.0016294033	0.0065287114	0.0002725308	0.0005108917	0.0071076355	0.0007785051	0.00512249	0.0004311905	0.0007125393	0.00091452646	0.00064301724	0.0007139929	0.00042649105	0.00015165716	0.0056531955
v	0.00025924837	0.0023350841	0.29264688	0.6590209	0.016521048	0.0033687945	0.004255892	0.0006106641	0.00045913074	0.010899178	0.0008004695	0.0068866494	0.0004717881	0.00024169676	7.3807605e-05	7.236375e-05	0.00013745841	8.601378e-05	0.00033472755	0.00051823497
e	0.00311695	0.0021241466	0.049698617	0.7298145	0.060735546	0.009393704	0.047781203	0.015069935	0.00011071601	0.024809185	0.008838633	0.019162131	0.013639373	0.0035809218	0.003334258	0.006075185	0.0023319	0.00030743278	2.5027392e-05	5.055002e-05
k	0.0001024516	0.00023818416	0.05239852	0.82172996	0.0730598	0.013226927	0.010704477	0.0025725951	0.00071851554	0.010391037	0.002402672	0.008920696	0.0015467185	0.00058599864	0.00012356124	0.0001274158	0.00024152537	0.00012746101	0.0004672176	0.0003142589
k	0.0017035572	0.0013608157	0.024754282	0.8997108	0.028380385	0.0017625571	0.018265551	0.0041501014	1.34692045e-05	0.0076406626	0.0015351744	0.0043627704	0.003395675	0.00060977205	0.00059550354	0.0012094576	0.00048092252	5.185707e-05	4.1313024e-06	1.2599743e-05
i	0.011865487	0.0045722853	0.14015344	0.73642814	0.041486725	0.0028590127	0.011319537	0.0029827144	0.00031828578	0.016404148	0.0022387614	0.017332034	0.0029020421	0.0015767871	0.0015332657	0.0031728612	0.0020875952	0.00060019386	7.6022516e-05	9.062194e-05
a	0.0001137631	0.00019043287	0.03398114	0.83606684	0.0723816	0.014635764	0.01103171	0.0048638615	0.0007401174	0.008409138	0.003821736	0.007645688	0.0020854452	0.0009869672	0.0004192731	0.00042612432	0.00063593657	0.00047715986	0.0003937245	0.0006935796
r	1.7676934e-05	6.0227656e-05	0.015615655	0.9029464	0.052152257	0.0068919184	0.0034223655	0.0009601768	0.0009325218	0.00515857	0.0016039877	0.0061004357	0.0006134082	0.00053563813	0.00023427079	0.0003135622	0.00069662154	0.0006197579	0.0007731762	0.00035139444
è	0.0027602399	0.0035149702	0.03377786	0.51841444	0.34271312	0.013057981	0.026895331	0.007216971	0.0006044465	0.019227864	0.007691039	0.01589454	0.0024721	0.0012197631	0.0008872282	0.001361123	0.00079595187	0.0007026053	0.00063811714	0.00015439946
d	0.00070087134	0.003207154	0.17016214	0.72158426	0.020418808	0.0040170443	0.009167236	0.0002901076	0.00086224754	0.04464575	0.0009149794	0.017825603	0.0004334467	0.00064372696	0.00033682835	0.00022878467	0.00045276302	0.00044167583	0.00034763708	0.0033190385
