 	i	piccoli	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	prima	di	mangiare	</S>
a	0.9205037	0.0588327	0.0038895959	0.0022504	8.307147e-05	0.00081082806	0.00039790355	0.0006018613	0.0037183587	0.003856575	0.0007282328	0.001342082	0.0021912367	0.00050246884	0.0002865609	4.3796485e-06
k	0.885335	0.020093895	0.004390122	0.025021307	0.00020439038	0.0025691623	0.00037301623	0.00038983466	0.013188987	0.035475697	0.0005538216	0.0013285992	0.010123251	0.00057617895	0.00020392153	0.00017266322
è	0.43267664	0.4757156	0.017800696	0.00010770752	0.000104839186	0.0041880696	0.00085404725	0.00084204145	0.019095376	0.028690604	0.0047163153	0.0019558028	0.00983923	0.0016564194	0.001661257	9.5371535e-05
c	0.33851093	0.18096894	0.004945893	0.034996167	0.0036555778	0.034	0.0063466015	0.007201813	0.068446934	0.121955216	0.004333708	0.005411721	0.16800967	0.011376757	0.0027788843	0.007061198
c	0.8215496	0.11584502	0.0021023676	0.0017652441	0.00025953335	0.019118438	0.00038218737	0.0004148296	0.013680243	0.011399779	0.00021299458	0.0002456781	0.012070861	0.00021397855	9.012017e-05	0.00064910605
i	0.3157543	0.26985237	0.014730391	0.0014324216	0.00019687063	0.22745518	0.0013195677	0.0015748758	0.054837797	0.06928175	0.0012471179	0.00083426246	0.039188754	0.0012467272	0.00043189494	0.0006156877
a	0.06745831	0.9087386	0.0125969285	0.0008356285	0.00029835428	0.0005753458	0.0018536188	0.0008259081	0.0015378036	0.0023452349	0.0007040826	0.00049206073	0.0008960784	0.0003127934	0.00030201202	0.00022724955
a	0.005624541	0.6159326	0.27194357	0.04703724	0.004917072	0.014280043	0.0066153817	0.0044812057	0.0065249614	0.010117224	0.0015832741	0.0022610195	0.004540623	0.0013463607	0.0007637515	0.002031097
r	0.002042891	0.32580534	0.42061824	0.14676699	0.006813336	0.02458902	0.0073602386	0.0071408087	0.015670089	0.02094756	0.0026253436	0.0046790945	0.009554414	0.0021063397	0.0010232375	0.0022570868
è	0.019868331	0.10917343	0.27036306	0.0013643035	0.0005799827	0.016880907	0.0015037641	0.0012123898	0.18174285	0.2222822	0.01663248	0.0055218954	0.13547803	0.0068378337	0.010271276	0.0002872081
