 	vado	trovando	un	forno	che	fa	pane	buon	e	non	so	dove	è	</S>
i	0.9626166	0.03570914	0.0011012277	0.00015165618	5.9355552e-05	0.00010786985	0.00014753653	4.3539818e-05	2.5238043e-05	6.522449e-06	1.3101343e-05	1.5957456e-05	2.1433316e-06	1.1264042e-07
p	0.91949815	0.076874904	0.0010714643	0.00037299475	0.0003179158	0.0006521613	0.0006485195	8.752024e-05	6.3771266e-05	0.00011932404	6.797589e-05	7.1515715e-05	4.7834357e-05	0.00010602107
à	0.026593598	0.8501665	0.023260584	0.07143607	0.0027801213	0.011308995	0.0020984677	0.004001707	0.0046964306	0.0001447741	0.0022999228	0.0010749452	7.090627e-05	6.701016e-05
o	0.80113375	0.17878455	0.0037773827	0.002455656	0.0005860406	0.00062791543	0.0017428494	0.0009070158	0.0009089742	0.00094895076	0.000994197	0.0011494785	0.0005114777	0.005471772
v	0.012984028	0.9017723	0.039436996	0.023209952	0.0023546806	0.0037803897	0.006223804	0.002172977	0.0014698427	0.0020364365	0.000946974	0.0007329664	0.0003332266	0.0025453903
r	0.0025093642	0.76454735	0.11818294	0.09513017	0.0036593024	0.00976772	0.0018074531	0.001603601	0.0010738268	0.00015459958	0.00085400353	0.0005897102	7.422666e-05	4.5866775e-05
ì	0.03960318	0.80852497	0.070201896	0.06153254	0.0041715535	0.0061678914	0.0034676825	0.002204908	0.0016915326	0.00034307703	0.0005884452	0.0012683463	0.00014480017	8.920123e-05
s	0.118882686	0.23650265	0.41935512	0.15938696	0.004380706	0.006463388	0.012409822	0.008819312	0.006324445	0.0038779087	0.0049589467	0.0029582432	0.0022914228	0.013388367
k	0.0014300036	0.27312994	0.5847184	0.11247931	0.005131061	0.0039325194	0.0038661645	0.0030965263	0.0015208038	0.0028214043	0.0039254637	0.00072714954	0.0011076382	0.0021135968
o	0.013263223	0.20866685	0.35716927	0.3468399	0.019415112	0.025512509	0.011897118	0.0057733348	0.0031148577	0.0014388574	0.003175399	0.00232983	0.0005875719	0.0008162188
n	0.000110604895	0.0029433314	0.5410023	0.41616789	0.020629289	0.01566837	0.0019415162	0.0006629051	0.00026256114	0.00022625044	6.7185654e-05	0.00011307804	5.2780808e-05	0.00015195328
t	0.00052232767	0.015395279	0.28713346	0.6302233	0.031367995	0.018685725	0.0060144756	0.0050016916	0.00329895	8.408527e-05	0.0007573985	0.0014527851	5.0897484e-05	1.1726914e-05
a	0.0061357724	0.05788503	0.11355256	0.7104519	0.015139634	0.026803505	0.01453082	0.021375204	0.019795883	0.00021283707	0.004365482	0.009598159	9.929931e-05	5.3863234e-05
n	2.9952218e-05	0.000775241	0.23394229	0.6853935	0.053404238	0.022317573	0.0019858473	0.00093015603	0.00035631828	0.00037709027	0.00012474522	0.00017219338	8.2412254e-05	0.000108367196
a	0.00093476137	0.012417404	0.083463445	0.8289488	0.04044266	0.025016477	0.0038561278	0.0025195365	0.0014232843	4.2043022e-05	0.0003007215	0.00059347274	3.189652e-05	9.30745e-06
f	1.4574948e-05	0.00024322691	0.08235326	0.6532625	0.20319842	0.05658416	0.002944865	0.0005797932	0.00017729391	0.00031016563	5.9020666e-05	0.000102827114	8.5399486e-05	8.453159e-05
u	0.0008418199	0.0051706345	0.014304682	0.8844323	0.053663053	0.037371356	0.0020757199	0.0011068839	0.0004962334	4.2759213e-05	0.00025536944	0.00020102832	2.158753e-05	1.6495114e-05
r	1.0028675e-05	8.0254154e-05	0.020644682	0.3235503	0.48296702	0.1637089	0.0063550356	0.0013934509	0.00035972186	0.00042868027	8.4401974e-05	0.00017251234	0.00012778357	0.000117269185
n	0.012440619	0.012875409	0.004526621	0.48643005	0.21923196	0.24244837	0.0144439135	0.004015324	0.0015535366	0.00031276338	0.0007251122	0.0006895302	0.00018579653	0.000120883844
o	0.029513426	0.009883374	0.009827536	0.38540572	0.26324052	0.24787998	0.032653403	0.011282356	0.0043001054	0.0012167712	0.0011680858	0.002590637	0.0007675105	0.0002705725
k	8.720241e-06	0.0001080246	0.014981234	0.16174781	0.5534031	0.25397843	0.010125304	0.0024759264	0.00064164866	0.0012933661	0.00030177398	0.0003495537	0.0003701923	0.00021491689
a	0.00030650027	0.0018762136	0.002018025	0.5651547	0.14816771	0.26146084	0.013548604	0.0051489435	0.0011634021	0.00016758734	0.0006162193	0.00027710493	5.453845e-05	3.9592745e-05
k	3.5481437e-06	8.331331e-06	0.0010117067	0.01397372	0.42534083	0.5215263	0.0315515	0.005128623	0.00067662256	0.00041570596	8.0533966e-05	0.00013975066	9.633884e-05	4.653704e-05
à	0.0005387088	0.0017999139	0.00114243	0.1260258	0.15970218	0.6366272	0.054280825	0.014707648	0.0029781966	0.0003775146	0.0011245005	0.00054191233	0.00011053888	4.2656055e-05
n	3.8660375e-05	0.00040198016	0.02585141	0.055656187	0.071501	0.5036612	0.23740447	0.0762695	0.012217073	0.004927865	0.0027374027	0.001625456	0.0019531513	0.0057546413
n	0.0022474453	0.0031471206	0.006258104	0.1285558	0.16017912	0.41012505	0.16567579	0.07829329	0.012055175	0.009326932	0.012013194	0.0011524052	0.0023082912	0.008662357
i	0.049358014	0.024107123	0.02814205	0.14476101	0.0865318	0.3129263	0.18919362	0.10009417	0.024411675	0.008471222	0.013127619	0.0060849204	0.005547333	0.0072432086
t	7.2443804e-06	1.168335e-05	0.0003947343	0.0010637629	0.076758936	0.41061637	0.3445823	0.12794395	0.025205936	0.007674682	0.001869927	0.0021211714	0.0014192754	0.00032997143
o	0.00088548014	0.0013497275	0.0005528029	0.009390219	0.028089786	0.3044702	0.3203517	0.2506243	0.07437082	0.0005747989	0.004954918	0.0042591705	0.00011467049	1.1437663e-05
