 	i	genitori	non	è	che	li	dimentichiamo	mai	</S>
u	0.92133	0.07525584	0.0027912844	0.00033914475	7.787901e-05	0.00018658309	1.8792824e-05	4.4249794e-07	1.4187934e-07
g	0.7789294	0.11379092	0.0846593	0.005907427	0.0015043552	0.0042811856	0.00038368226	0.003646984	0.0068968
e	0.5877157	0.2828148	0.0020569838	0.0014725884	0.0122103235	0.0077807494	0.10551702	0.00016142086	0.00027044432
n	0.23721418	0.68863386	0.061338264	0.0030884433	0.0015157459	0.0021478892	0.00055249996	0.002209001	0.0033000703
i	0.3907116	0.5857685	0.004510485	0.0024787036	0.0037882938	0.0029881257	0.009605049	6.795279e-05	8.129906e-05
t	0.0237314	0.86580026	0.100694634	0.0050671254	0.0006723694	0.0009171704	7.94468e-05	0.0012646689	0.0017730158
ò	0.38137624	0.51687676	0.023366002	0.016586367	0.022448182	0.010575524	0.026433779	0.0010891738	0.001247914
r	0.039753307	0.5741355	0.16043833	0.07327859	0.01363822	0.01071178	0.0025926481	0.033479925	0.09197173
u	0.0667596	0.27928954	0.14607485	0.290188	0.031687517	0.09241574	0.010707871	0.019829446	0.063047364
e	6.851771e-05	0.035966612	0.7191944	0.21352977	0.022539249	0.0050842585	0.0005091189	0.0015137534	0.0015943368
n	3.40813e-05	0.009081745	0.5425224	0.33224794	0.09685966	0.016899746	0.00052409916	0.0010465019	0.00078380865
è	0.018076288	0.01808491	0.028593931	0.16458218	0.6683382	0.045610163	0.056098245	0.00025957567	0.00035660868
n	0.0027275444	0.061093982	0.11879383	0.23541085	0.2996113	0.15627882	0.005790178	0.0436474	0.07664605
u	0.00645252	0.007875618	0.013681823	0.2141218	0.5175735	0.20121385	0.010369773	0.009149522	0.019561559
s	2.3321163e-05	0.00081859675	0.05171629	0.087438524	0.4750381	0.35358542	0.017917436	0.008622074	0.004840135
a	0.011408771	0.0018818825	0.0023910776	0.010011638	0.34671202	0.33732724	0.28997344	0.00013541662	0.0001585311
l	2.831841e-05	0.00047785183	0.022176614	0.01603864	0.10287999	0.7265592	0.11964077	0.009252527	0.0029461011
l	0.031163178	0.002770792	0.0010083292	0.0018735266	0.052727602	0.20225823	0.7078031	0.00015598055	0.00023941697
i	0.012556251	0.00706748	0.002314379	0.003610769	0.12988633	0.115752675	0.7285939	0.00013397887	8.4316205e-05
m	5.2061987e-05	0.0010361224	0.009706297	0.009614464	0.09681867	0.29004732	0.49561208	0.069689795	0.027423244
o	0.0018802972	0.0010834855	0.0002285057	0.00072407763	0.05104614	0.09292493	0.85205764	2.8038316e-05	2.6855194e-05
n	1.0400743e-05	0.00021819156	0.00049011194	0.00043741206	0.011642002	0.036544777	0.92293906	0.022476355	0.0052416017
ì	0.00197815	0.0039023943	0.00050661823	0.000512726	0.018135838	0.012415771	0.96109694	0.0011304985	0.00032103143
s	1.8704408e-05	0.0008146374	0.026059028	0.019940693	0.020188369	0.16350318	0.428757	0.23067674	0.110041626
o	0.003887859	0.0052384334	0.007601398	0.011021658	0.028511457	0.13747858	0.5084571	0.14544511	0.15235846
m	1.9330064e-05	0.00011360877	0.00021051183	0.00051879487	0.0015118871	0.005284659	0.048137177	0.8470011	0.097202964
e	0.0009332613	0.00038939196	4.6778106e-05	0.0003021292	0.012029955	0.008977316	0.9768792	0.00035549747	8.648051e-05
m	3.9203176e-05	0.00015563586	6.3083666e-05	9.276529e-05	0.0019400393	0.0024159842	0.037532594	0.8458016	0.11195902
a	0.00042667618	0.00038153562	9.987009e-05	0.00076674594	0.0139764715	0.008090388	0.9760054	0.00022415677	2.8859906e-05
i	6.635871e-05	0.00026240724	4.5260393e-05	8.082592e-05	0.003235173	0.0029819533	0.09646738	0.76431465	0.13254592
</S>	0.00018278579	0.00044262732	8.2101724e-05	0.00011102993	0.0013533891	0.0015675607	0.012408937	0.86653805	0.117313445
