 	i	bambini	piccoli	non	si	vestono	da	soli	</S>
t	0.97747487	0.0141463	0.0067198803	0.00080445263	0.00038744105	0.00027295417	0.00015396751	3.7879436e-05	2.191333e-06
a	0.9955941	0.0007652118	0.002048313	0.000352966	0.00030851518	0.0004303089	0.00027647504	0.00021413209	1.01078485e-05
p	0.96418154	0.0264071	0.0033871785	0.0040059322	0.001187911	0.00018775952	0.00019150604	3.5511952e-05	0.00041560878
e	0.9108714	0.0007831564	0.03595646	0.0010475394	0.0017660017	0.02070331	0.0048226714	0.02379033	0.0002590998
d	0.8877838	0.052220237	0.020439688	0.026292928	0.0073197647	0.0015171092	0.0011208471	0.0002577786	0.0030478826
ì	0.8006418	0.0072452216	0.10652382	0.0039759874	0.0059335167	0.027477175	0.016159331	0.030300539	0.0017426116
a	0.3873053	0.28022054	0.044635918	0.06424761	0.05084894	0.014812366	0.015584823	0.007186527	0.135158
m	0.04149138	0.18828279	0.23757406	0.23559467	0.19583802	0.038812768	0.031990524	0.0036091611	0.026806641
i	0.20468596	0.0042618206	0.53710663	0.010497549	0.020598413	0.10220589	0.023636613	0.09627992	0.0007271353
n	0.00885985	0.14702691	0.66833407	0.1331998	0.028491935	0.009403474	0.0018680728	0.001307193	0.0015086305
c	0.09327353	0.0070273294	0.8465696	0.014048328	0.008743601	0.015856506	0.0033850947	0.010721582	0.00037444843
i	0.086978234	0.0021759276	0.8629803	0.0023534724	0.003010361	0.033838734	0.0017398391	0.006914035	9.008244e-06
à	0.012460576	0.011104669	0.20633838	0.16219953	0.16897444	0.2499072	0.028857313	0.15211311	0.00804478
e	0.021808526	0.02477402	0.20258395	0.15653817	0.35652447	0.13549663	0.034963626	0.009386455	0.05792417
n	9.774052e-06	0.015496495	0.07456586	0.41654035	0.43382466	0.042506386	0.012262859	0.0012184754	0.0035751662
i	0.08093316	0.0050357003	0.07668051	0.1078023	0.23672885	0.4152534	0.022530444	0.054056283	0.0009793267
n	6.348486e-05	0.013101656	0.0071327602	0.3039865	0.45331106	0.19911923	0.016874421	0.003692277	0.0027186407
d	0.07646172	0.0026834558	0.023898456	0.028271446	0.1292758	0.6624639	0.026810067	0.049351014	0.0007841818
ì	0.08721583	0.030133454	0.07844968	0.014622243	0.057845335	0.60076624	0.047351092	0.080204286	0.0034117894
n	0.0001934	0.025757728	0.020446068	0.062977344	0.19742733	0.5271921	0.083757944	0.028847672	0.053400423
n	0.008079544	0.0052620745	0.014480072	0.06050742	0.3515639	0.46328786	0.058050793	0.007925924	0.030842472
u	0.14236842	0.004205574	0.0048606577	0.0052126287	0.0539018	0.2262852	0.15022646	0.18852785	0.22441143
t	0.00012928099	0.0028328719	0.00025550052	0.023068951	0.06653759	0.17910682	0.4685763	0.16769572	0.091797
t	0.014544538	0.0026178383	0.0037150576	0.003116597	0.012738831	0.3686372	0.18252937	0.4119487	0.000151805
e	0.013627905	0.0032898455	0.00934416	0.002002795	0.009542644	0.25099054	0.13053422	0.5803803	0.00028753426
m	5.7352754e-05	0.0015422277	0.00012416084	0.009772841	0.02772076	0.05365542	0.27627334	0.5627549	0.06809903
a	0.00061456586	0.00020189107	0.0006215961	0.00022620842	0.00365271	0.28398868	0.19237566	0.51826733	5.1331834e-05
n	8.003601e-06	0.00017750272	3.678277e-05	0.00094186474	0.005970313	0.023802968	0.10109313	0.851566	0.01640344
i	0.016021337	0.0013317028	0.0061906404	0.00038573457	0.0014048907	0.0691281	0.021715084	0.8831629	0.0006596073
c	2.138813e-05	0.00060849823	4.267283e-05	0.0047076046	0.014010623	0.010811347	0.07948486	0.82611734	0.06419568
h	1.9782763e-05	5.6975928e-06	1.813197e-05	6.131159e-05	0.0012203741	0.029973144	0.2568059	0.7110154	0.0008802978
ò	3.3710016e-06	6.227056e-05	6.1312276e-05	0.0001100277	0.00094285386	0.038574934	0.019357981	0.9408199	6.7294386e-05
t	8.341328e-05	0.0015510224	0.0004724308	0.009181414	0.014921553	0.055600904	0.059493624	0.8037967	0.05489895
t	0.031127403	0.06270301	0.018881606	0.069514416	0.05003948	0.0921841	0.06061409	0.55526286	0.059672974
o	0.33532685	0.023924343	0.03589883	0.019462623	0.035205837	0.10461032	0.07695538	0.3023154	0.06630041
</S>	0.00021513412	7.975894e-05	4.1636602e-05	0.0007291966	0.0037930668	0.0037109468	0.037720237	0.36452147	0.5891885
