 	se	aveva	visto	le	nuvole	le	nuvole	avrebbe	capito	che	stava	per	piovere	</S>
a	0.79190105	0.19501434	0.010714552	0.0010188726	0.00061017816	0.0002834568	0.00020125549	5.970529e-05	8.685544e-05	4.0253555e-05	2.094538e-05	2.1915344e-05	2.6297135e-05	2.342324e-07
n	0.8491692	0.14116263	0.003842517	0.00046023607	0.0015654378	0.00045817776	0.00069157715	0.00035259235	0.00038526938	0.00034980875	0.00011236003	0.00016785128	0.00024763957	0.0010347109
ì	0.014074317	0.8443484	0.100124136	0.0024419834	0.020619815	0.0013642018	0.011461539	0.003048072	0.0013921142	0.00011085579	0.0005725618	9.113419e-05	0.0003452843	5.626887e-06
c	0.0030505478	0.92241734	0.027764332	0.0026041954	0.0032036304	0.0013386036	0.002999684	0.003939402	0.002424064	0.0017410546	0.0057384744	0.0017140931	0.0035812093	0.017483424
h	0.03406903	0.9159758	0.04331096	0.001760677	0.0020964944	0.00023381649	0.0011603441	0.00012501028	5.207488e-05	1.0346755e-05	0.00042238078	5.493281e-06	1.0622753e-05	0.0007670519
e	0.038893007	0.80638075	0.050780036	0.0037511704	0.025184972	0.0031420102	0.032244217	0.019163152	0.0025715176	0.00012425089	0.017309459	6.921304e-05	0.0002537214	0.00013248519
t	0.0036535065	0.19463147	0.7156194	0.038718108	0.033908967	0.0013411358	0.0062060165	0.0045979964	0.00021916606	6.325758e-05	0.00085306895	5.11313e-05	2.5997999e-05	0.000110858215
o	0.0062552304	0.20189986	0.6657446	0.06490608	0.03866416	0.004004462	0.008452662	0.003878209	0.0034449256	0.00029749624	0.0011287222	0.00023817774	0.001080217	5.2113915e-06
r	0.012319457	0.027975889	0.6396436	0.26154563	0.05488054	0.0009104612	0.0014312983	0.00077626435	0.00013936858	3.319389e-05	0.000100631485	1.4692578e-05	7.30679e-05	0.0001558131
ì	0.017877284	0.049180802	0.29473606	0.12446629	0.35041988	0.015066017	0.0840836	0.029865585	0.018985424	0.001577339	0.0073107006	0.001568212	0.004803344	5.9455582e-05
s	0.005333788	0.014012011	0.285126	0.38569155	0.2789924	0.0024371794	0.012697706	0.0068443813	0.000772002	0.00022582602	0.0043395143	0.00017263781	0.00046501655	0.0028899747
o	0.031470455	0.01707091	0.41819748	0.3035875	0.16863962	0.014671539	0.015333613	0.0029213214	0.004384919	0.0017661989	0.0062763724	0.0007952134	0.0018289454	0.013055983
n	0.00034662767	4.168867e-05	0.008038533	0.657963	0.3088861	0.0081808865	0.009585641	0.005206384	0.00059185975	0.00016546865	0.00047375	5.6261695e-05	0.00011498859	0.00034882035
t	0.0038239062	0.0033952068	0.041841343	0.26995656	0.6011359	0.034634672	0.02647471	0.00772493	0.006273727	0.0005236497	0.0013997188	0.0004093376	0.0023853795	2.0945505e-05
a	0.0025711276	0.013323266	0.07739829	0.16707288	0.3549036	0.04443656	0.09047422	0.090077326	0.04805664	0.005056508	0.07821093	0.0068123587	0.021566153	4.0145413e-05
t	0.00025004614	9.879572e-06	0.0019588866	0.39568597	0.5270736	0.04577808	0.017635377	0.008535462	0.0014595583	0.0005087542	0.00037760453	0.00015676973	0.00040741946	0.00016258466
