 	le	melanzane	devono	girarsi	dopo	le	cucini	</S>
e	0.96004033	0.03670001	0.0025554837	0.00034241687	0.0003387363	2.1309286e-05	1.59743e-06	7.416299e-08
m	0.69876295	0.06347966	0.18969445	0.0132201	0.022421334	0.0006603768	0.0036244185	0.00813664
a	0.03646187	0.9091698	0.009134648	0.025633393	0.014231337	0.0053117806	3.7923768e-05	1.9239258e-05
r	0.5624711	0.4033626	0.013289232	0.0047503235	0.015010124	0.00025044085	9.149347e-05	0.00077467656
a	0.021989426	0.9419747	0.009405796	0.0073445905	0.018257746	0.0009429593	4.1394564e-05	4.349339e-05
n	0.07981748	0.8652855	0.030778924	0.003975163	0.012483422	0.0002721865	0.0012048929	0.0061824303
g	0.010847181	0.96741164	0.007940601	0.001747102	0.011688724	0.0002656836	4.86918e-05	5.030864e-05
i	0.13087283	0.8239123	0.028272236	0.007661916	0.0066880505	0.0013306391	0.00088840665	0.00037358698
à	0.058714576	0.8891177	0.026955385	0.016236996	0.0034670583	0.0015289794	0.0017596054	0.002219659
n	0.5437829	0.2178186	0.13015544	0.025644733	0.046411477	0.0015913548	0.0053137485	0.029281694
e	0.10688357	0.6040958	0.17331271	0.056357104	0.040796716	0.006027762	0.0073347823	0.0051915497
è	0.0007351733	0.1307029	0.6875985	0.122013375	0.0325181	0.0032972777	0.009165939	0.0139687285
n	0.0020325675	0.0050453185	0.89617515	0.024119996	0.055908002	0.00034207062	0.0026098022	0.0137670925
e	0.007546198	0.01760544	0.732009	0.17261076	0.045082565	0.011611267	0.008857748	0.004677027
s	7.3444935e-05	0.0013757064	0.3376488	0.62076294	0.014606626	0.0042466293	0.0128273675	0.008458411
e	0.005606485	0.022912698	0.40138727	0.36981758	0.19445097	0.005137563	0.00041637267	0.00027101638
g	2.3013723e-05	0.00051663705	0.19542171	0.7781108	0.019464182	0.00191277	0.0032789723	0.0012718607
i	0.011837754	0.021557258	0.0527292	0.6301535	0.26786348	0.014718476	0.00058966223	0.00055068126
r	1.3354367e-05	0.0002652754	0.055289827	0.9056573	0.030665321	0.0031927328	0.0036327897	0.0012833306
è	0.019514283	0.043532513	0.013612348	0.27251193	0.642919	0.0066717463	0.000519747	0.0007184729
t	0.00016018626	0.0009570533	0.0455745	0.34922862	0.57345796	0.004005306	0.0065034456	0.020112962
s	0.0037277935	0.004210503	0.022713017	0.6607187	0.20978731	0.008483949	0.0373013	0.05305741
i	0.037562717	0.033038963	0.021491565	0.2890968	0.5421517	0.043427445	0.015818726	0.017412102
d	4.0788706e-05	0.00025258012	0.0029420317	0.6079268	0.056251038	0.18289796	0.11136447	0.038324278
ò	0.01985229	0.029058674	0.008104748	0.09847377	0.8100159	0.033812743	0.00040855052	0.00027335947
p	1.2278598e-05	8.093989e-05	0.0121628875	0.06631371	0.8785977	0.013188206	0.011037553	0.018606795
u	0.006117757	0.0054919086	0.008072953	0.5547957	0.24497053	0.0885946	0.049601093	0.04235552
e	3.6287343e-05	7.533231e-05	0.0012738513	0.06726102	0.051281184	0.55118614	0.26234564	0.06654058
m	5.374378e-05	8.738674e-05	0.0008921773	0.039467536	0.030380607	0.6534319	0.24009961	0.035587084
a	0.011582571	0.008159849	0.0026438602	0.0555921	0.40382817	0.5149617	0.0027578715	0.00047386385
r	1.02744825e-05	3.154777e-05	0.00050133467	0.017900903	0.031389304	0.66745126	0.25186428	0.030851154
è	0.07319042	0.11621402	0.01948866	0.021230148	0.4288577	0.33895913	0.0015229917	0.00053689454
i	1.3509794e-05	3.7990103e-05	0.006245368	0.08313993	0.17233214	0.23058878	0.37835395	0.12928836
</S>	7.719836e-06	4.6591363e-06	0.00017698313	0.0014592547	0.0055794623	0.35217196	0.57735455	0.06324548
