 	stavo	al	telefono	e	mia	sorella	non	la	è	sta	e	dorme	</S>
e	0.7831287	0.20458533	0.0107839275	0.00057653076	0.00043495672	0.000117774056	7.536562e-05	0.00018117452	5.565163e-05	2.4925148e-05	3.2127824e-05	3.0438136e-06	5.3536746e-07
s	0.762439	0.1483423	0.062401544	0.0033820376	0.0058490457	0.00676069	0.0028649545	0.004327318	0.0015406082	0.00024213397	0.0003373416	9.455428e-05	0.0014184433
t	0.7867275	0.08319263	0.118431754	0.0044012005	0.00019046005	0.0038552317	8.9735775e-05	0.00029328506	7.164273e-05	0.0005390219	0.0004873885	0.0017099754	1.02482e-05
è	0.9386117	0.019554567	0.039625484	0.0010159604	0.00015772408	0.0005223637	4.8444723e-05	0.00023671208	3.4552515e-05	7.360294e-05	0.000111426205	4.5310762e-06	2.88099e-06
o	0.53846365	0.20300844	0.21369183	0.0017047509	0.005637263	0.00052833493	0.0016444514	0.0013933829	0.0017433655	0.002982813	0.0023529925	0.0034152358	0.023433499
s	0.15854001	0.7466853	0.07870861	0.005723801	0.00433915	0.0009699224	0.0013576004	0.0020926152	0.00047787308	0.00022192165	0.00036165357	5.41748e-05	0.000467399
t	0.03511063	0.1966792	0.75470096	0.0068224147	0.0002555895	0.0031381114	8.9089146e-05	0.00024596753	7.042251e-05	0.00039014316	0.00038851655	0.002087128	2.1819329e-05
o	0.14248084	0.16841392	0.5825075	0.03536648	0.00044854067	0.028783856	9.2944e-05	0.0014145067	6.6687615e-05	0.007890358	0.013506645	0.01901938	8.382833e-06
t	0.0027668376	0.40281215	0.5150297	0.062441893	0.005343789	0.0055911597	0.0020736633	0.0025460706	0.0006312358	0.00017878508	0.00031960398	0.0001341811	0.00013092626
e	0.0035940043	0.022607615	0.962502	0.00654677	0.00014403669	0.0020298671	4.0107665e-05	0.00018340236	2.5172569e-05	0.00031534792	0.00045003934	0.0015553205	6.2471463e-06
l	0.0007538122	0.09190554	0.7662233	0.11819467	0.011324467	0.0048075607	0.0026037083	0.0026161994	0.0009613214	0.000101636724	0.0002574081	5.9884347e-05	0.00019053141
è	0.0032926318	0.0051502306	0.93417525	0.04239077	0.00045271768	0.009659539	0.00016076009	0.00062809524	0.00012502755	0.0010213549	0.0008435068	0.0020490931	5.100681e-05
f	0.0018340809	0.02244618	0.9435599	0.020747587	0.007076163	0.0002302954	0.000474487	0.00043488562	0.00053078204	0.0003383351	0.00043837653	0.0006484751	0.0012404983
o	0.0029470099	0.01503428	0.9512824	0.016826933	0.008490092	0.00079584063	0.0007474926	0.0007503406	0.00062969624	0.00096865615	0.00039404538	0.00038937756	0.00074377714
n	5.105755e-05	0.001314735	0.027282111	0.8019072	0.11631655	0.023717297	0.013324978	0.008789932	0.0038436865	0.00082773756	0.0011455179	0.0005258185	0.00095344003
o	0.0037695596	0.002095892	0.079841964	0.8006053	0.014194972	0.08035851	0.00048570024	0.0020654714	0.00027675368	0.0031122384	0.0024848778	0.0106485505	6.0161667e-05
e	8.318547e-06	0.00019140267	0.0029908651	0.63785416	0.22545384	0.11511366	0.0098614115	0.0053130463	0.001948364	0.0003808735	0.000432093	0.00025934298	0.00019263325
a	9.359649e-06	0.00017985185	0.0014377853	0.5286501	0.3512988	0.08143547	0.01739806	0.012262831	0.0056104744	0.000703649	0.00070659403	9.342024e-05	0.00021356357
d	1.07786955e-05	0.00016310437	0.000588347	0.27335966	0.5381039	0.12293761	0.03146727	0.020948172	0.009883869	0.0012481656	0.00094356394	8.6673004e-05	0.0002589002
r	0.015414178	0.002063913	0.0346913	0.088950336	0.037753057	0.7243915	0.0066378745	0.014930576	0.0034263548	0.019464044	0.011714753	0.039816577	0.0007455626
e	0.01631146	0.0042129676	0.04905107	0.08258213	0.030125309	0.6842268	0.010932568	0.03050755	0.0033099006	0.0380597	0.025558216	0.024917351	0.00020498838
