 	quando	venne	arrivò	Giovanni	Anna	ancora	aveva	di	cucinare	</S>
m	0.7240508	0.2628678	0.011472432	0.00072446	0.0003311437	0.00026196922	0.00017865242	9.6093085e-05	1.09246e-05	5.64548e-06
ò	0.9215243	0.044468753	0.012322539	0.00953488	0.011130395	0.0004579514	0.0003464637	0.00014056526	7.384105e-05	1.9363928e-07
t	0.9891398	0.009987305	0.00044632496	0.00013976656	0.00011662119	7.6377255e-06	4.6975776e-05	1.7413924e-05	1.20738505e-05	8.608379e-05
t	0.986267	0.0066790506	0.0020535316	0.0038094863	0.0008039066	6.917951e-05	0.00013488733	0.00010860581	1.22622205e-05	6.2211024e-05
i	0.194988	0.3381164	0.123043545	0.13334347	0.20203587	0.002761118	0.0033258658	0.001963105	0.00037394304	4.865937e-05
ì	0.10831764	0.74077535	0.12518717	0.021210872	0.0033700725	0.00017868192	0.00041056785	8.1607766e-05	3.636401e-05	0.00043169849
r	0.04499789	0.91282165	0.038008925	0.0013283787	0.000566609	5.87705e-05	0.0006480239	0.00027305252	4.12191e-05	0.0012554338
t	0.029098848	0.31883594	0.29091564	0.28022105	0.0613339	0.0035473765	0.003937695	0.0061416747	0.0015639217	0.004403983
e	0.023133991	0.12017751	0.27114078	0.29905665	0.24366266	0.004876049	0.02086238	0.009811918	0.007177006	0.000101093785
è	0.0005807941	0.1780135	0.68516237	0.11986748	0.014494474	0.000492997	0.00093214284	0.0001768941	3.8829843e-05	0.00024061564
t	0.0016260975	0.4465792	0.523675	0.022050012	0.001523503	5.570303e-05	0.0018593256	0.00058403146	7.969182e-05	0.0019674404
t	0.0020417843	0.044654276	0.6766703	0.24944617	0.020161051	0.00087718794	0.0016004889	0.002433591	0.000705747	0.0014093667
a	0.005543951	0.021138215	0.45161545	0.2971992	0.1713343	0.0031610872	0.02762628	0.0129092885	0.009310377	0.00016189998
s	4.332058e-05	0.0039532958	0.63329816	0.33444217	0.02607622	0.0007487464	0.0010483497	0.00017103991	4.1558855e-05	0.00017716031
e	0.0015203308	0.0034191203	0.49063733	0.4511978	0.039876193	0.004311009	0.0025515296	0.0012262074	0.0052445037	1.5900447e-05
o	5.4464194e-06	0.001552779	0.44338265	0.5080596	0.045518264	0.0004089013	0.00088400627	0.0001017813	1.0598473e-05	7.593695e-05
G	6.0041393e-06	0.0014429911	0.33100465	0.5927937	0.07119846	0.00089767127	0.0018985305	0.00063094974	5.7833663e-06	0.00012121879
i	0.000226691	0.0018657616	0.3960934	0.56970257	0.02961558	0.0007089024	0.0007125572	0.000497427	0.00057404616	3.085871e-06
u	8.673618e-06	0.00032595472	0.09875533	0.82637393	0.07164618	0.001148956	0.0014434382	0.0001246271	0.00012148543	5.1416137e-05
v	2.4688536e-06	0.0003077211	0.058896806	0.6092989	0.32687873	0.0016837607	0.0023913041	0.00045677088	9.383513e-06	7.415848e-05
à	0.0028370698	0.0013171221	0.021099696	0.6494533	0.321834	0.0019770497	0.00063051074	0.0004589693	0.0003433449	4.898222e-05
n	7.460725e-05	0.002703016	0.05684309	0.8162355	0.108166836	0.00020594144	0.010856161	0.0012365942	0.00029136552	0.0033868705
n	0.0022765435	0.0007831476	0.009997647	0.8661605	0.1101271	0.0013663332	0.002069205	0.0015574556	0.00067818805	0.004983908
i	0.011417458	0.027589675	0.03737471	0.46900633	0.39113542	0.005347707	0.02723729	0.013356555	0.008696093	0.008838776
e	1.7144708e-05	0.00028589123	0.0021996007	0.088372156	0.76476115	0.12112044	0.017874144	0.002950988	0.0010973266	0.0013212684
A	3.856957e-06	8.080474e-05	0.00048809053	0.030078918	0.90957683	0.048186317	0.008276003	0.0031566916	3.441319e-05	0.000118039265
n	3.1107735e-05	0.0010605821	0.019003043	0.12197258	0.6196917	0.006572044	0.2101768	0.01061842	0.0005719278	0.010301812
n	0.0015742732	0.0028314984	0.0068167923	0.103697374	0.7345777	0.053415295	0.060865737	0.023840185	0.008752358	0.003628646
a	0.0059249145	0.019399738	0.021667993	0.07050314	0.37407905	0.014126038	0.31541738	0.08001465	0.09735995	0.0015072488
a	1.0186903e-05	0.0001413483	0.00041914717	0.0039006304	0.13966964	0.7638889	0.061657026	0.022286592	0.0037964152	0.004229984
n	1.1285075e-05	0.00015359935	0.00015893858	0.0016631057	0.29780573	0.551591	0.07810089	0.06947298	0.0005456971	0.00049676315
k	0.001533242	0.0003174239	0.0003959162	0.0020156738	0.046537865	0.63986975	0.17274794	0.082339235	0.05419771	4.5263e-05
ò	0.0037512898	0.002726377	0.0016667215	0.0026309255	0.0284803	0.13562776	0.6678303	0.13431536	0.022896834	7.411435e-05
r	1.2292431e-05	4.9516584e-05	0.00041773604	0.0023148253	0.022053657	0.015147083	0.8714949	0.059828214	0.008531317	0.02015036
a	0.0022328896	0.006544019	0.0045596566	0.015439306	0.09345111	0.54373443	0.1884816	0.110414326	0.023939995	0.011202583
ì	0.00011490241	0.0007719563	0.0013897817	0.0055182227	0.041777037	0.3794269	0.20523325	0.31066778	0.030075552	0.025024591
c	6.707159e-06	3.8808197e-05	0.00014817304	0.0009503911	0.015164572	0.005149868	0.72614807	0.22599155	0.010585507	0.015816279
h	0.0008865718	0.0019595367	0.002112524	0.0066355104	0.100396335	0.42096016	0.2665664	0.189096	0.011061742	0.00032526563
e	0.0044921716	0.007165153	0.0055316393	0.01051039	0.02712055	0.11649323	0.3582165	0.20903273	0.26129514	0.00014252991
n	9.8699475e-06	1.5360674e-05	4.9540668e-05	0.00040655883	0.0009413148	0.010924845	0.10840721	0.5095392	0.32742542	0.042280693
a	0.006807055	0.0056859455	0.0059379204	0.007503487	0.0027522405	0.012491014	0.053825982	0.27255693	0.63229036	0.00014903037
m	8.876492e-06	7.012979e-05	8.727061e-05	0.0003090408	0.0016667321	0.031509012	0.012307282	0.42902574	0.42114753	0.1038684
a	0.0015760461	0.00060390594	0.0009858912	0.0022913301	0.00040724364	0.002642675	0.040886838	0.16693997	0.7834776	0.00018850366
r	8.256276e-06	2.2452903e-05	3.0356621e-05	0.00015553956	0.0007403571	0.019261362	0.012109979	0.3300656	0.5496293	0.08797675
è	0.01355159	0.022939507	0.021081815	0.023076601	0.016020529	0.009907504	0.027089214	0.07449162	0.79145753	0.0003840267
s	1.6542537e-05	4.2590003e-05	0.00012983242	0.00097468257	0.005869551	0.0217529	0.03423615	0.12506886	0.76147956	0.05042942
s	0.0029842833	0.014075512	0.008152017	0.01127583	0.0045122444	0.005768233	0.009255937	0.10534178	0.7147784	0.12385572
i	0.0027669335	0.021489602	0.01222871	0.011585685	0.017562032	0.004496902	0.032901626	0.07066007	0.82561827	0.00069017435
</S>	0.00023904403	0.00029424572	0.00032916173	0.0019740798	0.0044259625	0.011768802	0.0015481465	0.046987504	0.56608653	0.3663465
