 	qui	dentro	deve	mettere	un	tappeto	</S>
c	0.8895606	0.10865743	0.0014768926	0.0002628622	3.3177297e-05	8.58363e-06	4.3080743e-07
i	0.85973597	0.10219304	0.010995099	0.026132206	0.0002196493	0.00072373514	2.8886166e-07
ù	0.8119671	0.18306696	0.0009822685	0.0038414164	8.181757e-06	9.2873e-05	4.119026e-05
m	0.08971416	0.864668	0.021119334	0.021002637	0.0002912699	0.0004536204	0.002750893
è	0.032126747	0.9417184	0.019871468	0.0015625947	0.00037699923	0.0042187963	0.00012500488
s	0.0023102907	0.966504	0.025943013	0.004425224	8.248313e-05	0.0003710469	0.00036394098
a	0.008928867	0.46289766	0.46205613	0.026989626	0.003640529	0.035223573	0.00026366094
è	0.0007701899	0.052056685	0.8327247	0.10465706	0.0024941603	0.005717526	0.0015796528
n	0.00029616294	0.09131187	0.4790984	0.4081168	0.008673048	0.0017908268	0.010712943
a	0.0005756354	0.013512567	0.7847347	0.15803918	0.016938278	0.02555183	0.0006478237
v	6.586331e-05	0.0005300031	0.13537017	0.76498806	0.084462605	0.008397344	0.0061859526
à	0.046539415	0.012418306	0.14094436	0.25815082	0.04069849	0.5010378	0.00021088218
l	0.00025494545	0.021058483	0.07379692	0.78041184	0.08932848	0.01939018	0.015759243
i	0.0007250719	0.002415776	0.12154899	0.5521314	0.23665217	0.08288707	0.0036394913
è	4.9279995e-05	8.398718e-05	0.0019112641	0.06266175	0.83264005	0.090266965	0.012386651
n	8.324286e-06	0.0012990681	0.009764392	0.17645755	0.6761201	0.10620416	0.030146362
a	0.00015875621	0.00029546328	0.0020022814	0.05005971	0.8115785	0.13524038	0.0006648786
t	2.6283717e-05	4.9843587e-05	0.0002768881	0.0046100956	0.7961551	0.17108575	0.027796004
a	0.0029432268	0.0006337717	0.0017084263	0.012706031	0.2279772	0.75386286	0.00016852866
p	1.0132325e-05	1.2824984e-05	8.4605104e-05	0.0010265448	0.16502808	0.8139088	0.019929064
p	0.024161065	0.0059168315	0.010397136	0.02058517	0.065179534	0.87303114	0.00072914537
è	0.0021291436	0.024095604	0.015179599	0.014840313	0.10523162	0.83844256	8.111449e-05
t	8.983752e-06	9.12456e-05	0.00047321324	0.0005986359	0.04120606	0.9314551	0.026166849
o	0.0017681237	0.0020330593	0.004669808	0.007804617	0.13523696	0.8458447	0.0026427503
</S>	1.7554938e-05	2.7505612e-05	9.0163434e-05	0.00024374676	0.004257192	0.4054775	0.58988637
