 	Marika	cerca	una	macchina	che	consuma	fa	poco	consumo	in	benzina	</S>
e	0.9701736	0.022055719	0.0011919365	0.00027519866	0.00013081195	0.00021043506	0.0002217139	0.00023030471	0.005437008	2.976392e-05	4.1818705e-05	1.6897549e-06
M	0.97719157	0.010527648	0.0006127653	0.000290382	0.00017054341	4.099773e-05	0.00015725405	0.00038709628	0.010473211	2.1912443e-05	2.482058e-05	0.000101847385
à	0.023336112	0.9179922	0.019900354	0.019434802	0.002172218	0.0051222173	0.0065524275	9.462908e-05	0.0015417087	0.00021862368	0.0036169416	1.7766073e-05
r	0.5876516	0.25194827	0.002845236	0.0013683696	0.0010304832	0.00096451526	0.0010569171	0.0032418864	0.14026986	0.0006867431	0.00077915983	0.008156914
i	0.21570198	0.56981206	0.07117096	0.013051751	0.0020592725	0.02741322	0.008387652	0.02863082	0.04304743	0.0032780585	0.0051551084	0.012291652
k	0.024311919	0.8366597	0.0183923	0.004030444	0.0022861443	0.0012546311	0.0015515587	0.011064871	0.08939268	0.0005561751	0.00038111382	0.010118423
a	0.004429175	0.5730767	0.25977433	0.08692856	0.021913392	0.013382466	0.024722291	0.00066141726	0.0064305123	0.00022218243	0.008432057	2.6926144e-05
j	0.0031637012	0.8886225	0.07094354	0.01368038	0.0020678565	0.0005414176	0.0013175415	0.0032384854	0.014669152	0.00012565606	0.00026499073	0.0013648062
u	0.0051185614	0.62467706	0.26572558	0.07806605	0.008382005	0.0066241887	0.007651783	0.000143816	0.0013585777	0.00011680858	0.0021086659	2.6916827e-05
r	0.0013775706	0.7526817	0.19358654	0.025909372	0.0024919782	0.0006835581	0.0014891581	0.0048315492	0.015162117	0.0001362972	0.00026592202	0.0013843373
è	0.025378352	0.45790756	0.35466585	0.13787481	0.00973021	0.004113117	0.0064251027	0.0003666949	0.0018013932	0.00023133511	0.0014005122	0.000105032304
i	0.014192096	0.72109854	0.108527	0.020507382	0.0022988773	0.0025151258	0.0016496722	0.0048883	0.11349991	0.0010780521	0.0012790483	0.00846597
m	0.00012530945	0.031111721	0.7829225	0.108324796	0.0054113376	0.0035820024	0.0049313544	0.018187337	0.04184394	0.00055933575	0.0011626914	0.0018377048
i	0.005749759	0.14452198	0.41380602	0.3941379	0.0143432105	0.015372852	0.0069055366	0.00037272173	0.002272943	0.0004164222	0.001985997	0.00011471012
a	9.856486e-06	0.000723783	0.44734117	0.512665	0.03241403	0.0012165589	0.002978923	0.0014199717	0.0007229052	6.2647065e-05	0.0002700702	0.00017508701
m	7.823732e-05	0.0008999828	0.34820858	0.5907534	0.03385422	0.0039231135	0.0030355987	0.0073792282	0.010953532	0.00029953243	0.0002622077	0.000352358
à	0.0036612076	0.020342866	0.089369155	0.8280416	0.029716978	0.020119213	0.0053257504	0.00019175197	0.0011722005	0.0003358872	0.0016417464	8.159304e-05
k	7.386045e-05	0.004510239	0.14895165	0.72557974	0.04674562	0.02288902	0.005193457	0.008504822	0.03064294	0.00071874534	0.0016495212	0.0045403624
i	0.0070532057	0.007877396	0.11146938	0.55597144	0.035517316	0.25025994	0.005024671	0.007562462	0.007977541	0.0019118974	0.0024104011	0.006964292
n	1.8602652e-05	4.9840044e-05	0.011316751	0.5289416	0.3971864	0.023188798	0.0148522835	0.01695529	0.0046858513	0.0005485284	0.00083810993	0.001417986
a	0.004080428	0.0039120996	0.0041914065	0.32736576	0.4744185	0.14254628	0.03688246	0.00051460834	0.0032890819	0.000100716665	0.002670819	2.7749566e-05
k	5.0177523e-06	5.7224574e-06	0.0011863724	0.09711345	0.8142757	0.04372882	0.03079698	0.01034994	0.0012694641	0.0002808509	0.00054278027	0.00044492187
a	0.005893604	0.00650268	0.0020833705	0.19765629	0.5466133	0.17867762	0.05410687	0.00096228515	0.003419356	0.00030713863	0.0037046454	7.289778e-05
k	3.6755935e-06	3.991284e-06	0.00082228717	0.042620275	0.774476	0.0844313	0.07916404	0.0156201115	0.0014142911	0.00032371268	0.00074576715	0.00037453833
o	0.008112024	0.009616239	0.0014849778	0.09598964	0.41200322	0.3404641	0.12154727	0.002339395	0.0048379274	0.0005786887	0.0028849542	0.00014163184
n	4.575128e-06	4.4603057e-06	0.00055101805	0.016968433	0.60171026	0.14055423	0.19725436	0.037937433	0.0023072786	0.0007088081	0.0013225442	0.00067654584
s	0.0039898143	0.0035045398	0.00069031917	0.024380118	0.22274408	0.36019334	0.36031154	0.01200917	0.00870463	0.0010159109	0.002273295	0.00018326016
u	0.03819523	0.013589466	0.0011341526	0.009314089	0.04258122	0.40820917	0.38171107	0.022812502	0.07461842	0.0016931914	0.0059054126	0.00023615906
m	9.296183e-06	1.04961e-05	0.0011082867	0.018168362	0.25196445	0.27918476	0.321359	0.10969136	0.010903008	0.003281704	0.0021992978	0.0021200401
è	9.0237634e-05	0.00041978707	0.00052424567	0.016137505	0.109865606	0.56534475	0.2866241	0.008255179	0.007968366	0.0013599416	0.0033129302	9.7285265e-05
i	7.5533067e-06	1.6380012e-05	0.0038202496	0.009764937	0.010073573	0.69052273	0.14338957	0.0894446	0.03074774	0.005284418	0.009015299	0.007912964
k	8.553042e-06	5.7397438e-06	5.5295077e-05	0.0002505202	0.015421942	0.08304445	0.28235152	0.5659374	0.029604705	0.0121112075	0.009045412	0.0021632956
à	0.06363808	0.062881924	0.0024206764	0.009625908	0.016638614	0.17477533	0.48886377	0.07655091	0.06672688	0.01218816	0.024411434	0.0012782739
n	2.2902841e-05	4.0057286e-05	0.0045639575	0.020411067	0.017055037	0.4228227	0.18368131	0.1726648	0.09074052	0.02241472	0.044973455	0.02060945
n	0.0038744765	0.0012791554	0.0009736713	0.0040430017	0.011823932	0.72989917	0.10891746	0.06351609	0.030766558	0.017981282	0.0058692126	0.021056017
i	0.11977827	0.060475327	0.024850132	0.058809716	0.06374943	0.4055673	0.10631125	0.0054870187	0.042829603	0.01360218	0.07724849	0.021291325
a	1.0303234e-05	1.1312403e-05	0.0004102528	0.0014720735	0.01686998	0.039214376	0.18683974	0.53684855	0.009960676	0.13985205	0.037067603	0.03144306
l	4.924759e-05	3.3425677e-05	6.3001244e-05	0.00023202339	0.0043967026	0.022985023	0.21973191	0.5855362	0.067061245	0.06767629	0.029350135	0.0028848294
ì	0.042036094	0.05086028	0.0061108833	0.009802944	0.013989766	0.06598187	0.3411989	0.076283656	0.07558614	0.042881947	0.27456868	0.00069884013
o	1.600444e-05	1.9021882e-05	0.0021734012	0.011652355	0.018633662	0.1759913	0.12094689	0.2305807	0.18615706	0.062223163	0.15373534	0.037871096
k	9.920033e-06	7.9451065e-06	0.00012499507	0.0003209706	0.0036588255	0.018459022	0.06595368	0.36046886	0.05896604	0.31306103	0.120634325	0.05833437
o	0.011848251	0.02654076	0.0063455417	0.0108125415	0.009093904	0.037360106	0.15832388	0.047292683	0.09191493	0.07933437	0.519443	0.0016900278
n	7.537614e-06	7.636282e-06	0.00022393985	0.00064334064	0.011352053	0.00922977	0.09604379	0.18991335	0.035697307	0.17581895	0.4532033	0.027858978
s	0.018015923	0.02440834	0.007955152	0.011214369	0.008616792	0.010901208	0.06476198	0.016951531	0.05882267	0.03948444	0.73792017	0.00094740745
ù	0.042855993	0.06286856	0.010178841	0.015378227	0.012455235	0.010808692	0.065402515	0.007643168	0.106806844	0.013865103	0.6514284	0.00030836175
m	4.1505955e-05	3.1460404e-05	0.0010788356	0.008595932	0.041772366	0.14720611	0.07063817	0.10899624	0.027036108	0.08149369	0.45352873	0.059580863
o	0.019297251	0.004694458	0.0040316335	0.008261872	0.023180231	0.110884726	0.23096283	0.2385322	0.25576034	0.04370889	0.0556154	0.0050701285
s	8.550243e-06	6.867523e-06	0.00042647318	0.0010790667	0.0055360976	0.009588219	0.015713908	0.049969494	0.010324668	0.22010778	0.5500129	0.13722603
e	0.0028461863	0.0079090595	0.008071076	0.010128515	0.0075359596	0.0059500127	0.028618734	0.0047824923	0.01991142	0.011750505	0.8922832	0.00021275101
b	2.2458356e-05	1.8412813e-05	0.00033345033	0.0007875329	0.0067455797	0.0034782295	0.012230787	0.039889794	0.0042643193	0.1746397	0.61533177	0.14225797
e	0.00017614351	0.0005761611	0.0008731999	0.0011719133	0.00090360467	0.0061159115	0.011560426	0.0014817383	0.0055937017	0.070769615	0.90044975	0.0003277996
n	3.4580723e-06	2.999856e-06	7.00726e-05	0.0002050531	0.001679453	0.009773152	0.008994112	0.008023145	0.0059261955	0.08220676	0.83243525	0.050680276
z	0.006128616	0.017451063	0.009102849	0.011633952	0.006036968	0.0049099536	0.0327634	0.0009886095	0.008999879	0.0041423747	0.8975913	0.00025110412
ì	0.0028056018	0.010585444	0.00979071	0.017254977	0.010451918	0.026438143	0.044231966	0.0024181555	0.010375833	0.022227552	0.84205836	0.0013613597
n	0.0001043011	7.269456e-05	0.0013218176	0.011124437	0.089351855	0.11807577	0.09243231	0.11650386	0.023144878	0.07737719	0.3747835	0.09570737
a	0.013402205	0.0046755387	0.006244301	0.0077922344	0.009427867	0.017871182	0.017352147	0.079807125	0.038943674	0.12804192	0.33272588	0.3437159
</S>	0.00043180282	0.00012478944	0.0016338573	0.0039468054	0.006661009	0.007157591	0.0056243874	0.023335716	0.006609318	0.24029769	0.3401058	0.36407125
