 	e	forse	è	entrato	dalla	finestra	il	ladro	</S>
c	0.80878234	0.18636636	0.00416615	0.0004146871	0.00014808435	4.8017897e-05	6.0373543e-05	1.3011249e-05	9.542051e-07
e	0.9065683	0.08523258	0.0011844899	0.00060498057	0.005162619	0.0009335399	7.774303e-05	0.00023553014	1.7684175e-07
f	0.92168933	0.07768607	0.00034940217	0.00018081011	4.3568376e-05	2.858562e-05	2.6229702e-06	1.1320252e-05	8.237803e-06
ò	0.508822	0.4724221	0.0010470126	0.005806675	0.010225456	0.0010147907	8.319089e-05	0.00057726214	1.4966594e-06
r	0.22018075	0.6916081	0.05871055	0.016269814	0.0037548575	0.0018761803	0.0009993744	0.0022993044	0.0043012225
s	0.33852893	0.3279802	0.05611101	0.20190556	0.06142938	0.0063515375	0.0037289674	0.0016123664	0.002351983
i	0.239356	0.27205253	0.022353655	0.16848429	0.24093416	0.027279595	0.0041551986	0.025012378	0.0003721541
è	0.007795727	0.38728398	0.50969166	0.054714404	0.032451484	0.0047290875	0.0006670971	0.0019073522	0.00075919967
n	0.0045109326	0.15889208	0.63741755	0.080769	0.08148489	0.008286484	0.006481015	0.006632918	0.015525153
a	0.005303417	0.022820255	0.132478	0.595612	0.22158994	0.0071792123	0.007451344	0.006145082	0.0014207691
m	0.00042259565	0.013799698	0.6872868	0.109322496	0.17384973	0.0076654716	0.002199459	0.0030199806	0.0024338143
b	0.010203229	0.0047429604	0.0032534036	0.8521411	0.11628958	0.008627352	0.00024750907	0.004487689	7.16662e-06
ì	0.013669648	0.016948609	0.030037213	0.83413196	0.09369632	0.0070946557	0.00094998523	0.0034700371	1.6333096e-06
k	0.0051494357	0.0044093705	0.03333856	0.20977353	0.70882916	0.03213052	0.0014261116	0.004305367	0.000638004
e	0.0016815013	0.0023926422	0.0026500027	0.3700473	0.60594845	0.0132321585	0.0005595986	0.0032472024	0.00024121163
à	8.163895e-05	0.00048843754	0.019953895	0.021915162	0.8757262	0.071484745	0.0033603087	0.006053097	0.0009365091
t	7.5252065e-05	0.000708576	0.006051519	0.0045084567	0.8465111	0.13031676	0.003306487	0.0050729793	0.003448849
t	0.00044745684	0.0007477131	0.0031224224	0.07885278	0.865502	0.04078853	0.003925216	0.0050177327	0.0015961375
i	0.00078423513	0.0013723609	0.0041006347	0.07195826	0.6187005	0.1975122	0.0024709024	0.10297534	0.00012559316
f	4.6562138e-05	0.00018906304	0.0020083294	0.0005818436	0.18611673	0.6095995	0.14420222	0.052152023	0.0051037264
i	0.005811323	0.004620139	0.0052541997	0.03469188	0.07999121	0.82895505	0.013989169	0.026659273	2.778434e-05
n	1.2247304e-05	5.844116e-05	0.0015614412	0.00036180185	0.076948844	0.5867947	0.27075198	0.060386088	0.003124536
è	0.004533044	0.0045074467	0.003138906	0.009577675	0.04326965	0.8711006	0.024481019	0.039346848	4.4868386e-05
s	2.4151119e-05	0.00018113392	0.0030101088	0.00086870015	0.066385984	0.74179935	0.09088906	0.078703016	0.018138574
t	0.001047069	0.0021339825	0.004486192	0.011653944	0.07303462	0.65385234	0.1450067	0.099136576	0.009648632
r	0.00043794565	0.0008941515	0.001099759	0.005796459	0.023567587	0.7793163	0.0063583553	0.18239439	0.00013498394
a	0.0028862078	0.0042713755	0.0019760071	0.0033557857	0.01971265	0.6611991	0.041634288	0.2649003	6.421236e-05
o	6.2780346e-06	1.5057105e-05	3.3228764e-05	1.512355e-05	0.00018671503	0.00667204	0.8469401	0.10961029	0.036521174
l	2.6117355e-06	1.967166e-05	3.6694415e-05	1.9448931e-05	0.00021010918	0.009511864	0.92104715	0.06798513	0.0011673406
à	0.0328988	0.027738465	0.005853019	0.025755225	0.013057479	0.18203834	0.29919824	0.41178662	0.001673828
d	3.7251446e-06	1.1026865e-05	0.00039651842	0.0002596741	0.002281065	0.015737915	0.077993006	0.8683192	0.03499785
r	0.00069589115	0.0015001418	0.00080531853	0.0020202964	0.002475175	0.024897883	0.15409894	0.7888071	0.024699202
o	0.000759424	0.0019940971	0.0009601969	0.0029364012	0.021200096	0.05181638	0.021768013	0.8980308	0.00053465745
</S>	2.8496128e-05	4.830718e-05	7.891072e-05	4.5626533e-05	0.0003199962	0.000585827	0.17503965	0.30971754	0.5141356
