 	se	avessi	visto	le	nuvole	avrei	capito	che	pioverà	</S>
a	0.84926754	0.13803725	0.011179039	0.0010109466	0.00030918728	8.219632e-05	5.4781394e-05	3.0782285e-05	2.7950317e-05	2.6268035e-07
n	0.88626885	0.10647205	0.0026135296	0.00050207047	0.0010190841	0.0005045155	0.00036122935	0.0004375154	0.00035256412	0.0014686838
ì	0.015122669	0.83706445	0.11712721	0.0034268533	0.01864091	0.0060168165	0.00079230993	0.00013735154	0.0016644036	7.02476e-06
c	0.0029111581	0.9278499	0.022696797	0.0026452127	0.0061370595	0.004384008	0.004148861	0.003074444	0.005033701	0.021118931
h	0.032117203	0.9044433	0.05284985	0.0024738603	0.007213203	9.350999e-05	5.2819993e-05	7.483207e-06	3.380779e-05	0.00071501615
a	0.031425137	0.86431414	0.040195413	0.0035970116	0.050497446	0.0064136875	0.001660314	7.108765e-05	0.0017206281	0.00010517121
d	0.0039203223	0.34031063	0.5625688	0.04090141	0.04784537	0.003934557	0.00020646237	4.0797004e-05	7.3686104e-05	0.00019790072
ò	0.018565571	0.14605738	0.5931893	0.09033173	0.08094798	0.044452976	0.011300014	0.0019934014	0.013123594	3.803213e-05
n	0.004873979	0.11520738	0.6036916	0.116034195	0.15106186	0.00565492	0.00061223557	0.00022651834	0.0007391397	0.0018981817
t	0.014706903	0.038438223	0.7271488	0.1716509	0.040125865	0.0028665601	0.0017987194	0.00038641473	0.001348428	0.001529182
a	0.025407417	0.016752152	0.5604401	0.14613026	0.100537546	0.09015541	0.018581709	0.002101875	0.039647557	0.00024590062
t	0.0026040357	0.000163323	0.037704036	0.8506558	0.09396422	0.013155596	0.0008630876	0.00017141752	0.0004969254	0.00022165227
a	0.009497229	0.011952818	0.20999278	0.42211556	0.3121843	0.022374846	0.0047960537	0.0009273965	0.006143063	1.5954623e-05
s	0.0022342876	4.863643e-05	0.009318366	0.7434796	0.21822101	0.023970626	0.0013051428	0.00025905797	0.0009096848	0.00025360484
ì	0.0053315647	0.0064658904	0.04092629	0.1240161	0.7843144	0.03210908	0.0025230928	0.00038829463	0.0038918871	3.3420223e-05
n	0.00066739664	0.00024514936	0.003458933	0.049714908	0.92646307	0.016198086	0.0007954977	0.00010865881	0.00052958674	0.0018186423
n	0.011513174	0.0013376648	0.02792161	0.22113387	0.70276535	0.017038539	0.0061211227	0.0009320495	0.004357622	0.006878994
e	0.008473349	0.004667572	0.04256998	0.088594005	0.38189974	0.2965594	0.034998816	0.00358435	0.13652632	0.0021264902
f	0.000497798	4.8374455e-05	0.0006291268	0.1503121	0.22483665	0.47945714	0.07908882	0.020100662	0.039287668	0.005741673
a	0.00088617986	0.012781312	0.012384434	0.025747012	0.3030705	0.5138282	0.072875366	0.012697506	0.045651406	7.80506e-05
ì	0.00014188516	1.4411189e-05	0.00022146881	0.052384667	0.11931971	0.7283181	0.06809813	0.008717765	0.021060094	0.0017238695
c	0.0010115033	1.5869291e-05	0.001662687	0.041877273	0.4158748	0.50358206	0.02405999	0.00086009846	0.002635675	0.008420047
h	0.030707601	0.0008900014	0.017070845	0.10586946	0.4347587	0.36248797	0.042258162	0.0014779087	0.0043192245	0.00016008587
a	0.0011405093	0.0008468399	0.0026812428	0.013703568	0.13041309	0.7694002	0.04889945	0.00291041	0.029925691	7.902846e-05
a	1.4727499e-05	5.0298295e-06	7.571851e-05	0.0083845295	0.028113184	0.6574908	0.27528927	0.012097552	0.016238226	0.0022910533
n	8.6307455e-06	5.286813e-06	2.3166518e-05	0.0013050786	0.0008808571	0.17729877	0.6585206	0.104600586	0.05452337	0.0028336288
o	0.00046001992	0.0028264686	0.0020539574	0.0010040038	0.0031979557	0.21486303	0.63906896	0.09958306	0.036892746	4.9752936e-05
ì	1.508707e-05	7.4502022e-06	4.7611564e-05	0.0034305102	0.0005334056	0.11843413	0.6506185	0.1347927	0.09030914	0.0018114002
s	0.00046981478	6.9022153e-06	0.0002608972	0.041189894	0.015850974	0.16219598	0.6570529	0.039416797	0.042353395	0.041202407
o	0.001826356	0.0011448178	0.004187294	0.0022637085	0.003360096	0.1486747	0.62688774	0.05463629	0.15434237	0.0026765068
n	7.1906193e-06	6.5060162e-06	2.4131485e-05	0.00023626394	6.99879e-05	0.0033695828	0.17683502	0.50675994	0.30611983	0.006571555
t	0.0007703555	0.0045973654	0.0052296673	0.0011677693	0.0015950253	0.016866865	0.1874407	0.65176004	0.13023645	0.0003357743
a	0.00014963066	0.0041614664	0.0028291398	0.0025059842	0.0045190128	0.044836767	0.28959742	0.4051184	0.24612999	0.00015215988
k	3.934102e-06	3.6854976e-06	1.6320852e-05	0.00028272474	7.103288e-05	0.0005385183	0.038154088	0.5759544	0.34851074	0.036464535
a	0.00012648148	0.0057451823	0.005049241	0.0024758168	0.0067360294	0.030604303	0.17252946	0.6533325	0.12317502	0.00022603523
v	9.67816e-07	1.3444331e-06	4.787385e-06	9.951506e-05	2.774482e-05	0.00021122281	0.023288393	0.27462885	0.6847605	0.0169766
r	7.964078e-05	0.0033720552	0.0040651443	0.0025688792	0.008673383	0.038025778	0.12726459	0.45012113	0.3654228	0.00040665304
è	0.00046874152	0.0011992655	0.00281491	0.0043623256	0.0038207856	0.012919093	0.07658315	0.15172735	0.7452075	0.00089690555
c	0.00017531507	3.1418145e-05	7.374268e-05	0.0058299676	0.002381568	0.016590772	0.12533051	0.072340965	0.72613263	0.051113203
h	0.028430257	0.0004459916	0.0032758324	0.026206946	0.00999906	0.115143366	0.54516697	0.12033686	0.1286018	0.022392891
i	0.010945405	0.0039593484	0.005678654	0.046743665	0.015251851	0.116682	0.21430221	0.062211674	0.524045	0.00018020488
</S>	0.00012717093	2.5114672e-05	5.045343e-05	0.001322518	0.00751997	0.0020827658	0.016096754	0.018617226	0.8696779	0.084480025
