 	non	deve	parlare	davanti	a	Anna	di	questo	</S>
e	0.95018053	0.044168264	0.005364405	0.00020311403	3.354968e-05	2.66373e-05	1.818586e-05	5.162995e-06	8.449116e-08
n	0.8035149	0.1827395	0.009538163	0.0014633895	0.0007456584	0.0004376405	0.00037357022	0.00015840752	0.001028752
è	0.009206133	0.8645831	0.069538645	0.007591892	0.0006409359	0.02510188	0.0005748639	0.022744887	1.76735e-05
n	0.03849531	0.62884945	0.2187332	0.041636497	0.008223759	0.0067517958	0.009328947	0.005961548	0.04201952
a	0.016140787	0.57514936	0.37166038	0.019682903	0.0036523866	0.005437335	0.002585574	0.0033311066	0.0023601626
m	0.030433128	0.34753007	0.5767202	0.03960352	0.0024753497	0.0012230346	0.00034353882	0.00024363898	0.0014275163
i	0.00622475	0.03782535	0.822484	0.08272207	0.0036766855	0.017844748	0.0016641234	0.027545782	1.2438996e-05
l	0.0055536297	0.059389293	0.84434533	0.080665596	0.0037449892	0.0045858254	0.00021948782	0.0013224419	0.00017339418
ì	0.009024356	0.015872894	0.63114655	0.24031681	0.005102438	0.052364096	0.0014228784	0.044728898	2.1046211e-05
s	0.0010109594	0.010226392	0.83811164	0.12870532	0.016599203	0.00266179	0.00051587104	0.0008544458	0.0013144417
i	0.0030102415	0.00866592	0.5612069	0.3610888	0.031270873	0.016314952	0.0032771358	0.009916376	0.0052488027
m	0.00058401056	0.001513326	0.08812278	0.39585593	0.4420234	0.060299575	0.0034296853	0.005689783	0.00248149
b	0.0018921505	0.0064736456	0.16078396	0.6452584	0.05297543	0.08499361	0.003463606	0.04412961	2.9508967e-05
r	0.0009008478	0.0107317725	0.109866306	0.5920338	0.23044841	0.04870975	0.0041728416	0.003133273	3.0646847e-06
ò	0.005242205	0.005395664	0.03416861	0.13811181	0.46894756	0.3390182	0.005371728	0.0037295413	1.4687741e-05
s	0.00012372923	0.00090245204	0.032243952	0.099442326	0.47725034	0.31173265	0.028863328	0.045129187	0.0043120533
t	0.00021743585	0.0020211563	0.0162366	0.18409194	0.49994725	0.27520645	0.010945468	0.008903245	0.0024304446
i	0.0012779187	0.009289245	0.018886171	0.073563315	0.14291662	0.6955864	0.021228725	0.03661896	0.0006327701
n	0.00010461455	0.00022123236	0.00040265458	0.002740393	0.14982237	0.74958205	0.073990546	0.02088117	0.0022549566
A	0.0018170412	0.0011602256	0.0015980497	0.01940454	0.12822933	0.7322922	0.096778184	0.018699752	2.0682624e-05
n	0.00034561483	0.0010914258	0.012657289	0.01117718	0.043021277	0.69359475	0.15791352	0.06825036	0.011948608
n	0.00073416944	0.002276876	0.0036277794	0.016170394	0.052075908	0.65927464	0.19928762	0.061952055	0.00460053
a	0.0016663668	0.007780817	0.018810831	0.02844238	0.033297792	0.6258165	0.11424454	0.1689375	0.0010031625
à	5.0799874e-05	0.00021148818	0.00014557247	0.00031680145	0.002474581	0.12645054	0.76408887	0.08141619	0.024845092
t	1.359197e-05	2.7918903e-05	0.00033597503	0.00096251845	0.0074819964	0.092495844	0.6391634	0.23510726	0.02441153
s	0.0002585705	0.00075078453	0.00076742074	0.002335837	0.004672189	0.062949024	0.76365685	0.16292006	0.0016892928
e	0.0004892846	0.002988375	0.006191685	0.013446745	0.008079516	0.098825015	0.729691	0.14005537	0.00023306881
t	5.8620273e-05	0.0002052584	0.00016941	0.00027520335	0.00092631765	0.015040383	0.6603678	0.24086986	0.082087085
ù	0.0012499159	0.002573987	0.001799347	0.0041756746	0.0029443998	0.018441485	0.6746185	0.29395604	0.00024068682
o	2.3737564e-06	6.5436025e-06	3.0979303e-05	0.00012250262	0.0010773524	0.003922938	0.11515584	0.86226314	0.017418385
</S>	2.4840224e-06	4.9124184e-05	3.511691e-05	0.00011394668	0.00040445867	0.0020106954	0.34378794	0.58071095	0.07288531
