 	se	vieni	alle	sette	sto	ancora	cucinando	</S>
a	0.951325	0.014135134	0.032412782	0.0019060696	0.00016289139	4.559499e-05	1.2281303e-05	2.6938886e-07
n	0.98261374	0.009705871	0.0050530112	0.00048405112	0.00019519478	0.0001760227	0.00024523944	0.0015269255
è	0.03024141	0.015940024	0.65220326	0.2936471	0.00676975	0.0011020097	7.414956e-05	2.2278049e-05
r	0.022394227	0.16380054	0.2801211	0.074323975	0.017544406	0.006013665	0.014823467	0.4209786
k	0.0684989	0.024964433	0.7043426	0.17580359	0.016966272	0.00032896988	0.0026018224	0.0064933756
e	0.023229782	0.005591169	0.596146	0.34901327	0.020671185	0.002246552	0.0021456557	0.00095644454
s	0.013984636	0.2021331	0.42400143	0.34093037	0.016169714	0.00025873454	0.0002154862	0.0023065486
e	0.004334127	0.020963876	0.13901709	0.77476895	0.05920065	0.0015977666	0.00011242545	5.0504605e-06
s	0.024420166	0.18632577	0.2822441	0.4248521	0.078554444	0.0007898631	0.00044480973	0.0023687195
e	0.005655024	0.005021985	0.05998221	0.83625036	0.09157628	0.0014512725	5.410567e-05	8.770345e-06
s	0.022489814	0.09090065	0.08993001	0.4335656	0.35202038	0.004356755	0.001635856	0.0051008835
e	0.0068644495	0.0012095761	0.021639837	0.85281396	0.115536734	0.0018493378	5.9639253e-05	2.6383086e-05
t	0.0140425805	0.0520326	0.024082553	0.18431218	0.68275946	0.027502062	0.006024911	0.00924367
t	0.009004061	0.0013934455	0.013928378	0.75936645	0.20753905	0.008508532	0.00017307782	8.696452e-05
à	0.008346985	0.010156221	0.04043861	0.7237194	0.20972523	0.0071685915	0.00035477505	9.015461e-05
s	0.023251327	0.009537618	0.0070128706	0.030915601	0.67448425	0.015951674	0.020935193	0.21791153
t	0.028237697	0.006074251	0.015400962	0.17875749	0.73904	0.0167526	0.010092225	0.005644777
e	0.022600051	0.004564968	0.041047547	0.21296315	0.59769726	0.08071144	0.031384755	0.0090307705
a	0.000106870044	0.0005557407	0.00031444602	0.00041768517	0.013989527	0.83048517	0.13307951	0.021051057
n	3.084966e-05	0.00058613654	0.0002661042	0.00048493937	0.023566177	0.9113332	0.05986849	0.0038641044
k	0.0010072605	0.0004633356	0.0011537247	0.005644212	0.01735889	0.9446122	0.029275602	0.00048473504
ò	0.0032774913	0.005386875	0.03190472	0.07354757	0.06942576	0.80541784	0.010756949	0.0002827038
r	0.017158927	0.014246196	0.0011973146	0.0032337545	0.07506271	0.08495201	0.1665129	0.6376361
a	0.026625684	0.009596707	0.015780358	0.017032672	0.19663082	0.58608246	0.11349917	0.03475205
m	0.0004448881	0.0005344286	0.0017109154	0.001021511	0.0011131301	0.06632817	0.7281505	0.20069648
a	0.00020954906	0.0028509938	0.00446993	0.019526105	0.07648404	0.80717367	0.08905127	0.00023448114
r	9.356016e-06	2.2701288e-05	9.6999654e-05	7.541923e-05	0.00012726006	0.032428052	0.8525159	0.1147244
è	0.0028043536	0.004577866	0.019964676	0.041085675	0.058754485	0.8028776	0.06872004	0.0012153157
o	0.0002860473	0.00025555145	8.18872e-05	0.00019242182	0.0069888113	0.044578157	0.6415043	0.3061129
</S>	3.8702696e-05	7.9417805e-06	8.356084e-05	0.00013675872	0.0005165475	0.022559933	0.90372014	0.072936326
