 	se	vieni	alle	sette	ancora	non	è	pronto	</S>
a	0.9394453	0.016728444	0.041445326	0.0021673653	0.00016325398	1.5551166e-05	1.673038e-05	1.7674594e-05	2.982416e-07
n	0.9820956	0.008190431	0.005751976	0.0006073353	0.0004218626	0.0015929289	0.00032387848	0.0001290219	0.000887018
è	0.028129688	0.01414444	0.6036573	0.32379496	0.0016785961	0.00013898245	0.00017578296	0.028264193	1.5968986e-05
r	0.03113313	0.20229496	0.3586506	0.08974523	0.010682857	0.021296253	0.019063104	0.020393778	0.24674001
t	0.07013298	0.026149657	0.71440053	0.16747987	0.0024564322	0.0005324334	0.0020321296	0.012264517	0.0045514847
i	0.01834316	0.002355112	0.38234457	0.528541	0.0034558824	0.00028928946	0.00083210145	0.06344958	0.00038928576
s	0.012628961	0.21619295	0.5072742	0.25700346	0.003489112	0.0005576311	0.00012959234	0.0020640874	0.00066001585
e	0.0033295546	0.030342273	0.23865591	0.7179462	0.0059364894	0.00015042433	0.00016610361	0.0034689177	4.221044e-06
s	0.019840673	0.2389724	0.40517935	0.31276825	0.017301332	0.0029658114	0.00034461776	0.0018182262	0.00080929743
i	0.005122043	0.0059095304	0.08407667	0.8853955	0.013930993	0.0002052159	0.00017026841	0.0051800874	9.672699e-06
t	0.020438448	0.116239555	0.15502429	0.46906593	0.19855763	0.026356213	0.0023869933	0.009734833	0.0021960577
t	0.00807653	0.0020055778	0.038522005	0.9105619	0.03446852	0.00057023385	0.00033007516	0.00544576	1.9464715e-05
à	0.0066870404	0.005816077	0.047921266	0.9248194	0.011499469	0.0001923341	0.00018403247	0.0028623978	1.7943767e-05
a	0.066084094	0.03362526	0.053401668	0.2896595	0.15362273	0.011871973	0.04179268	0.17900036	0.17094177
n	3.4957844e-05	0.0014895034	0.0009561516	0.013098327	0.76805794	0.15928674	0.02983886	0.020896602	0.0063409326
k	0.0015467068	0.0009157225	0.005836309	0.1529768	0.5676064	0.05366734	0.0329133	0.18444148	9.592082e-05
ò	0.012249718	0.02750835	0.05339416	0.35977858	0.2724236	0.0106079625	0.018984355	0.24454689	0.00050646625
r	0.06731404	0.036943313	0.00952437	0.019163668	0.10165581	0.042291198	0.1032366	0.3138752	0.30599582
a	0.0125050135	0.0055208183	0.00820726	0.04408413	0.39379165	0.07322512	0.10079128	0.3568505	0.0050242078
e	3.374547e-05	0.00016765573	0.00012637721	0.000108092245	0.025820617	0.5895972	0.2820024	0.095523216	0.0066206604
n	1.6485867e-05	8.9650275e-05	9.873491e-05	0.00010928416	0.015143434	0.71602815	0.16379632	0.103263095	0.0014548645
è	0.0018530992	0.00066543	0.0016025328	0.0046062297	0.011240854	0.0465234	0.14864562	0.784266	0.0005967294
p	0.0003052825	0.0002764792	0.00010489484	0.00019848201	0.0016671142	0.0033961744	0.013006687	0.95060045	0.030444402
r	0.0018380969	0.00034156253	0.00086846424	0.0009231046	0.004196978	0.0056062504	0.064785145	0.9128014	0.008639155
ò	0.001678258	0.00022803256	0.0051100748	0.009929709	0.0038929083	0.00073508057	0.010338644	0.9668979	0.0011893597
n	0.00015404107	0.00015271484	2.234371e-05	7.704555e-05	0.0059569757	0.0054494496	0.016457569	0.9608211	0.01090873
t	0.0020629598	0.00034156308	0.0012085028	0.0016143525	0.0033209734	0.0014799517	0.018430322	0.9657006	0.0058407704
o	0.001568228	0.00026537292	0.0022893785	0.005510569	0.0017022614	0.0004294032	0.0056863395	0.9822818	0.00026659353
</S>	0.00013694113	6.890726e-05	0.0008530435	0.0008245724	0.0035152258	0.012946324	0.012751895	0.23307195	0.73583114
