 	devo	comprare	il	pane	ogni	giorno	</S>
è	0.0023836463	0.00010756334	0.40879586	0.56513715	0.02251813	0.0010526486	4.8851734e-06
n	0.004758432	0.0037038885	0.87904835	0.054590408	0.03784782	0.008854858	0.011196322
a	0.00577896	0.00069218373	0.010337136	0.0462026	0.24243578	0.4158112	0.27874213
v	0.0052756937	0.0008441955	0.2998178	0.2036635	0.3872242	0.09081892	0.0123556135
o	0.012010054	0.01836467	0.376684	0.37313366	0.12392955	0.09538025	0.00049783185
r	0.04981901	0.0019636194	0.74669856	0.12651628	0.048319053	0.012089878	0.014593535
à	0.0011807668	0.0025294384	0.045994487	0.8653745	0.06546305	0.019359719	9.800068e-05
s	0.03473035	0.0018876783	0.7303468	0.13765255	0.036718126	0.010350852	0.04831353
o	0.009200748	0.0017817048	0.3209722	0.57569516	0.01743546	0.02755899	0.04735582
t	0.024753906	0.7214103	0.06353095	0.10346308	0.034998104	0.021432875	0.030410824
o	0.0011130739	0.08949764	0.014280742	0.8633478	0.028583406	0.0029968708	0.00018038366
t	0.009270352	0.8915356	0.0033389537	0.03911096	0.029681453	0.016638683	0.010423971
s	0.003418968	0.14941026	0.00976397	0.70296866	0.12784076	0.006206866	0.0003905152
o	0.0046887333	0.0023502149	0.003652101	0.9501112	0.033296756	0.0051773586	0.00072359235
m	0.3069556	0.012068723	0.0014578506	0.028075423	0.23490009	0.16724847	0.24929386
ì	0.00091937784	0.0020538121	0.001861331	0.7896837	0.19605485	0.00907499	0.00035195643
k	0.015568887	0.00063767127	0.0027074628	0.007987641	0.5935319	0.15979876	0.21976772
a	0.001351584	0.0009335278	0.008005748	0.17991713	0.7111977	0.05524937	0.043344878
i	0.007878259	0.00063527323	1.6106405e-05	0.00029361402	0.29984114	0.46763492	0.22370066
m	0.00926673	0.0013086598	8.764707e-06	0.0001619302	0.057397477	0.77368677	0.15816969
è	0.0009994113	7.7837016e-05	3.157109e-05	0.003390167	0.6584614	0.33655268	0.00048692466
r	0.015848607	0.0016219831	8.099446e-05	0.0003154827	0.011899226	0.46051505	0.50971866
i	0.0014340165	0.000499285	0.003853555	0.0038502049	0.06756898	0.6283924	0.29440153
</S>	0.0017257581	1.4231395e-05	4.0311133e-06	8.77307e-06	0.00063841545	0.4182497	0.5793591
