 	se	vieni	ogni	giorno	a	casa	mia	compra	il	pane	</S>
a	0.9416371	0.018660743	0.037279744	0.0017908616	0.00027186432	0.00012697396	6.728459e-05	8.756664e-05	2.2495793e-05	5.5090237e-05	2.6807106e-07
n	0.9730355	0.009720495	0.006427735	0.0049724616	0.0010622405	0.00027260007	0.001575786	0.0006482054	0.0011312043	0.00018087869	0.00097292825
è	0.019572953	0.007931057	0.9497404	0.0017870485	0.0010640153	0.0179312	0.00012735282	0.0004914257	0.00012368451	0.0012111303	1.956348e-05
r	0.022500748	0.16340621	0.23634289	0.20642045	0.03926569	0.015231816	0.05020489	0.01775731	0.03894693	0.013212517	0.19671054
k	0.06707749	0.021775	0.65871143	0.17624545	0.016537987	0.02172	0.014678236	0.0010900175	0.010049573	0.003230724	0.008884082
e	0.019469736	0.0026161876	0.8546695	0.030050645	0.0075969202	0.06746838	0.002960297	0.0032041457	0.003344078	0.0072906925	0.0013294228
s	0.0076464703	0.17891318	0.66694975	0.12978777	0.0107670305	0.004143581	0.00047772712	0.00031062588	0.00018024823	0.00014986274	0.00067369296
e	0.008569839	0.03649934	0.66255504	0.17552109	0.04336107	0.06584452	0.0004487736	0.002157269	0.00022941014	0.0048006745	1.3000761e-05
k	0.006014434	0.120902136	0.20564342	0.5775195	0.07636416	0.0107607525	0.0014753116	0.0005032751	0.00035765776	9.98083e-05	0.00035957125
a	0.005327123	0.0024027994	0.42700955	0.09334501	0.032977786	0.4072681	0.00044998148	0.0034329675	0.0003984566	0.027281309	0.000106887
i	0.001569262	0.014865597	0.035161205	0.72265756	0.1720287	0.047136493	0.0037711617	0.001481452	0.00063630834	0.0002834643	0.0004087536
m	0.00024127397	0.0233497	0.011373854	0.55399346	0.36575514	0.031741027	0.009168149	0.0019058551	0.0019195577	0.00023874783	0.0003131726
è	0.0009995756	0.00019732238	0.049654793	0.03152701	0.042046174	0.8685636	0.00044577767	0.00097041414	0.00022136034	0.005287911	8.6094995e-05
r	0.0011227076	0.00093976443	0.0018364834	0.22726354	0.33471638	0.4022448	0.023804845	0.0024299598	0.0015611032	0.0010800965	0.0030002766
i	0.0013889947	0.00059530314	0.0024747108	0.08103349	0.25611487	0.60242325	0.03566346	0.0015092025	0.007001734	0.0022113936	0.009583616
è	3.045168e-05	0.00058948045	0.00014081989	0.06845094	0.24947575	0.31140038	0.31661537	0.036882766	0.010096235	0.0032764564	0.00304135
s	0.0004281687	0.0007733775	0.00019875354	0.037909817	0.083402395	0.3785041	0.44980225	0.019864209	0.014913885	0.0019054128	0.012297633
s	0.0009682383	0.00016141737	0.00042289196	0.003997205	0.03728711	0.8617199	0.07909362	0.0071581826	0.0043751122	0.0034283616	0.0013879826
u	0.00046321243	0.00013228168	0.0017626595	0.0016641704	0.023104599	0.9233501	0.005445002	0.009509855	0.0017132985	0.032473974	0.00038082796
m	5.4990387e-06	3.5342022e-05	3.0418214e-05	0.0023365333	0.0042449357	0.037555736	0.64496654	0.23608652	0.05258341	0.016841331	0.0053137094
u	5.1907053e-05	0.00042175173	0.002898338	0.0048723444	0.020308292	0.49624717	0.03831482	0.2164386	0.0053725312	0.21498254	9.167414e-05
a	2.9684247e-06	4.348876e-05	1.7501745e-05	0.0040584956	0.0053051095	0.044490468	0.44069684	0.3287614	0.14225495	0.03129588	0.0030728504
v	1.4571928e-06	9.052114e-06	6.9750745e-06	0.00029964655	0.0008140089	0.0034350238	0.35995346	0.4854881	0.13585246	0.012901841	0.0012379755
ò	0.00035657993	0.00017117361	0.009073458	0.0006483089	0.0045119775	0.10899064	0.022939907	0.6355661	0.049708568	0.16755216	0.0004811165
r	0.00022906673	0.00045658828	5.33719e-05	0.027226122	0.015366307	0.018800829	0.18050292	0.11144656	0.46400884	0.12939513	0.052514277
a	0.0066958074	0.00050743495	0.0040088254	0.0023530521	0.0085047595	0.031049894	0.09226808	0.21931385	0.47254747	0.09110332	0.07164755
s	3.7391003e-06	1.0239533e-05	1.7620327e-05	0.000326079	0.00023593819	0.0002867363	0.03107685	0.088969916	0.7253799	0.13590118	0.017791811
o	0.00022529443	0.0009193463	0.0064826407	0.00072283193	0.0029111493	0.0077071856	0.004218556	0.2656837	0.072975636	0.6378626	0.0002910204
t	1.2929365e-06	1.1198107e-05	1.5274632e-05	0.00012943504	0.0001535649	9.4098046e-05	0.008520148	0.025193328	0.37296283	0.567528	0.025390828
o	0.0001277672	0.00064542214	0.0018318284	0.00022353235	0.00084687903	0.0018678652	0.0021277117	0.13165846	0.067514196	0.7925375	0.00061872194
t	1.3917364e-06	1.1252373e-05	1.7200662e-05	0.00012700203	0.00019855938	0.00010043	0.0060380558	0.017633209	0.18406901	0.7656074	0.026196396
s	0.00020284278	0.0007458224	0.0039644474	0.00027768983	0.0010978814	0.0027192605	0.0010209507	0.04975769	0.03921911	0.8992549	0.0017394639
o	0.00019665986	0.00070025306	0.0066328766	0.0014084588	0.0045391484	0.015718004	0.0039563603	0.13854067	0.021527257	0.8063889	0.0003914459
m	3.7417833e-06	9.556948e-06	2.825466e-05	0.00033898206	0.00042999355	0.00035239113	0.014428393	0.012303173	0.11094578	0.78196126	0.07919846
ì	9.612375e-06	1.0275454e-05	0.00025560975	0.00023898085	0.0008182219	0.002509295	0.0004961215	0.01194456	0.010660858	0.9726365	0.00041985107
</S>	0.000117623604	8.329252e-05	3.661383e-05	0.005241259	0.0044804304	0.007474145	0.033822607	0.012665118	0.053981975	0.6302655	0.2518314
