 	ora	io	sto	studiando	di	di	imparare	di	diventare	maestra	</S>
à	0.91538936	0.07485993	0.00609085	0.002379445	0.00059619645	0.00027470544	0.00016361775	9.8798744e-05	0.00013192647	1.3065953e-05	1.9935467e-06
r	0.8842143	0.078486376	0.0017579995	0.002956733	0.0023976632	0.0023578831	0.0022373053	0.0032415022	0.0043263696	0.0016693049	0.01635449
t	0.06307828	0.03752074	0.22845778	0.5558716	0.053836316	0.033094227	0.0046796626	0.011384075	0.0047733444	0.003023948	0.0042800466
e	0.013683084	0.07757934	0.10578073	0.5991452	0.08809136	0.034835376	0.02364836	0.01734888	0.009494588	0.030265788	0.00012728349
n	0.2347439	0.5161323	0.16899851	0.0648412	0.00728707	0.0017283122	0.001018845	0.00077996025	0.00073657994	0.0005608167	0.0031725534
a	0.010045224	0.33440852	0.5772818	0.06168016	0.006332435	0.0025963436	0.0026158688	0.00068908546	0.00089716114	0.0034469063	6.47484e-06
i	0.13707307	0.8020898	0.05434949	0.004969917	0.0004093348	0.00012772379	0.00010058357	7.3244184e-05	0.00014248402	4.1964235e-05	0.00062232773
v	0.019653361	0.846787	0.099375665	0.027277274	0.0030451843	0.0010585397	0.00038994104	0.0007377194	0.0011925637	5.3850614e-05	0.00042893208
ò	0.006208514	0.12881804	0.5746933	0.2674194	0.010363913	0.0037786372	0.0030318135	0.0011828822	0.0011281394	0.0033119465	6.337653e-05
s	0.03389109	0.25526407	0.4125523	0.27670997	0.005346491	0.0025829396	0.0009325375	0.001642778	0.0012108256	0.0012117873	0.008655164
t	0.0026080702	0.010321691	0.2836663	0.6861894	0.0066674463	0.004826974	0.00044607947	0.0019620396	0.00048524028	0.000844601	0.0019820821
e	0.003688733	0.019383324	0.55241996	0.35618103	0.032114092	0.0144899	0.0068194726	0.0045311954	0.005255953	0.0045928215	0.0005235547
s	0.00028912866	0.007068884	0.39314976	0.49547017	0.09396881	0.005428442	0.0025719325	0.0005290869	0.00058680144	0.00035393666	0.0005830526
t	0.0017124845	0.016333546	0.16121878	0.7556767	0.04818943	0.0075737573	0.003824017	0.0008071789	0.0010237499	0.0036277233	1.271595e-05
u	0.00069506874	0.021106072	0.17526817	0.60125285	0.057007376	0.025605438	0.023282353	0.011665965	0.012323925	0.07175506	3.7724247e-05
d	9.5251125e-05	0.0020153513	0.112356044	0.6113043	0.24999605	0.014228304	0.005897656	0.0014861906	0.0012554823	0.000547858	0.0008175585
i	0.002151088	0.0108536165	0.021229528	0.77335006	0.12698323	0.022432175	0.014961959	0.0030164423	0.002972153	0.021983847	6.5902306e-05
è	9.0972884e-05	0.0007375117	0.018430894	0.19208914	0.73158896	0.039272733	0.011131158	0.0023457564	0.0023407417	0.0008220703	0.0011500572
o	0.0014313533	0.006561411	0.022198673	0.805566	0.110298	0.03752632	0.0007591558	0.0041263485	0.000607375	0.0009176732	0.01000773
n	2.55583e-05	9.48528e-05	0.0049680527	0.053802855	0.80911005	0.1101021	0.0075293737	0.0077198823	0.0038955275	0.00051848637	0.0022332182
a	0.005106834	0.005052693	0.007865555	0.09101196	0.5869747	0.23838277	0.046027176	0.0052748956	0.0026996029	0.011456458	0.00014740632
n	2.378212e-05	2.9896046e-05	0.00020390103	0.0008857602	0.5483706	0.33949268	0.09153615	0.011719391	0.0064525534	0.0006357525	0.00064952153
a	0.0038705326	0.0038184628	0.0033470036	0.02155952	0.36453202	0.430825	0.13596207	0.012886921	0.0049494244	0.018152755	9.6307274e-05
m	1.2416555e-05	2.0011068e-05	0.0001365375	0.00033375266	0.29174724	0.4748536	0.19697672	0.025009008	0.009510381	0.000931972	0.00046828744
à	8.493806e-05	0.00076218665	0.0028765695	0.017466212	0.27908865	0.4753556	0.16389199	0.027529305	0.003798444	0.02904908	9.695163e-05
s	8.877793e-06	4.4803037e-05	0.00059108355	0.003918464	0.06685047	0.7504035	0.035118103	0.12673958	0.00392441	0.008222313	0.0041782656
o	0.0062271953	0.0010199152	0.0024398584	0.0073622772	0.035300933	0.6605359	0.09505925	0.15917487	0.006282844	0.009084759	0.017512167
n	7.0232495e-06	7.6034657e-06	5.9375398e-05	0.00010546761	0.012092499	0.15765254	0.56108224	0.19403286	0.06451452	0.0060629253	0.004382924
a	0.000982682	0.0019785385	0.001744606	0.0012429577	0.009255946	0.124695525	0.625777	0.12767012	0.060187932	0.04641127	5.3371758e-05
d	4.678335e-06	6.0338793e-06	2.487624e-05	2.2831096e-05	0.0056771594	0.055865455	0.54971105	0.19798884	0.17680404	0.012672439	0.0012225676
i	0.0042001833	0.008513686	0.005518579	0.004500449	0.0052689495	0.030403087	0.5243245	0.16288017	0.14643405	0.10776035	0.00019594228
v	3.6634674e-06	5.122428e-06	2.3432722e-05	1.8415161e-05	0.0034795373	0.023444405	0.39363536	0.2087163	0.33717647	0.031286508	0.0022108185
e	0.0004234612	0.0023609558	0.0035446335	0.0040136133	0.004464189	0.024255052	0.497918	0.21108042	0.13257258	0.11915755	0.0002095913
n	1.6395218e-06	2.7161823e-06	1.7572089e-05	1.279808e-05	0.0022495051	0.011309406	0.22756962	0.16038956	0.5343174	0.060801987	0.0033278617
t	0.004337288	0.0063050496	0.0061218548	0.007583288	0.0035631515	0.008471516	0.27662948	0.11046922	0.33183193	0.24412188	0.000565274
è	0.0017495366	0.0021435362	0.002824332	0.0048016394	0.0029685476	0.005498826	0.07320819	0.12391293	0.48335752	0.2991936	0.00034141372
s	4.243108e-05	3.2805397e-05	0.00016939992	0.00023729503	0.020551788	0.057177987	0.01307959	0.19888623	0.08644379	0.58694047	0.036438208
s	0.02568844	0.0024038616	0.00329111	0.0021707306	0.0035065704	0.020222247	0.072394624	0.4167465	0.19656315	0.20331553	0.05369721
o	0.016856398	0.010330775	0.008536731	0.014429253	0.0057899626	0.016466754	0.042661477	0.14344196	0.124849826	0.6136762	0.0029606833
m	4.2366783e-06	6.9541475e-06	0.00010909752	0.00020098605	0.0024243407	0.003664762	0.040393606	0.031497117	0.47784656	0.31698152	0.1268708
a	9.442015e-06	9.6036245e-05	0.00047247755	0.0024218468	0.0017930771	0.0043169474	0.047391802	0.10606866	0.11623086	0.72106946	0.00012937195
è	4.9040005e-07	8.665818e-07	2.0744103e-05	6.0827206e-05	0.00090325694	0.0023096423	0.023078788	0.021568738	0.34324372	0.5369012	0.071911775
s	1.8210514e-05	6.8203058e-06	3.5701716e-05	6.3847685e-05	0.0066331574	0.025994634	0.01168904	0.044303108	0.020913057	0.844753	0.04558936
t	0.0053613493	0.0020428388	0.0023041556	0.003094722	0.0015662003	0.006448343	0.013038675	0.103530586	0.08299914	0.7449782	0.034635767
r	0.0011087569	0.0013566996	0.0012344553	0.005287974	0.0013338699	0.0045867153	0.0070486926	0.022488693	0.03388707	0.921418	0.00024901665
a	0.00040118705	0.0030055505	0.0069695385	0.026324797	0.013793687	0.016908135	0.051267464	0.040922504	0.09896672	0.7413328	0.00010762787
</S>	2.018383e-05	2.5178999e-05	0.00025031384	0.00055291515	0.003232306	0.0040583787	0.024590792	0.007508302	0.15350379	0.3421145	0.46414337
