 	pure	che	ti	ho	visto	una	volta	solamente	non	ti	dimentico	mai	</S>
p	0.9607904	0.03674893	0.0018495934	8.788802e-05	0.0002582786	7.855379e-05	6.716551e-05	6.0425584e-05	1.5443058e-05	3.5226472e-05	7.755207e-06	2.6844316e-07	1.14860605e-07
ù	0.87594837	0.11495049	0.0036178073	1.78745e-05	0.0015069188	0.00027313211	0.000109195404	0.0029003164	8.8016524e-05	0.000112161	0.0004659628	4.9181976e-06	4.870964e-06
r	0.7577109	0.15317094	0.0057135425	0.0033443312	0.0032447046	0.004169133	0.0023651	0.0038594818	0.0032208392	0.0037910824	0.0015157771	0.014568172	0.043326035
u	0.78876996	0.1374727	0.0038665324	0.00071566063	0.0069588455	0.012470165	0.002031091	0.027668381	0.004753354	0.004922767	0.0014612967	0.0027586964	0.0061504496
k	0.10033428	0.8326902	0.05034625	0.0017509116	0.0038209031	0.0013142944	0.0020037405	0.0006447771	0.000578099	0.00057041884	0.00012331584	0.0019088234	0.003914075
a	0.01711916	0.8306367	0.10177051	0.0005679782	0.025468143	0.0022531818	0.0008186471	0.012868906	0.0002853918	0.0004664226	0.0076966523	1.7447008e-05	3.0913485e-05
s	0.008207782	0.7001517	0.2719355	0.0041365875	0.011426626	0.00057562586	0.0020647766	0.00018967876	0.00013221422	0.00016850022	5.1887146e-05	0.00030095904	0.00065818144
ì	0.020094562	0.54721355	0.37834314	0.0023087037	0.041735053	0.0015040252	0.00059334387	0.005440041	0.000156348	0.00023375211	0.00232613	1.7007003e-05	3.4347424e-05
t	0.09511068	0.24196368	0.45770022	0.08997378	0.051824477	0.0075615663	0.007489332	0.004594609	0.002346869	0.0039079566	0.00078362395	0.010040489	0.026702637
a	0.05876138	0.22827238	0.15144639	0.06191293	0.09624517	0.097208016	0.011932685	0.11027209	0.04190205	0.04476593	0.005431759	0.030984035	0.060865227
m	0.00012533597	0.008651964	0.5725917	0.1814033	0.21797478	0.0055996915	0.010673729	0.00067456753	0.00052417966	0.0006211587	9.71474e-05	0.00044070277	0.00062166835
i	0.017834594	0.1452358	0.1456308	0.009693922	0.5522456	0.011944874	0.002321758	0.08490529	0.0007494923	0.0011962253	0.02803553	6.7402536e-05	0.00013869557
a	3.2919637e-05	0.003984006	0.17946896	0.15534975	0.62776697	0.022629492	0.007852638	0.0011851235	0.00079145475	0.00030181184	0.00026509012	0.00017624101	0.00019555599
f	1.5753441e-05	0.0006010675	0.111815445	0.2612537	0.55744594	0.033332475	0.027689438	0.0045809275	0.00094894716	0.0019110467	6.477324e-05	0.00018718178	0.000153292
o	0.048291136	0.038045242	0.04610113	0.010972663	0.7045547	0.036935143	0.0061096177	0.09696431	0.002515948	0.0030226405	0.005514755	0.00032914203	0.00064353587
r	8.722213e-06	0.00027971584	0.025146963	0.09964169	0.6698376	0.13300942	0.06425809	0.004482803	0.0016412634	0.0009328736	0.00019471729	0.00030837455	0.00025772193
à	0.055996247	0.03467558	0.026994785	0.005658096	0.47135293	0.123735905	0.034787335	0.23169793	0.004915975	0.003857055	0.0049048904	0.0005016734	0.0009215515
s	0.0001501545	0.0029246435	0.011053709	0.012842729	0.18934059	0.21524934	0.12285879	0.3944564	0.005615216	0.012531733	0.002238084	0.008821517	0.021917121
o	0.0016318266	0.0016312284	0.004611854	0.005852508	0.11068133	0.23450977	0.028849747	0.5813247	0.0056592547	0.0066318675	0.0004887403	0.0069771996	0.01114997
l	8.181728e-06	3.3505534e-05	0.00045393524	0.014008638	0.04748249	0.4307652	0.43627083	0.033184305	0.027419632	0.00645772	0.001163654	0.001578364	0.0011735577
a	0.022616766	0.0262167	0.009317555	0.0007362773	0.0661656	0.08083418	0.11963072	0.62017125	0.005430416	0.0081233205	0.04037562	0.00012546765	0.00025610757
m	6.044219e-06	3.2812295e-05	0.0007910335	0.0072708344	0.021583457	0.33213297	0.3980961	0.07271022	0.1447678	0.014560972	0.004504116	0.0021735495	0.0013700706
è	0.0018296156	0.0028656698	0.0011009371	0.00016834446	0.02463512	0.02836702	0.03533324	0.8713513	0.0024692593	0.0017430498	0.030069001	2.3051172e-05	4.432298e-05
n	3.036231e-06	3.2047363e-05	0.0007929559	0.0012735118	0.0071399906	0.08435577	0.04094195	0.7403664	0.0790691	0.029176049	0.007802559	0.0036918523	0.0053548575
t	0.00195428	0.0019490817	0.0014802244	0.00048850407	0.00716715	0.022506813	0.06237867	0.82381994	0.03037245	0.030152995	0.003213538	0.004306571	0.010209799
e	0.0034178633	0.004768192	0.0022400962	0.00043689273	0.019477492	0.009069881	0.013569034	0.8777762	0.003498335	0.014657177	0.04782982	0.0015220694	0.0017369288
e	7.135158e-06	2.49516e-05	0.000128224	0.0004547527	0.0008829722	0.017228317	0.020575985	0.014061677	0.78605896	0.0966297	0.04007916	0.015131047	0.008737216
s	5.7264424e-06	1.5024608e-05	6.889051e-05	0.0003923547	0.00049404305	0.013417211	0.035793975	0.013819905	0.64065	0.24730109	0.04034193	0.005739874	0.0019600813
a	0.0056373444	0.0036231747	0.0014176276	0.0004765847	0.004895456	0.008221992	0.044444107	0.12270664	0.0318525	0.12450664	0.6517922	0.00024109887	0.00018459882
l	4.2004326e-06	1.341746e-05	9.130191e-05	0.00050807215	0.00082564406	0.011353727	0.013052939	0.006455508	0.29098174	0.48136693	0.179724	0.012795628	0.0028269913
l	0.014136883	0.014961117	0.0052055465	0.00014394992	0.0042618196	0.0016573993	0.008084976	0.010106298	0.012173583	0.06885383	0.85979956	0.0003035568	0.00031149157
i	0.0015376505	0.0016459086	0.00088647625	0.00052826595	0.0048251953	0.002569369	0.01118408	0.031765215	0.0054399925	0.057969287	0.8815155	9.556967e-05	3.7587724e-05
m	2.0626325e-05	4.126609e-05	0.0001572466	0.000636822	0.0014769437	0.015528937	0.0052436013	0.0025356517	0.20523861	0.14323483	0.48122305	0.11160195	0.033060428
o	0.00021339965	0.00041970878	0.0001197639	7.296479e-05	0.0019011905	0.0014646092	0.0047412175	0.029270543	0.005434091	0.021644294	0.93460196	6.063797e-05	5.562304e-05
n	1.07797105e-05	6.623287e-06	1.198202e-05	0.00015950618	0.0003169317	0.0075008143	0.001160871	0.007824653	0.040508203	0.06784016	0.77076274	0.07896344	0.024933279
ò	0.00040476746	0.0014218481	0.00060723687	7.4604664e-05	0.0015042278	0.0009647406	0.0010841554	0.0033838637	0.0032632644	0.007609346	0.97805417	0.0012637607	0.00036403633
m	3.7977825e-05	8.10284e-05	0.0012794756	0.009967675	0.008200305	0.09855507	0.026187811	0.091277406	0.07359685	0.09549037	0.2253689	0.27068144	0.0992758
à	0.005980907	0.008796932	0.010692902	0.0020651314	0.015469518	0.010460024	0.061412457	0.065281324	0.04450359	0.47628593	0.25099367	0.02535414	0.02270341
i	4.0774084e-05	0.00010828303	0.0015385939	0.004982048	0.009297742	0.058623962	0.01472176	0.0419363	0.043227248	0.042871036	0.16589816	0.4515252	0.16522887
</S>	1.5388387e-05	7.075698e-06	8.145119e-06	1.990156e-05	2.8039905e-05	0.001204521	0.00023967284	0.0005102328	0.014578473	0.05465669	0.067329414	0.784541	0.076861456
