 	vivendo	la	mia	figlia	la	avevo	portata	alla	chiesa	</S>
z	0.9445265	0.053734493	0.0008166835	6.91377e-05	0.0002228519	0.00035497735	0.00019521681	3.5903653e-05	4.395963e-05	2.724834e-07
ì	0.9545472	0.042429477	0.00022229897	5.9635448e-05	0.00047251055	0.0016616439	0.00020942728	0.00020788649	0.00018800011	1.9091206e-06
s	0.5823536	0.32791576	0.0128326	0.00872708	0.009760793	0.015931416	0.012184893	0.0024593687	0.0019255881	0.025908945
o	0.4411175	0.4978212	0.00973192	0.020372046	0.021001874	0.0034623607	0.0026015225	0.0014447259	0.00045095768	0.001995776
n	0.028528769	0.83535147	0.08186871	0.007871645	0.015005148	0.01517284	0.0068618264	0.00059095206	0.00055932486	0.008189342
t	0.011506455	0.7429643	0.22660083	0.0038429191	0.0017517151	0.0058524134	0.0009531279	0.0022199238	0.0042893025	1.9014016e-05
a	0.017172346	0.8563321	0.026017204	0.0020256876	0.004431501	0.07501875	0.0057183723	0.0066195754	0.006625582	3.8779104e-05
e	0.00050051155	0.32152918	0.5911633	0.02502571	0.026705598	0.021962546	0.008990738	0.00055529166	0.00054723606	0.003019938
k	3.306209e-05	0.03911949	0.82683814	0.04997898	0.045512456	0.014406485	0.022422096	0.00049441244	0.00022109825	0.0009737127
i	0.085269235	0.568829	0.17881238	0.028449938	0.023540122	0.059180368	0.005291996	0.02199074	0.027827866	0.0008083467
a	0.00012670377	0.014131486	0.6303589	0.24641436	0.058119748	0.034021076	0.013092978	0.0005912895	0.00052100985	0.0026224519
t	5.924218e-06	0.0018331793	0.5299146	0.34498617	0.0822203	0.016411621	0.021203032	0.0009377986	0.00042168674	0.002065755
è	0.1397235	0.306623	0.18936887	0.27562523	0.03780492	0.030432897	0.0045767846	0.006068299	0.00891115	0.00086526916
r	0.00012649051	0.00067296816	0.015224954	0.5700287	0.34342185	0.036690913	0.022162631	0.0010912133	0.00018384667	0.010396381
a	0.0001251878	0.0012745503	0.014911672	0.91897684	0.057371125	0.001721279	0.0019973984	0.0014717404	0.00015997032	0.0019903153
m	9.718523e-06	4.7733214e-05	0.0028737686	0.53841376	0.39644828	0.022913298	0.025558803	0.0029766064	0.001920341	0.008837638
u	0.012005656	0.040990267	0.018054277	0.04172465	0.18609458	0.4197051	0.024052417	0.09464747	0.16244094	0.00028467987
i	1.0146083e-06	1.1025845e-05	0.0010883847	0.22595903	0.6985583	0.060332242	0.012215554	0.0005781393	0.0007788482	0.0004774471
n	1.4322341e-06	9.454341e-06	0.0005637488	0.08546127	0.7750043	0.09426757	0.039424118	0.002451111	0.0010707846	0.0017460801
