 	guardando	le	nuvole	capisco	che	piove	</S>
k	0.8284263	0.16720146	0.0035945699	0.00071741675	4.4086424e-05	1.2125224e-05	4.031484e-06
a	0.95573574	0.031940296	0.009396333	0.0027712774	9.4194715e-05	6.2013874e-05	9.788243e-08
n	0.92265695	0.054652974	0.014751821	0.0013828197	0.00054479216	0.0016401436	0.0043704724
o	0.2331192	0.66096216	0.07764051	0.020992097	0.004600739	0.0026817427	3.5922844e-06
n	0.6246628	0.28298092	0.07123747	0.012074284	0.0009460242	0.002641492	0.0054569542
ò	0.071823396	0.6656444	0.21521996	0.035515375	0.0064705694	0.0053124893	1.37819325e-05
n	0.025993302	0.65882987	0.2724513	0.025050439	0.0019892822	0.005598454	0.010087241
t	0.027221648	0.62742937	0.31308925	0.028929261	0.00056145265	0.0013553642	0.0014136276
a	0.41437393	0.26481083	0.17982297	0.08428438	0.017451568	0.03859339	0.0006630494
t	0.06281095	0.46965834	0.3219804	0.12278521	0.006790385	0.012109586	0.0038650546
e	0.043861706	0.31175616	0.58653414	0.03650725	0.009549112	0.011763546	2.8156626e-05
s	0.033493116	0.22178636	0.49406686	0.21167152	0.013650993	0.020302845	0.005028337
m	0.042657875	0.0659048	0.80203545	0.0702367	0.007103451	0.011968552	9.3241404e-05
à	0.1199562	0.07568819	0.7631752	0.039243754	0.0010513186	0.000884047	1.3397205e-06
n	0.0017542846	0.051272918	0.72983646	0.21074797	0.00061698636	0.0043960335	0.0013753402
t	0.0070955046	0.03142899	0.7930179	0.1631833	0.00067508675	0.0023585134	0.002240674
e	0.08329314	0.088637784	0.16761567	0.20907187	0.049868308	0.39273462	0.0087785935
a	0.0025590411	0.0022904156	0.012530359	0.54343027	0.269431	0.1490935	0.02066539
n	0.00025700402	0.00047282453	0.002345678	0.67364997	0.25561896	0.0641924	0.0034631283
o	0.019275	0.0053775557	0.032279246	0.46201146	0.31603163	0.16473557	0.00028960683
ò	0.00042795943	0.0005038662	0.0008792004	0.2414053	0.6006993	0.15038715	0.005697219
k	0.004191529	0.029376108	0.077308595	0.57739955	0.03656602	0.15300645	0.122151785
a	0.015948303	0.006284903	0.009708197	0.459517	0.24063851	0.26338992	0.0045132153
v	9.174929e-06	1.5894273e-05	1.3207336e-05	0.0007434659	0.5908042	0.40407056	0.004343488
r	0.0035031466	0.008318025	0.010811629	0.009367774	0.39176625	0.57591015	0.00032300563
è	0.0009838602	0.0031103708	0.0045601963	0.021996586	0.2457045	0.72356236	8.215213e-05
c	4.5004766e-05	8.664288e-05	0.0003578745	0.034800265	0.022598226	0.91467243	0.027439557
h	0.03919414	0.017658452	0.009338746	0.1184125	0.5684207	0.2404023	0.0065732356
i	0.056761935	0.013903267	0.01078489	0.041403826	0.119287156	0.7577228	0.00013616719
</S>	0.0003216836	0.00016692761	0.0010737436	0.0030375854	0.007998188	0.8951026	0.092299275
