 	se	vuoi	vivere	non	essere	grasso	bisogna	mangiare	poco	</S>
a	0.7844881	0.21242382	0.0017198848	0.00030311366	0.00051961956	0.0003787147	7.833307e-05	4.681971e-05	4.1339925e-05	2.4417858e-07
t	0.85320973	0.11802158	0.010188893	0.0018013379	0.0026936773	0.010775552	0.0005459549	0.0008993947	0.0007190158	0.0011448254
e	0.05170695	0.83987796	0.0873601	0.0005227441	0.007586847	0.009092277	0.0034796188	0.00023059524	0.00012563136	1.7272934e-05
l	0.17004699	0.757485	0.051918406	0.0026873834	0.0034683177	0.009425659	0.0029004193	0.00059576484	0.00028339244	0.0011887925
ì	0.05431669	0.5487225	0.37057036	0.00043984098	0.011559839	0.008801285	0.005022627	0.00035445808	0.0001412564	7.1126335e-05
s	0.0004663375	0.98690945	0.004904308	0.00038411457	0.0005609269	0.00060145446	0.0039107935	0.0001585177	0.00012099929	0.0019831925
i	0.0045752125	0.9371908	0.03246766	0.0027519346	0.0072359736	0.0025465123	0.00855783	0.00047566972	0.00083206664	0.003366276
n	0.016796969	0.016132072	0.89514494	0.043241695	0.010687826	0.007083705	0.009138042	0.00022382262	0.00022235501	0.0013285399
a	0.025134405	0.017095577	0.9131747	0.0070665344	0.022938233	0.010386944	0.0034208046	0.0005028849	0.00026153674	1.8458415e-05
z	0.0056363773	0.0011738758	0.9149835	0.061225057	0.007231453	0.00796029	0.0013626518	9.3396724e-05	0.00011051784	0.00022282315
ì	0.01703323	0.009149773	0.8926567	0.006622586	0.053458102	0.012943056	0.0073717707	0.00051589566	0.0001959537	5.2944015e-05
s	0.0036177968	0.06655997	0.6809185	0.10004686	0.053639717	0.011374663	0.07240673	0.000670584	0.0008951013	0.009870017
i	0.019667834	0.024232304	0.7197595	0.0676068	0.104949094	0.021003574	0.018522602	0.0021989841	0.004121505	0.017937765
n	0.00020890162	3.758234e-05	0.077008985	0.7748455	0.12191466	0.02143115	0.0033643804	0.00027257318	0.00043493268	0.00048132837
a	0.0057634213	0.0016086614	0.11671051	0.18107915	0.6406187	0.041408002	0.009328674	0.0022567986	0.0011844445	4.170859e-05
m	8.316092e-05	5.7759034e-06	0.01026585	0.65151554	0.28606343	0.04933561	0.001848462	0.00028513366	0.0004379916	0.00015902698
i	0.0010247737	0.0068430896	0.111021414	0.029195998	0.8133015	0.018947536	0.018242845	0.0009863682	0.0003849027	5.1539202e-05
n	5.562388e-05	3.3195488e-06	0.0058741453	0.3410505	0.55617684	0.09089092	0.0044949856	0.0006455804	0.0006769358	0.00013116786
ì	0.0018004897	0.011575038	0.026116762	0.0094670765	0.84670013	0.08245154	0.02009263	0.0013395131	0.0003872372	6.948888e-05
s	0.00055637426	0.00019588071	0.007838083	0.019614825	0.4242942	0.07492359	0.466026	0.0004265251	0.000720259	0.005404174
