 	mia	sorella	quest	anno	che	viene	vuole	diventare	dottoressa	</S>
a	0.9542566	0.04361942	0.001643806	0.00039979967	2.870821e-05	1.3765373e-06	1.8483162e-05	2.5879817e-05	5.8365827e-06	7.304744e-08
d	0.69094115	0.25288466	0.039696544	0.0076042963	0.000707162	0.0025098356	0.0022247587	0.001747301	0.00014101529	0.0015433131
r	0.022919878	0.9467073	0.017362269	0.004909327	0.0019509691	2.9564884e-05	0.0008018789	0.001503265	0.0037413924	7.408197e-05
e	0.04836678	0.9409598	0.0072222576	0.001310998	0.00036951146	6.058109e-05	0.00034628305	0.0010820866	0.0002519479	2.9766139e-05
f	0.016491933	0.9348749	0.043220177	0.0033744774	0.0005226391	0.00033283795	0.0003985945	0.00033809376	4.38483e-05	0.0004024566
f	0.0066192644	0.9733095	0.016499681	0.0019037118	0.0005562538	1.21254725e-05	0.00023442946	0.00039047498	0.00045506447	1.9399766e-05
ì	0.056094524	0.93064326	0.009779033	0.0020746256	0.0005582512	1.4874322e-05	0.00013278445	0.00049044605	0.00020426729	8.006392e-06
m	0.3903739	0.4682329	0.06192178	0.026652753	0.003929099	0.0027154007	0.0074664936	0.0025869054	0.0029757002	0.033145107
m	0.06718268	0.8756448	0.040354326	0.0061928406	0.00013279819	0.00011123675	0.007371147	0.00019596262	0.00017187427	0.0026422986
u	0.06844765	0.811772	0.07764194	0.01867787	0.0029219622	0.00014056705	0.0061612814	0.0039115786	0.010075561	0.00024953808
f	0.0011813644	0.07923618	0.818876	0.09411979	0.0042925207	0.0004853357	0.00045876682	0.00043985012	0.00021193932	0.00069811335
ù	0.005363903	0.034263387	0.29378456	0.39969903	0.11700216	0.00016430033	0.010477274	0.05807647	0.081116475	5.2381445e-05
e	0.0063549513	0.036604762	0.47733626	0.46583095	0.00812056	0.001796089	0.0014844	0.00051002	0.0002632586	0.0016987831
p	3.039186e-05	0.00055969495	0.36846545	0.5362163	0.06822078	0.012811918	0.008444149	0.003870226	0.00017247381	0.0012086367
p	0.005517699	0.029656764	0.08488475	0.7498633	0.10580331	0.0014274942	0.009197467	0.007214137	0.0059664985	0.00046855642
ò	0.04826278	0.088532954	0.1224934	0.5796808	0.12987354	0.00037836176	0.0046012737	0.012773773	0.013182851	0.00022030681
r	0.013549086	0.016552746	0.09919224	0.68374604	0.037450116	0.0056989104	0.08131471	0.0032159195	0.0059961798	0.053283963
