 	Marisa	e	Nico	ee	non	hanno	mangiato	mai	</S>
M	0.99133885	0.0074340017	0.0011032727	7.8293415e-05	1.2118014e-05	1.9186662e-05	1.3426191e-05	6.044054e-07	2.2509032e-07
a	0.18823674	0.6413213	0.16711065	0.0013494202	8.868998e-05	0.001660933	0.00022342922	4.3078303e-06	4.5527186e-06
r	0.27001184	0.51223433	0.16766575	0.0015332906	0.0013892987	0.00086116674	0.0007719773	0.01254851	0.03298376
ì	0.0060685514	0.91311467	0.0791725	0.00080437615	3.709217e-05	0.0006077491	0.00018742256	2.740071e-06	4.8906622e-06
s	0.11020446	0.68356675	0.1550509	0.0024965254	0.0019008918	0.0013884016	0.0012063034	0.010626288	0.03355952
a	0.0122590875	0.9331685	0.046297796	0.0025038964	0.0010832973	0.0010657102	0.00028780886	0.0010413736	0.0022924896
e	0.0021645683	0.7095334	0.2629917	0.0065047788	0.0024218436	0.00081732665	0.00028516498	0.0045543797	0.010726924
N	0.0018103118	0.13243584	0.8536316	0.0077681285	0.0020751874	0.00039266076	0.000107996944	0.0008119919	0.0009662149
ì	0.021930235	0.4850936	0.4712489	0.01307131	0.00065754476	0.0061329934	0.0017981186	2.0782947e-05	4.657515e-05
c	0.0022672557	0.42751428	0.5375276	0.008447614	0.0021311077	0.00074029865	0.00037703395	0.0057685045	0.0152262915
h	0.0032117867	0.91858566	0.07626986	0.0002451307	1.6629461e-05	3.5100646e-05	3.5444024e-05	0.00020984664	0.0013905041
o	0.0010903087	0.7223624	0.2740769	0.0013322069	5.5183245e-05	0.0005784409	0.00017794319	0.00012258535	0.00020407067
e	0.00020635068	0.10362614	0.2196356	0.6275086	0.02507535	0.014675743	0.0015625703	0.0027269283	0.004982714
n	0.00037748303	0.0006181927	0.035864513	0.7128107	0.23115174	0.015157464	0.0004426518	0.001819882	0.0017574048
è	0.020379476	0.023164792	0.10931869	0.6519371	0.037108067	0.14807868	0.009894594	4.1769075e-05	7.676591e-05
c	0.00045003064	0.016043657	0.11879643	0.25421473	0.3940546	0.09219599	0.005867805	0.045580633	0.07279617
h	0.034010503	0.054348685	0.51391983	0.33386943	0.039863113	0.019033594	0.00088956	0.0012628507	0.0028024304
u	0.044230063	0.19606936	0.5202659	0.105719954	0.011604949	0.093800165	0.022874556	0.001979121	0.0034559022
n	1.3111729e-05	0.00016037434	0.00016901437	0.1157285	0.26306936	0.5738909	0.028771134	0.009143155	0.009054387
f	0.0034979635	0.010785918	0.008212493	0.026609035	0.0133612715	0.7717742	0.16569272	2.9440245e-05	3.699493e-05
a	0.0065050432	0.041623008	0.02840609	0.0601135	0.015351757	0.6410957	0.20669486	0.00015297784	5.7020716e-05
m	3.204829e-05	5.6006804e-05	9.097801e-05	0.014886708	0.08136918	0.4683911	0.3697054	0.047441583	0.018026898
è	0.0003916276	0.011076651	0.0028927538	0.02457521	0.0069254725	0.5958021	0.3582654	3.6749978e-05	3.3948265e-05
n	8.600094e-06	4.9038346e-05	8.388428e-05	0.0069898306	0.012330453	0.124642566	0.5223223	0.23744434	0.09612906
a	0.034932908	0.009229687	0.010183619	0.007599776	0.024280977	0.24945444	0.53924674	0.06628577	0.058786057
m	6.931888e-05	2.8177992e-05	7.2345436e-05	0.000289699	0.010097368	0.008221598	0.16961472	0.70364654	0.10796019
a	0.00028313816	0.013830712	0.0025786697	0.008130043	0.0024561386	0.13653873	0.83589554	0.00020994917	7.7120356e-05
i	2.8778202e-05	2.1697937e-05	1.7763228e-05	0.00022592676	0.0017067759	0.005328913	0.19725192	0.69401294	0.10140536
</S>	0.00021752727	4.3577747e-05	0.00013021208	0.00020961689	0.004150769	0.003808199	0.13103056	0.76470685	0.09570269
