 	ogni	giorno	bisogna	che	compriamo	il	pane	</S>
k	0.84597164	0.15196015	0.0018310028	0.00010675628	5.7435638e-05	3.7594826e-05	3.508694e-05	2.7592236e-07
u	0.9138847	0.041766517	0.041872405	0.0011307964	0.0003724251	2.9573725e-05	0.00094254967	9.769353e-07
à	0.80631906	0.13411272	0.04906238	0.00087390724	0.00059302495	0.00070383714	0.00034889547	0.0079862205
i	0.17442916	0.6255428	0.16951275	0.0015031837	0.00048730025	0.0024279158	0.00075675704	0.025340114
m	0.021581946	0.9072147	0.061963767	0.004217343	0.0008943044	0.0017394102	0.00041500607	0.001973485
è	0.1352649	0.39915895	0.4346578	0.013739205	0.0015751227	0.0003676777	0.0151798325	5.6466564e-05
r	0.0029089823	0.262235	0.7293815	0.0033749118	0.00029195493	0.000242216	0.000290423	0.0012750546
i	0.01017133	0.15782033	0.783894	0.022533502	0.0017734412	0.008033725	0.0053841234	0.010389504
n	0.0011997867	0.12535273	0.17908339	0.56875277	0.074293114	0.024520172	0.01260026	0.014197809
g	0.027169164	0.016911956	0.59931135	0.30581522	0.033431776	0.0012752858	0.015987929	9.737017e-05
h	0.025276307	0.016660128	0.87677324	0.057476375	0.006425404	0.00029816214	0.017054627	3.567191e-05
ì	0.03951007	0.021702113	0.8868643	0.024911558	0.012629838	0.0004335181	0.013916613	3.208528e-05
z	0.00047652755	0.043821327	0.94854367	0.002515925	6.997397e-05	0.00023813453	0.00096443197	0.0033700946
i	0.0017820774	0.01703201	0.8819371	0.084907115	0.0025655357	0.0022904016	0.007304695	0.0021810245
n	0.000103683196	0.0014159553	0.0069212434	0.7523336	0.19142297	0.030910604	0.012629121	0.004262938
a	0.004867994	0.0010495617	0.03836921	0.6236237	0.3088127	0.00412631	0.019120192	3.0250316e-05
v	3.9760653e-05	0.00040617565	0.0006588083	0.3079882	0.6171609	0.06024546	0.011830096	0.001670617
o	0.014237058	0.0019763606	0.063321605	0.5547516	0.2987949	0.009471913	0.05735095	9.5637246e-05
r	2.3990377e-05	0.0003143784	0.00014956226	0.11113343	0.7076636	0.15598798	0.023358164	0.0013689683
à	0.021889238	0.0023355647	0.041178565	0.095947415	0.74398005	0.034979407	0.05931953	0.00037015794
s	0.0004801444	0.031969115	0.019426772	0.050863076	0.10373145	0.553769	0.12646376	0.113296695
o	0.0032248285	0.00635057	0.03459129	0.07147394	0.2052636	0.5035771	0.08419696	0.09132167
m	1.5038278e-05	0.00013305443	2.6396068e-05	0.0035589528	0.063340425	0.7750805	0.14861137	0.009234267
e	0.0047927536	0.0030556107	0.015311178	0.047232643	0.06264617	0.095177725	0.7715571	0.00022680243
o	3.8906796e-06	4.2282278e-05	7.180104e-06	0.0027390819	0.011176194	0.21690354	0.7510222	0.018105634
t	7.1481672e-06	5.2401378e-05	1.5671316e-05	0.0012502355	0.013413205	0.46112734	0.5010371	0.023096906
s	0.0069039096	0.0009349861	0.0061136093	0.0045864685	0.042935617	0.021683104	0.9154721	0.0013702273
o	0.008685755	0.009609744	0.038647573	0.043071087	0.17313407	0.0110282	0.71546555	0.00035802627
m	1.3157153e-05	0.00010217474	2.272186e-05	0.0028721537	0.01014093	0.07684922	0.8581474	0.051852256
ì	0.00033366046	0.0009720483	0.0015834714	0.0036742347	0.002163354	0.005350902	0.9856046	0.00031782527
</S>	1.8540284e-05	0.00033544115	0.00040768852	0.0136121	0.0070301127	0.049373507	0.65573305	0.27348956
